geneId	readCount	Coverage	FPKM	TPM
AT2G34440	0	0.000000	0.000000	0.000000
AT1G14470	0	0.000000	0.000000	0.000000
AT2G48110	36	0.357312	7.000950	9.347025
AT4G26255	0	0.000000	0.000000	0.000000
AT4G26080	31	1.134113	21.629980	28.878363
AT3G02445	1	0.365854	6.977625	9.315884
AT1G32400	45	1.906200	39.769588	53.096695
AT5G06265	21	0.694218	17.829281	23.804018
AT2G31720	0	0.0	0.0	0.0
AT5G49615	0	0.0	0.0	0.0
AT4G05005	0	0.0	0.0	0.0
AT3G53880	7	0.342605	7.176929	9.581976
AT3G17070	0	0.000000	0.000000	0.000000
AT3G17152	0	0.0	0.0	0.0
AT2G07005	0	0.0	0.0	0.0
AT5G40350	0	0.0	0.0	0.0
AT1G66320	0	0.0	0.0	0.0
AT2G19330	0	0.000000	0.000000	0.000000
AT4G34660	11	0.513435	9.792314	13.073796
AT3G25011	0	0.0	0.0	0.0
AT5G10660	1	0.035837	0.860479	1.148832
AT3G28750	0	0.0	0.0	0.0
AT1G17680	0	0.000000	0.000000	0.000000
AT3G07795	0	0.000000	0.000000	0.000000
AT5G09815	0	0.0	0.0	0.0
AT4G39280	24	0.864534	19.683306	26.279341
AT3G03460	0	0.000000	0.000000	0.000000
AT2G01023	0	0.0	0.0	0.0
AT5G46030	50	3.400515	85.351135	113.952980
AT5G18030	2	0.175209	3.341614	4.461415
AT5G43490	2	0.094349	1.799439	2.402446
AT4G22560	2	0.145689	2.778603	3.709736
AT3G11825	0	0.0	0.0	0.0
AT4G06075	1	0.186529	3.557510	4.749661
AT2G34204	0	0.0	0.0	0.0
AT1G54020	0	0.0	0.0	0.0
AT1G62990	0	0.000000	0.000000	0.000000
AT4G12450	0	0.0	0.0	0.0
AT3G25920	353	24.634041	469.824280	627.266174
AT3G55090	2	0.054252	1.034703	1.381440
AT3G21060	12	0.385410	7.350600	9.813846
AT5G02550	6	0.648120	12.361047	16.503332
AT3G09570	24	1.004213	19.152508	25.570667
AT4G16790	3	0.121096	2.309562	3.083515
AT4G10120	53	0.877869	17.356865	23.173290
AT5G49950	24	0.942467	17.974878	23.998405
AT3G10890	0	0.0	0.0	0.0
AT3G57420	6	0.150892	2.877836	3.842222
AT2G42340	0	0.0	0.0	0.0
AT3G18295	0	0.000000	0.000000	0.000000
AT3G05115	0	0.0	0.0	0.0
AT5G08185	0	0.0	0.0	0.0
AT2G09680	0	0.000000	0.000000	0.000000
AT2G10930	0	0.000000	0.000000	0.000000
AT1G07330	0	0.0	0.0	0.0
AT5G04435	0	0.0	0.0	0.0
AT1G52830	0	0.0	0.0	0.0
AT1G07290	0	0.0	0.0	0.0
AT4G12210	0	0.0	0.0	0.0
AT1G28080	0	0.0	0.0	0.0
AT2G06562	0	0.0	0.0	0.0
AT3G10160	0	0.000000	0.000000	0.000000
AT2G22155	0	0.0	0.0	0.0
AT2G21490	0	0.0	0.0	0.0
AT1G20850	21	1.168360	22.283144	29.750406
AT3G28670	10	0.357385	7.289093	9.731726
AT1G61380	25	0.590120	12.501246	16.690514
AT1G13609	0	0.000000	0.000000	0.000000
AT3G45570	0	0.0	0.0	0.0
AT5G17220	14	0.960502	19.405270	25.908133
AT5G58495	0	0.000000	0.000000	0.000000
AT1G67855	0	0.0	0.0	0.0
AT5G54910	8	0.225732	4.340308	5.794780
AT4G01355	0	0.0	0.0	0.0
AT4G20095	0	0.0	0.0	0.0
AT3G22520	31	0.765300	14.595922	19.487133
AT1G34350	9	0.687825	14.101457	18.826969
AT3G14950	0	0.0	0.0	0.0
