geneId	readCount	Coverage	FPKM	TPM
AT1G05900	529	13.497735	15.023688	22.832937
AT5G27730	974	15.816726	16.927113	25.725752
AT3G46300	0	0.000000	0.000000	0.000000
AT5G09155	0	0.000000	0.000000	0.000000
AT4G15080	855	13.967927	12.396711	18.840467
AT5G03406	160	4.929664	5.082088	7.723735
AT2G40205	764	111.499237	95.590935	145.278702
AT2G34300	691	10.706419	10.358806	15.743268
AT2G19893	0	0.0	0.0	0.0
AT4G27730	127	2.306056	2.091666	3.178906
AT2G26580	472	21.371225	18.322058	27.845785
AT5G42890	995	57.954285	51.571632	78.378342
AT4G09155	0	0.0	0.0	0.0
AT5G15080	521	12.457961	10.680506	16.232185
AT1G08663	3	0.366881	0.314536	0.478030
AT1G60940	1523	44.434422	40.174419	61.056911
AT1G14060	319	13.702953	11.747866	17.854357
AT3G01945	2	0.236101	0.202415	0.307629
AT3G21755	1953	31.269558	27.182621	41.312027
AT2G38560	610	17.553612	15.049127	22.871599
AT2G38410	438	8.458159	7.251380	11.020616
AT1G05773	15	1.558965	1.336538	2.031264
AT3G13230	446	18.066246	17.675459	26.863087
AT2G45400	144	4.111808	4.968665	7.551355
AT4G03875	7	1.488479	1.276108	1.939424
AT5G13330	161	5.435591	4.660061	7.082340
AT4G02880	529	9.961267	9.758613	14.831098
AT1G72470	328	7.130009	6.112726	9.290093
AT3G03785	3	0.567619	0.486633	0.739583
AT3G02770	568	30.639153	26.267672	39.921494
AT4G13330	123	2.332824	2.377188	3.612840
AT5G03875	7	0.888252	0.761519	1.157354
AT1G35230	114	7.610526	6.524684	9.916186
AT5G52660	228	6.998791	6.413219	9.746781
AT5G02880	1384	13.561442	11.792770	17.922602
AT2G30420	60	4.458580	3.822446	5.809337
AT1G29355	0	0.000000	0.000000	0.000000
AT3G16660	298	15.059464	14.022640	21.311548
AT1G24210	20	1.220623	1.046469	1.590419
AT3G04110	121	2.096253	1.855306	2.819686
AT1G56590	458	13.664131	11.714583	17.803772
AT5G46200	0	0.0	0.0	0.0
AT1G10740	1076	23.142256	21.255701	32.304325
AT1G74620	0	0.0	0.0	0.0
AT2G30150	541	15.553047	15.348563	23.326683
AT4G14900	3690	59.049278	54.300632	82.525871
AT5G05060	629	19.280804	26.778322	40.697578
AT1G05133	0	0.0	0.0	0.0
AT2G28040	14	0.461437	0.427137	0.649160
AT1G04080	2460	33.419048	40.068344	60.895695
AT3G46690	25	0.676167	0.579694	0.881016
AT4G02540	540	9.466620	8.390746	12.752219
AT4G23590	0	0.000000	0.000000	0.000000
AT5G41550	5	0.050712	0.065788	0.099984
AT1G05957	0	0.0	0.0	0.0
AT4G27170	0	0.0	0.0	0.0
AT1G75295	331	6.135592	9.281604	14.106143
AT3G58060	0	0.000000	0.000000	0.000000
AT2G03200	17	0.518987	0.444940	0.676218
AT1G61795	99	5.245816	4.497363	6.835072
AT5G14900	0	0.000000	0.000000	0.000000
AT2G34690	728	27.227440	23.342728	35.476177
AT5G02540	178	6.320307	5.418549	8.235087
AT4G33110	1083	34.925529	35.710091	54.272041
AT4G05060	2732	43.371521	43.914673	66.741333
AT5G23590	527	9.856563	10.547048	16.029358
AT1G70490	4030	94.672913	186.181229	282.957428
AT2G34357	1210	14.276389	12.239487	18.601519
AT1G04593	0	0.0	0.0	0.0
AT5G27170	0	0.0	0.0	0.0
AT3G59210	500	10.987024	9.800473	14.894717
AT5G59310	238	14.595181	12.512794	19.016891
AT2G33930	0	0.000000	0.000000	0.000000
AT5G12860	14547	310.126678	266.674255	405.290375
AT1G44090	0	0.0	0.0	0.0
AT3G06680	1054	81.874046	85.479378	129.911179
AT3G56860	2766	39.183922	41.483368	63.046246
AT5G40870	472	12.320349	10.562527	16.052883
AT2G19040	0	0.0	0.0	0.0
AT2G17820	875	10.195384	8.740745	13.284145
AT2G48075	12	0.688933	0.590639	0.897650
AT1G07370	425	19.175220	16.439371	24.984484
AT3G02130	718	8.639027	7.406442	11.256279
AT5G37247	0	0.000000	0.000000	0.000000
AT5G09425	0	0.000000	0.000000	0.000000
AT2G26840	318	13.104368	13.315656	20.237076
AT4G12860	0	0.000000	0.000000	0.000000
AT5G64700	75	2.168005	3.118577	4.739601
AT5G49930	615	8.647269	7.413509	11.267018
AT1G22230	29	1.061195	0.909788	1.382691
AT5G64410	389	6.886261	6.443034	9.792094
AT5G64560	531	14.776381	13.368159	20.316870
AT1G65580	1009	13.154121	11.617786	17.656662
AT3G18815	1	0.108108	0.092684	0.140860
AT3G13050	263	6.121850	5.958684	9.055983
AT3G50340	250	6.850054	5.872713	8.925324
AT4G31130	522	23.353819	20.361439	30.945225
AT5G57860	385	19.177450	20.063696	30.492722
AT5G07680	25	0.476228	0.696317	1.058259
AT2G40530	45	2.924359	2.507122	3.810313
AT5G24850	269	6.768946	6.195008	9.415147
AT2G07795	1	0.023799	0.020403	0.031009
AT4G14276	0	0.0	0.0	0.0
AT1G70350	176	12.582047	10.786887	16.393864
AT3G48187	126	2.516023	2.157046	3.278269
AT2G20360	2923	83.225571	71.351250	108.439323
AT2G45650	0	0.000000	0.000000	0.000000
AT5G45970	23	1.088995	0.933621	1.418913
AT1G09173	0	0.000000	0.000000	0.000000
AT1G06270	132	4.136055	3.545938	5.389101
AT5G61997	0	0.0	0.0	0.0
ATMG00590	1	0.005469	0.004689	0.007126
AT3G26170	577	12.290328	13.754084	20.903399
AT4G05755	2	0.094718	0.082409	0.125244
AT3G62090	21	0.514041	0.730954	1.110901
AT5G47690	3408	30.843809	27.695978	42.092228
AT2G08965	0	0.000000	0.000000	0.000000
AT5G50240	273	10.796687	11.204772	17.028965
AT5G05755	0	0.0	0.0	0.0
AT2G31910	7	0.082678	0.084348	0.128191
AT3G23635	9	0.573034	0.491276	0.746639
AT4G26365	0	0.0	0.0	0.0
AT5G17660	339	9.559379	10.957001	16.652403
AT3G11210	64	1.915673	1.642352	2.496039
AT2G40008	3	0.073748	0.063226	0.096090
AT5G62430	479	17.103086	14.662881	22.284582
AT1G74100	1456	54.997036	47.150261	71.658760
AT3G47200	0	0.000000	0.000000	0.000000
AT4G05615	0	0.0	0.0	0.0
AT4G17660	12	0.350755	0.319053	0.484895
AT4G31770	215	4.973528	4.652541	7.070912
AT3G60070	193	4.029022	4.122101	6.264752
AT1G03520	307	7.027928	6.604568	10.037594
AT2G38700	913	23.938240	20.522820	31.190493
AT1G65840	1275	28.785650	24.678619	37.506458
AT1G22050	163	9.115531	7.814961	11.877143
AT3G21060	441	9.576730	8.210357	12.478065
AT2G45710	391	19.128599	16.399401	24.923740
AT4G11310	9	0.315273	0.270291	0.410787
AT1G14755	0	0.000000	0.000000	0.000000
AT5G47300	0	0.0	0.0	0.0
AT3G26730	1855	27.982506	29.008904	44.087608
AT1G09733	0	0.0	0.0	0.0
AT5G11310	124	2.954055	2.547046	3.870990
AT5G54035	0	0.0	0.0	0.0
AT5G16420	100	2.323421	2.121895	3.224847
AT5G04760	503	16.823231	14.553442	22.118259
AT1G05780	74	4.361010	3.738797	5.682208
AT3G52420	147	13.022648	11.164625	16.967949
AT1G80190	233	4.490407	6.009429	9.133103
AT5G57940	3115	33.755421	36.984581	56.209003
AT4G27440	20914	649.962158	557.641052	847.500488
AT1G34065	258	4.525850	6.064372	9.216606
AT3G02315	0	0.0	0.0	0.0
AT4G16420	805	20.205017	17.760237	26.991934
AT4G04760	0	0.000000	0.000000	0.000000
AT1G47603	0	0.0	0.0	0.0
AT3G22920	2	0.061078	0.052364	0.079582
AT3G54670	1249	10.888851	10.429380	15.850527
AT1G65346	0	0.000000	0.000000	0.000000
AT5G27440	8	0.355476	0.304758	0.463170
AT1G10430	569	21.151714	18.456963	28.050814
AT2G15220	24	1.067351	0.915065	1.390712
AT3G03905	0	0.000000	0.000000	0.000000
AT1G49320	95	3.854400	3.304468	5.022117
AT2G08845	0	0.0	0.0	0.0
AT5G02215	0	0.0	0.0	0.0
AT1G79000	1738	14.253622	12.481283	18.969000
AT3G28685	0	0.0	0.0	0.0
AT1G56070	25981	349.592560	349.620941	531.352356
AT4G00040	53	1.945278	1.667733	2.534613
AT5G65000	425	15.333806	14.114536	21.451212
AT2G31480	2	0.024650	0.021133	0.032118
AT4G00893	0	0.0	0.0	0.0
AT5G37010	190	4.169909	3.676695	5.587825
AT4G14780	0	0.000000	0.000000	0.000000
AT3G09665	0	0.0	0.0	0.0
AT3G14870	209	2.933463	3.614214	5.492867
AT4G23070	0	0.000000	0.000000	0.000000
AT1G24545	0	0.000000	0.000000	0.000000
AT2G08585	3	0.867550	0.743771	1.130380
AT4G37010	447	9.627625	8.892056	13.514108
AT5G14780	8105	170.072418	196.611206	298.808868
AT1G15760	57	2.762131	2.368040	3.598938
AT2G14695	0	0.0	0.0	0.0
AT5G34905	0	0.0	0.0	0.0
AT3G04335	0	0.0	0.0	0.0
AT5G23070	531	22.785395	19.534458	29.688385
AT1G63720	108	3.256685	2.792033	4.243320
AT1G18670	340	4.136668	4.742848	7.208160
AT1G04073	11	2.223717	1.906445	2.897407
AT1G66340	715	7.676492	8.604094	13.076465
AT4G16150	1482	23.752123	20.363256	30.947989
AT1G72140	33	0.873701	0.749045	1.138395
