geneId	readCount	Coverage	FPKM	TPM
AT3G45450	0	0.0	0.0	0.0
AT5G54780	161	3.699294	3.430724	5.373369
AT1G55760	260	6.586870	6.594120	10.328034
AT3G26085	320	11.045370	12.064640	18.896233
AT3G63190	3384	120.371094	118.226166	185.171616
AT1G62240	0	0.000000	0.000000	0.000000
AT1G02405	3	0.183024	0.169736	0.265850
AT3G01010	0	0.0	0.0	0.0
AT5G48740	53	0.894675	0.829721	1.299550
AT1G76530	39	1.094477	1.261068	1.975147
AT3G54870	16	0.207595	0.200331	0.313769
AT2G37340	1067	30.267439	39.159962	61.334251
AT4G04423	0	0.000000	0.000000	0.000000
AT5G56150	771	28.710045	39.627857	62.067093
AT1G53920	159	4.055614	4.943476	7.742715
AT4G34250	314	7.307985	6.777423	10.615133
AT1G11160	71	0.812046	0.786259	1.231477
AT3G12150	317	8.141356	7.908076	12.386016
AT2G08645	0	0.0	0.0	0.0
AT1G23420	0	0.0	0.0	0.0
AT4G28775	0	0.0	0.0	0.0
AT4G05612	0	0.0	0.0	0.0
AT1G23150	45	2.233197	2.071066	3.243806
AT3G09865	0	0.0	0.0	0.0
AT5G26920	157	3.305724	3.195415	5.004816
AT2G47030	0	0.0	0.0	0.0
AT5G04937	0	0.0	0.0	0.0
AT3G14670	0	0.0	0.0	0.0
AT4G17940	667	29.535486	27.391201	42.901443
AT3G03250	4608	97.269188	104.602867	163.834152
AT4G21380	825	12.722889	12.101939	18.954649
AT4G26920	0	0.0	0.0	0.0
AT5G56420	134	3.377125	3.469253	5.433714
AT4G06315	3	1.438202	1.333788	2.089044
AT1G09097	0	0.0	0.0	0.0
AT3G12420	0	0.0	0.0	0.0
AT1G18870	215	4.977132	4.930677	7.722669
AT2G08320	1	0.082910	0.076891	0.120430
AT1G20930	152	5.334530	4.947242	7.748612
AT4G03350	0	0.0	0.0	0.0
AT1G16070	130	2.001091	2.001887	3.135453
AT5G03350	2068	95.501839	88.568375	138.720139
AT2G07792	1	0.163333	0.151475	0.237248
AT1G01180	176	5.903846	5.475225	8.575566
AT1G29870	0	0.0	0.0	0.0
AT1G50430	1613	48.203781	44.704174	70.017868
AT3G48570	145	5.196165	7.365184	11.535713
AT3G06215	0	0.0	0.0	0.0
AT3G21280	284	6.414854	6.864096	10.750883
AT3G45600	1041	40.251217	40.436554	63.333710
AT5G63220	401	13.108127	13.567318	21.249800
AT1G60660	235	11.722440	10.871387	17.027300
AT4G10465	0	0.0	0.0	0.0
AT3G01665	0	0.0	0.0	0.0
AT5G15260	212	5.545845	6.332748	9.918661
AT2G39480	563	5.368251	5.226779	8.186439
AT1G14280	1440	39.152607	36.310116	56.870689
AT5G43480	0	0.000000	0.000000	0.000000
AT1G34810	0	0.0	0.0	0.0
AT1G53633	5	0.434590	0.403039	0.631259
AT5G59616	0	0.0	0.0	0.0
AT1G33360	350	5.291253	5.272915	8.258698
AT4G27654	2	0.095146	0.088238	0.138203
AT2G13555	0	0.000000	0.000000	0.000000
AT4G07215	0	0.0	0.0	0.0
AT4G15260	202	5.842198	5.418053	8.486020
AT4G03490	64	0.531948	0.975567	1.527981
AT3G57420	576	9.673354	8.971066	14.050923
AT2G09240	0	0.0	0.0	0.0
AT5G52940	16	0.522000	0.484103	0.758225
AT1G12064	0	0.0	0.0	0.0
AT2G16460	311	11.343540	10.530850	16.493937
AT2G16510	1220	36.578949	33.923306	53.132347
AT3G16940	1296	14.592916	17.614649	27.588926
AT5G25010	24	0.795614	0.737852	1.155660
AT4G22440	0	0.0	0.0	0.0
AT5G03490	331	8.672017	8.042427	12.596442
AT3G07315	0	0.000000	0.000000	0.000000
AT3G15360	7686	322.438354	299.029266	468.354279
AT3G27920	44	2.276776	2.111482	3.307106
AT5G15175	0	0.0	0.0	0.0
AT5G18525	353	3.118243	3.023778	4.735990
AT4G34030	994	22.279177	20.661701	32.361370
AT3G63320	0	0.000000	0.000000	0.000000
AT5G22440	1088	44.425835	45.920464	71.922882
AT4G25010	0	0.000000	0.000000	0.000000
AT1G21670	323	6.376461	5.913528	9.262058
AT3G44240	0	0.0	0.0	0.0
AT3G45390	23	0.557214	0.516760	0.809375
AT1G77140	516	10.516062	10.266786	16.080343
AT1G06990	0	0.0	0.0	0.0
AT3G58280	0	0.0	0.0	0.0
AT3G49720	1697	66.078903	67.058220	105.029869
AT3G24160	4880	125.666916	131.682495	206.247589
