geneId	readCount	Coverage	FPKM	TPM
AT4G33520	710	19.709181	15.051837	30.821938
AT4G14785	0	0.000000	0.000000	0.000000
AT1G36030	0	0.0	0.0	0.0
AT3G59480	8	0.750462	0.301586	0.617563
AT1G33490	313	25.536041	16.091173	32.950207
AT5G66960	10	0.463975	0.187271	0.383479
AT4G22870	1	0.000033	0.000018	0.000037
AT4G08715	0	0.0	0.0	0.0
AT3G03385	1	0.291666	0.117211	0.240015
AT1G04203	0	0.000000	0.000000	0.000000
AT5G53930	220	14.602762	5.868362	12.016758
AT1G74680	317	20.443647	8.215619	16.823280
AT1G26985	0	0.0	0.0	0.0
AT1G65170	0	0.0	0.0	0.0
AT5G03415	209	13.255469	6.256808	12.812187
AT3G09860	1101	199.887604	80.328148	164.489487
AT1G08143	0	0.0	0.0	0.0
AT1G79260	59	7.994578	3.698076	7.572621
AT5G59310	581	88.183136	35.437855	72.566780
AT4G05620	0	0.0	0.0	0.0
AT5G29624	0	0.0	0.0	0.0
AT5G12370	1414	59.254242	25.419525	52.052052
AT3G19350	0	0.0	0.0	0.0
AT5G63160	522	29.746820	15.738852	32.228752
AT1G44120	0	0.000000	0.000000	0.000000
AT2G28730	0	0.0	0.0	0.0
AT1G77470	9	0.663324	0.266568	0.545856
AT5G56130	193	19.277082	7.746815	15.863302
AT3G49660	41	3.233758	1.299539	2.661092
AT4G10300	664	103.127007	41.443298	84.864243
AT1G29230	4	0.241636	0.097105	0.198845
AT2G47820	78	2.690087	1.291246	2.644110
AT3G44280	280	34.500492	16.126406	33.022350
AT1G05900	352	22.209108	11.975051	24.521544
AT2G36530	3577	203.720612	90.410957	185.136246
AT1G76810	1397	37.769058	15.178122	31.080536
AT3G45190	1016	39.418106	17.116837	35.050476
AT1G06397	1	0.068029	0.027339	0.055982
AT3G06210	163	5.837289	3.218923	6.591450
AT5G05160	114	6.090966	2.447756	5.012317
AT1G62850	408	28.948307	12.273010	25.131680
AT3G23370	8	0.282568	0.126935	0.259928
AT5G09690	63	3.411177	1.901474	3.893685
AT3G14160	72	4.575000	1.838540	3.764813
AT2G23940	239	27.644760	11.109506	22.749147
AT2G34317	0	0.0	0.0	0.0
AT2G27150	413	9.568587	4.730062	9.685841
AT5G50910	0	0.0	0.0	0.0
AT1G04467	0	0.000000	0.000000	0.000000
AT2G08195	0	0.0	0.0	0.0
AT5G42400	362	8.275241	3.430216	7.024118
AT1G06733	0	0.0	0.0	0.0
ATMG00750	0	0.0	0.0	0.0
AT2G35220	0	0.000000	0.000000	0.000000
AT1G06970	0	0.000000	0.000000	0.000000
AT2G36305	44	3.713707	1.673177	3.426197
AT5G27893	0	0.000000	0.000000	0.000000
AT1G63900	502	35.790321	15.082875	30.885496
AT4G25150	31	3.036683	1.220341	2.498917
AT1G57835	0	0.000000	0.000000	0.000000
AT4G37220	11	1.419558	0.626466	1.282827
AT4G17215	13	1.698997	0.682770	1.398121
AT1G19620	3	0.382670	0.153782	0.314903
AT2G46493	0	0.0	0.0	0.0
AT3G10950	0	0.0	0.0	0.0
AT3G47710	0	0.0	0.0	0.0
AT5G49890	733	22.525978	12.332715	25.253937
AT5G58740	610	91.686157	36.845604	75.449455
AT1G30350	0	0.0	0.0	0.0
AT2G26140	1405	58.103737	24.863211	50.912876
AT3G60520	128	17.301294	7.832487	16.038734
AT1G03170	0	0.0	0.0	0.0
AT1G11430	1138	138.085739	55.492046	113.632133
AT4G19900	176	9.730701	4.070645	8.335538
AT2G43480	0	0.000000	0.000000	0.000000
AT1G66100	4290	544.805420	218.939087	448.325806
AT5G45690	0	0.0	0.0	0.0
AT1G20990	0	0.0	0.0	0.0
AT5G28590	0	0.0	0.0	0.0
AT4G04632	0	0.0	0.0	0.0
AT1G50020	1561	194.873428	78.313118	160.363281
AT5G07555	0	0.0	0.0	0.0
AT5G41940	595	37.687531	15.145359	31.013445
AT5G32450	659	59.921696	25.456480	52.127724
AT5G49160	258	6.418609	2.579425	5.281937
AT4G38030	0	0.000000	0.000000	0.000000
AT3G56630	539	37.437637	15.226606	31.179813
AT5G04238	0	0.000000	0.000000	0.000000
AT1G01110	41	2.259546	0.951905	1.949233
AT2G25565	0	0.000000	0.000000	0.000000
AT5G36790	4458	276.206116	132.054916	270.411377
AT1G23720	0	0.0	0.0	0.0
AT5G42760	94	7.693417	3.779870	7.740113
AT4G27565	0	0.0	0.0	0.0
AT1G04707	0	0.000000	0.000000	0.000000
AT5G05890	120	8.872566	3.565588	7.301323
AT1G02335	151	19.138384	7.691077	15.749166
AT3G21310	0	0.000000	0.000000	0.000000
AT4G05497	4	0.513034	0.206171	0.422181
AT3G14890	76	3.942356	1.589010	3.253847
AT1G05527	0	0.0	0.0	0.0
AT4G14120	13	0.863852	0.457798	0.937442
AT1G21925	0	0.0	0.0	0.0
AT5G43745	378	15.190970	6.739086	13.799756
AT2G08865	8	1.073147	0.431262	0.883103
AT1G15820	48066	5030.104980	2021.431152	4139.323730
AT5G06545	0	0.0	0.0	0.0
AT5G65080	39	3.705787	2.444520	5.005691
AT5G63890	549	37.181179	16.572845	33.936531
AT1G06237	4	6.155844	2.473828	5.065705
AT1G80720	26	2.836861	1.208229	2.474113
AT1G02500	5394	388.100800	158.076904	323.697113
AT1G29390	480	45.371704	23.042301	47.184166
AT5G44567	12	2.656364	1.067504	2.185948
AT3G07440	163	14.519274	6.386491	13.077742
AT1G10470	959	55.211708	24.555725	50.283230
AT2G30440	2648	145.392288	63.935596	130.922150
AT1G17147	32	4.152471	1.668739	3.417110
AT3G61200	515	68.777306	27.639299	56.597527
AT2G04540	171	10.801931	5.073382	10.388862
AT5G03255	12	0.547633	0.220075	0.450653
AT3G45860	1349	66.243370	26.620996	54.512329
AT5G03080	268	26.850878	10.790470	22.095854
AT5G44350	5	0.406951	0.163540	0.334884
AT3G02790	16	2.685679	1.079285	2.210072
AT1G04040	1029	103.328217	48.970333	100.277489
AT4G22240	3845	342.342743	137.576111	281.717255
AT1G49900	4	0.155044	0.062307	0.127587
AT5G14660	638	56.357143	25.086449	51.370003
AT3G09190	22	1.826058	0.733832	1.502681
AT5G01475	0	0.0	0.0	0.0
AT4G09820	44	2.729676	1.096966	2.246278
AT4G30660	599	148.666672	61.069138	125.052452
AT3G06450	278	10.640877	5.376071	11.008684
AT2G02000	0	0.0	0.0	0.0
AT5G19280	377	21.786108	8.877428	18.178480
ATMG00670	8	1.216184	0.488744	1.000810
AT3G05660	125	4.933250	1.982508	4.059620
AT2G13610	180	9.780763	3.930562	8.048687
AT1G08867	0	0.000000	0.000000	0.000000
AT5G02515	21	2.465220	0.990690	2.028654
AT5G37410	25	1.481779	0.624254	1.278297
AT3G54110	427	39.680550	15.946286	32.653519
AT5G58290	1602	47.279160	19.457571	39.843639
AT1G25350	904	37.365299	16.668253	34.131901
AT1G03760	78	6.959754	2.800988	5.735637
AT1G53903	112	15.663269	8.083525	16.552790
AT1G28450	2	0.225071	0.090449	0.185213
AT5G04230	377	18.149483	7.347794	15.046219
AT4G32420	676	24.435940	11.894351	24.356293
AT2G33051	163	5.597611	2.829747	5.794528
AT5G36870	0	0.0	0.0	0.0
AT4G34960	179	14.284035	6.468612	13.245901
AT1G18560	84	3.913677	1.572776	3.220604
AT5G47200	456	49.781075	20.005350	40.965343
AT2G40316	243	16.358929	6.674074	13.666629
AT1G17980	459	20.574432	8.570522	17.550022
AT2G05525	0	0.0	0.0	0.0
AT5G10960	1121	67.160248	26.989460	55.266834
AT5G05770	0	0.0	0.0	0.0
AT2G46060	254	10.724925	4.689516	9.602811
AT3G58035	0	0.0	0.0	0.0
AT2G18060	7	0.478647	0.207547	0.424998
AT4G03370	0	0.0	0.0	0.0
AT5G51820	1205	60.376434	26.776550	54.830860
AT3G14770	202	13.050412	6.169635	12.633681
AT2G04705	0	0.0	0.0	0.0
AT2G32090	652	72.966965	34.103443	69.834274
AT3G05150	4	0.234913	0.099673	0.204102
AT4G36635	0	0.0	0.0	0.0
AT4G30150	74	1.430272	0.574778	1.176985
AT3G04095	0	0.0	0.0	0.0
AT5G14150	0	0.0	0.0	0.0
AT5G63770	234	6.906242	3.058949	6.263870
AT3G32047	0	0.0	0.0	0.0
AT5G44065	0	0.000000	0.000000	0.000000
AT5G49650	831	33.699520	15.398275	31.531345
AT3G42670	105	3.165779	1.352373	2.769280
AT5G43500	172	7.912915	3.670899	7.516971
AT1G57720	1612	99.067596	41.719273	85.429359
AT5G06700	1763	79.466354	31.934874	65.393654
AT4G26210	102	13.711351	5.515707	11.294621
AT1G42080	0	0.0	0.0	0.0
AT5G19360	0	0.000000	0.000000	0.000000
