geneId	readCount	Coverage	FPKM	TPM
AT2G19130	85	1.490864	0.821234	0.733136
AT1G75710	102	1.970554	1.614751	1.441530
AT5G14890	0	0.000000	0.000000	0.000000
AT1G26930	51	1.342232	0.815081	0.727643
AT5G28910	15	0.224323	0.136656	0.121996
AT3G05560	540	25.316557	17.646723	15.753683
AT3G17465	72	2.479777	1.365970	1.219437
AT1G10070	130	3.502101	2.112889	1.886230
AT3G05410	149	1.112183	4.008351	3.578358
AT1G04927	0	0.000000	0.000000	0.000000
AT5G42957	0	0.0	0.0	0.0
AT1G56430	11	0.371448	0.204610	0.182661
AT1G33840	0	0.0	0.0	0.0
AT3G23090	0	0.000000	0.000000	0.000000
AT4G14890	580	42.093830	23.187136	20.699751
AT2G21385	172	5.514507	3.446503	3.076782
AT5G54300	32	1.135936	0.625724	0.558599
AT3G02040	120	3.923139	2.161038	1.929214
AT4G28910	244	6.013340	3.524881	3.146751
AT4G08325	11	4.121212	2.270145	2.026617
AT5G58410	90	0.678723	0.397285	0.354667
AT1G61210	81	0.867612	0.500846	0.447118
AT5G58560	112	2.292579	1.385077	1.236494
AT1G69526	32	0.428265	0.271680	0.242535
AT5G19910	31	1.126844	0.710887	0.634627
AT5G20920	418	14.521952	8.870749	7.919146
AT3G54200	35	1.689416	0.930605	0.830775
AT1G05043	0	0.000000	0.000000	0.000000
AT2G28130	19	0.399045	0.245502	0.219166
AT2G44100	421	11.013103	6.370328	5.686955
AT3G15604	0	0.000000	0.000000	0.000000
AT3G08225	0	0.000000	0.000000	0.000000
AT5G50420	21	0.480000	0.264405	0.236041
AT4G00315	0	0.0	0.0	0.0
AT2G34238	0	0.000000	0.000000	0.000000
AT2G32660	11	0.209696	0.127477	0.113802
AT4G20920	0	0.000000	0.000000	0.000000
AT4G19910	0	0.0	0.0	0.0
AT5G37620	0	0.0	0.0	0.0
AT3G15840	1614	62.385151	37.655323	33.615875
AT4G20362	2114	47.898537	26.384624	23.554230
AT1G29200	0	0.000000	0.000000	0.000000
AT4G21700	8	0.119740	0.065958	0.058882
AT5G42900	65	2.246295	1.561580	1.394063
AT3G43210	0	0.000000	0.000000	0.000000
AT5G39693	0	0.0	0.0	0.0
AT5G50150	23	0.611051	0.336594	0.300486
AT3G09100	134	2.000901	1.107173	0.988402
AT5G54690	0	0.000000	0.000000	0.000000
AT1G05890	187	2.769094	2.111930	1.885374
AT3G15580	185	9.306452	5.126404	4.576472
AT3G07485	0	0.0	0.0	0.0
AT2G19770	0	0.0	0.0	0.0
AT1G63050	38	1.059693	0.583726	0.521107
AT4G23430	46	1.013140	0.838916	0.748922
AT2G39310	0	0.000000	0.000000	0.000000
AT5G53930	0	0.000000	0.000000	0.000000
AT3G55640	45	0.890858	0.733280	0.654618
AT1G18200	0	0.000000	0.000000	0.000000
AT4G08640	0	0.0	0.0	0.0
AT1G07167	0	0.000000	0.000000	0.000000
AT2G28770	20	13.381945	7.371365	6.580606
AT3G01820	127	4.131940	2.514170	2.244464
AT1G32575	0	0.0	0.0	0.0
AT5G23430	23	0.301029	0.169490	0.151308
AT1G70530	312	5.402995	3.165614	2.826025
AT5G44860	27	0.829404	0.523067	0.466955
AT1G04433	1	0.060331	0.033233	0.029668
AT1G12090	914	38.262981	21.076935	18.815920
AT5G43310	177	1.938367	1.197467	1.069010
AT1G75650	37	25.100883	13.826673	12.343425
AT5G08640	0	0.000000	0.000000	0.000000
AT5G60963	0	0.0	0.0	0.0
AT2G25660	156	0.938436	0.540911	0.482885
AT2G40350	2	0.114943	0.086823	0.077509
AT2G24370	0	0.0	0.0	0.0
AT1G57090	0	0.0	0.0	0.0
AT1G42615	0	0.000000	0.000000	0.000000
AT1G28395	53	2.203833	1.620920	1.447037
AT1G53708	0	0.000000	0.000000	0.000000
ATMG00430	3	0.354361	0.195198	0.174258
AT4G32820	55	0.416989	0.237450	0.211977
AT4G36245	11	7.298610	4.020396	3.589111
AT5G54145	33	1.614228	0.889188	0.793801
AT2G37860	93	2.278110	1.371781	1.224624
AT5G60570	177	3.941194	2.170983	1.938092
AT5G41330	129	2.522177	2.037913	1.819297
AT4G06639	0	0.000000	0.000000	0.000000
AT2G27080	5	0.179186	0.103651	0.092532
AT4G08195	0	0.000000	0.000000	0.000000
AT2G30240	0	0.0	0.0	0.0
AT5G65110	236	4.379568	2.522844	2.252208
AT4G26582	50	1.089658	0.600232	0.535842
AT1G73066	10	0.201659	0.111083	0.099166
AT4G21560	77	2.109272	1.176817	1.050575
AT4G21410	22	0.191788	0.129279	0.115411
AT5G08195	0	0.0	0.0	0.0
AT3G09620	0	0.000000	0.000000	0.000000
AT2G40490	372	11.936977	6.575413	5.870039
AT3G43682	0	0.0	0.0	0.0
AT5G61850	0	0.000000	0.000000	0.000000
AT5G51910	14	0.538337	0.317832	0.283736
AT1G79110	215	6.065463	3.817197	3.407709
AT2G15730	8	0.200525	0.122839	0.109661
AT2G42470	0	0.0	0.0	0.0
AT4G25820	0	0.0	0.0	0.0
AT5G19473	0	0.0	0.0	0.0
AT1G63230	11	0.302258	0.166497	0.148636
AT5G13550	65	1.342654	0.739593	0.660254
AT3G09345	4	0.814815	0.448836	0.400687
AT3G10940	136	5.432824	3.277401	2.925820
AT2G29520	1	0.561577	0.309341	0.276157
AT5G25820	11	0.214834	0.118340	0.105645
AT5G45469	1	0.039802	0.021925	0.019573
ATCG00520	791	71.246849	39.245903	35.035824
AT4G13550	73	1.103692	0.700232	0.625115
AT2G44620	226	14.844327	8.176909	7.299736
AT4G37100	21	0.347899	0.191638	0.171080
AT1G29535	0	0.0	0.0	0.0
AT1G02970	0	0.0	0.0	0.0
AT3G48835	0	0.0	0.0	0.0
AT2G15170	1	0.066489	0.036625	0.032696
