"","Region","Modification","Frequency","axisGroup","Expression","dataToAnalyse"
"2376","Gene20","H3K27me3",0,20,"High Expression","control2_root"
"2377","Gene20","H2A-Z",0,20,"High Expression","control2_root"
"2378","Gene20","H2AK121ub",0,20,"High Expression","control2_root"
"2379","Gene20","H3ac",80,20,"High Expression","control2_root"
"2380","Gene20","H3K4me3",80,20,"High Expression","control2_root"
"2381","Gene20","H3K36me3",0,20,"High Expression","control2_root"
"2382","Gene20","H3K27ac",0,20,"High Expression","control2_root"
"2383","Gene20","H4K5ac",0,20,"High Expression","control2_root"
"2384","Gene20","H4K8ac",0,20,"High Expression","control2_root"
"2385","Gene20","H3-1",0,20,"High Expression","control2_root"
"2386","Gene20","H3K9ac",0,20,"High Expression","control2_root"
"2387","Gene20","H4K12ac",0,20,"High Expression","control2_root"
"2388","Gene20","H3K27me1",0,20,"High Expression","control2_root"
"2389","Gene20","H4K16ac",0,20,"High Expression","control2_root"
"2390","Gene20","H3K14ac",0,20,"High Expression","control2_root"
"2391","Gene20","H2A",0,20,"High Expression","control2_root"
"2392","Gene20","H3",0,20,"High Expression","control2_root"
"2393","Gene20","H2A-X",0,20,"High Expression","control2_root"
"2394","Gene20","H3K18ac",0,20,"High Expression","control2_root"
"2395","Gene40","H3-3",0,40,"High Expression","control2_root"
"2396","Gene40","H3K9me2",0,40,"High Expression","control2_root"
"2397","Gene40","H3K27me3",20,40,"High Expression","control2_root"
"2398","Gene40","H2A-Z",0,40,"High Expression","control2_root"
"2399","Gene40","H2AK121ub",0,40,"High Expression","control2_root"
"2400","Gene40","H3ac",80,40,"High Expression","control2_root"
"2401","Gene40","H3K4me3",60,40,"High Expression","control2_root"
"2402","Gene40","H3K36me3",0,40,"High Expression","control2_root"
"2403","Gene40","H3K27ac",0,40,"High Expression","control2_root"
"2404","Gene40","H4K5ac",0,40,"High Expression","control2_root"
"2405","Gene40","H4K8ac",0,40,"High Expression","control2_root"
"2406","Gene40","H3-1",0,40,"High Expression","control2_root"
"2407","Gene40","H3K9ac",0,40,"High Expression","control2_root"
"2408","Gene40","H4K12ac",0,40,"High Expression","control2_root"
"2409","Gene40","H3K27me1",0,40,"High Expression","control2_root"
"2410","Gene40","H4K16ac",0,40,"High Expression","control2_root"
"2411","Gene40","H3K14ac",0,40,"High Expression","control2_root"
"2412","Gene40","H2A",0,40,"High Expression","control2_root"
"2413","Gene40","H3",0,40,"High Expression","control2_root"
"2414","Gene40","H2A-X",0,40,"High Expression","control2_root"
"2415","Gene40","H3K18ac",0,40,"High Expression","control2_root"
"2416","Gene60","H3-3",0,60,"High Expression","control2_root"
"2417","Gene60","H3K9me2",0,60,"High Expression","control2_root"
"2418","Gene60","H3K27me3",20,60,"High Expression","control2_root"
"2419","Gene60","H2A-Z",0,60,"High Expression","control2_root"
"2420","Gene60","H2AK121ub",0,60,"High Expression","control2_root"
"2421","Gene60","H3ac",40,60,"High Expression","control2_root"
"2422","Gene60","H3K4me3",40,60,"High Expression","control2_root"
"2423","Gene60","H3K36me3",0,60,"High Expression","control2_root"
"2424","Gene60","H3K27ac",0,60,"High Expression","control2_root"
"2425","Gene60","H4K5ac",0,60,"High Expression","control2_root"
"2426","Gene60","H4K8ac",0,60,"High Expression","control2_root"
"2427","Gene60","H3-1",0,60,"High Expression","control2_root"
"2428","Gene60","H3K9ac",0,60,"High Expression","control2_root"
"2429","Gene60","H4K12ac",0,60,"High Expression","control2_root"
"2430","Gene60","H3K27me1",0,60,"High Expression","control2_root"
"2431","Gene60","H4K16ac",0,60,"High Expression","control2_root"
"2432","Gene60","H3K14ac",0,60,"High Expression","control2_root"
"2433","Gene60","H2A",0,60,"High Expression","control2_root"
"2434","Gene60","H3",0,60,"High Expression","control2_root"
"2435","Gene60","H2A-X",0,60,"High Expression","control2_root"
"2436","Gene60","H3K18ac",0,60,"High Expression","control2_root"
"2437","Gene80","H3-3",0,80,"High Expression","control2_root"
"2438","Gene80","H3K9me2",0,80,"High Expression","control2_root"
"2439","Gene80","H3K27me3",20,80,"High Expression","control2_root"
"2440","Gene80","H2A-Z",0,80,"High Expression","control2_root"
"2441","Gene80","H2AK121ub",0,80,"High Expression","control2_root"
"2442","Gene80","H3ac",20,80,"High Expression","control2_root"
"2443","Gene80","H3K4me3",60,80,"High Expression","control2_root"
"2444","Gene80","H3K36me3",0,80,"High Expression","control2_root"
"2445","Gene80","H3K27ac",0,80,"High Expression","control2_root"
"2446","Gene80","H4K5ac",0,80,"High Expression","control2_root"
"2447","Gene80","H4K8ac",0,80,"High Expression","control2_root"
"2448","Gene80","H3-1",0,80,"High Expression","control2_root"
"2449","Gene80","H3K9ac",0,80,"High Expression","control2_root"
"2450","Gene80","H4K12ac",0,80,"High Expression","control2_root"
"2451","Gene80","H3K27me1",0,80,"High Expression","control2_root"
"2452","Gene80","H4K16ac",0,80,"High Expression","control2_root"
"2453","Gene80","H3K14ac",0,80,"High Expression","control2_root"
"2454","Gene80","H2A",0,80,"High Expression","control2_root"
"2455","Gene80","H3",0,80,"High Expression","control2_root"
"2456","Gene80","H2A-X",0,80,"High Expression","control2_root"
"2457","Gene80","H3K18ac",0,80,"High Expression","control2_root"
"2458","Gene100","H3-3",0,100,"High Expression","control2_root"
"2459","Gene100","H3K9me2",0,100,"High Expression","control2_root"
"2460","Gene100","H3K27me3",60,100,"High Expression","control2_root"
"2461","Gene100","H2A-Z",0,100,"High Expression","control2_root"
"2462","Gene100","H2AK121ub",0,100,"High Expression","control2_root"
"2463","Gene100","H3ac",20,100,"High Expression","control2_root"
"2464","Gene100","H3K4me3",80,100,"High Expression","control2_root"
"2465","Gene100","H3K36me3",0,100,"High Expression","control2_root"
"2466","Gene100","H3K27ac",0,100,"High Expression","control2_root"
"2467","Gene100","H4K5ac",0,100,"High Expression","control2_root"
"2468","Gene100","H4K8ac",0,100,"High Expression","control2_root"
"2469","Gene100","H3-1",0,100,"High Expression","control2_root"
"2470","Gene100","H3K9ac",0,100,"High Expression","control2_root"
"2471","Gene100","H4K12ac",0,100,"High Expression","control2_root"
"2472","Gene100","H3K27me1",0,100,"High Expression","control2_root"
"2473","Gene100","H4K16ac",0,100,"High Expression","control2_root"
"2474","Gene100","H3K14ac",0,100,"High Expression","control2_root"
"2475","Gene100","H2A",0,100,"High Expression","control2_root"
"2476","Gene100","H3",0,100,"High Expression","control2_root"
"2477","Gene100","H2A-X",0,100,"High Expression","control2_root"
"2478","Gene100","H3K18ac",0,100,"High Expression","control2_root"
"2479","Downstream","H3-3",0,120,"High Expression","control2_root"
"2480","Downstream","H3K9me2",0,120,"High Expression","control2_root"
"2481","Downstream","H3K27me3",20,120,"High Expression","control2_root"
"2482","Downstream","H2A-Z",0,120,"High Expression","control2_root"
"2483","Downstream","H2AK121ub",0,120,"High Expression","control2_root"
"2484","Downstream","H3ac",20,120,"High Expression","control2_root"
"2485","Downstream","H3K4me3",20,120,"High Expression","control2_root"
"2486","Downstream","H3K36me3",0,120,"High Expression","control2_root"
"2487","Downstream","H3K27ac",0,120,"High Expression","control2_root"
"2488","Downstream","H4K5ac",0,120,"High Expression","control2_root"
"2489","Downstream","H4K8ac",0,120,"High Expression","control2_root"
"2490","Downstream","H3-1",0,120,"High Expression","control2_root"
"2491","Downstream","H3K9ac",0,120,"High Expression","control2_root"
"2492","Downstream","H4K12ac",0,120,"High Expression","control2_root"
"2493","Downstream","H3K27me1",0,120,"High Expression","control2_root"
"2494","Downstream","H4K16ac",0,120,"High Expression","control2_root"
"2495","Downstream","H3K14ac",0,120,"High Expression","control2_root"
"2496","Downstream","H2A",0,120,"High Expression","control2_root"
"2497","Downstream","H3",0,120,"High Expression","control2_root"
"2498","Downstream","H2A-X",0,120,"High Expression","control2_root"
"2499","Downstream","H3K18ac",0,120,"High Expression","control2_root"
"2500","DownstreamIntergenic","H3-3",0,140,"High Expression","control2_root"
"2501","DownstreamIntergenic","H3K9me2",0,140,"High Expression","control2_root"
"2502","DownstreamIntergenic","H3K27me3",0,140,"High Expression","control2_root"
"2503","DownstreamIntergenic","H2A-Z",0,140,"High Expression","control2_root"
"2504","DownstreamIntergenic","H2AK121ub",0,140,"High Expression","control2_root"
"2505","DownstreamIntergenic","H3ac",0,140,"High Expression","control2_root"
"2506","DownstreamIntergenic","H3K4me3",0,140,"High Expression","control2_root"
"2507","DownstreamIntergenic","H3K36me3",0,140,"High Expression","control2_root"
"2508","DownstreamIntergenic","H3K27ac",0,140,"High Expression","control2_root"
"2509","DownstreamIntergenic","H4K5ac",0,140,"High Expression","control2_root"
"2510","DownstreamIntergenic","H4K8ac",0,140,"High Expression","control2_root"
"2511","DownstreamIntergenic","H3-1",0,140,"High Expression","control2_root"
"2512","DownstreamIntergenic","H3K9ac",0,140,"High Expression","control2_root"
"2513","DownstreamIntergenic","H4K12ac",0,140,"High Expression","control2_root"
"2514","DownstreamIntergenic","H3K27me1",0,140,"High Expression","control2_root"
"2515","DownstreamIntergenic","H4K16ac",0,140,"High Expression","control2_root"
"2516","DownstreamIntergenic","H3K14ac",0,140,"High Expression","control2_root"
"2517","DownstreamIntergenic","H2A",0,140,"High Expression","control2_root"
"2518","DownstreamIntergenic","H3",0,140,"High Expression","control2_root"
"2519","DownstreamIntergenic","H2A-X",0,140,"High Expression","control2_root"
"2520","DownstreamIntergenic","H3K18ac",0,140,"High Expression","control2_root"
"2521","UpstreamIntergenic","H3-3",0,-60,"No Expression","control3_root"
"2522","UpstreamIntergenic","H3K9me2",0,-60,"No Expression","control3_root"
"2523","UpstreamIntergenic","H3K27me3",7.54716981132075,-60,"No Expression","control3_root"
"2524","UpstreamIntergenic","H2A-Z",0,-60,"No Expression","control3_root"
"2525","UpstreamIntergenic","H2AK121ub",0,-60,"No Expression","control3_root"
"2526","UpstreamIntergenic","H3ac",5.66037735849057,-60,"No Expression","control3_root"
"2527","UpstreamIntergenic","H3K4me3",3.77358490566038,-60,"No Expression","control3_root"
"2528","UpstreamIntergenic","H3K36me3",0,-60,"No Expression","control3_root"
"2529","UpstreamIntergenic","H3K27ac",0,-60,"No Expression","control3_root"
"2530","UpstreamIntergenic","H4K5ac",0,-60,"No Expression","control3_root"
"2531","UpstreamIntergenic","H4K8ac",0,-60,"No Expression","control3_root"
"2532","UpstreamIntergenic","H3-1",0,-60,"No Expression","control3_root"
"2533","UpstreamIntergenic","H3K9ac",0,-60,"No Expression","control3_root"
"2534","UpstreamIntergenic","H4K12ac",0,-60,"No Expression","control3_root"
"2535","UpstreamIntergenic","H3K27me1",0,-60,"No Expression","control3_root"
"2536","UpstreamIntergenic","H4K16ac",0,-60,"No Expression","control3_root"
"2537","UpstreamIntergenic","H3K14ac",0,-60,"No Expression","control3_root"
"2538","UpstreamIntergenic","H2A",0,-60,"No Expression","control3_root"
"2539","UpstreamIntergenic","H3",0,-60,"No Expression","control3_root"
"2540","UpstreamIntergenic","H2A-X",0,-60,"No Expression","control3_root"
"2541","UpstreamIntergenic","H3K18ac",0,-60,"No Expression","control3_root"
"2542","Promotor1000","H3-3",0,-40,"No Expression","control3_root"
"2543","Promotor1000","H3K9me2",0,-40,"No Expression","control3_root"
"2544","Promotor1000","H3K27me3",13.2075471698113,-40,"No Expression","control3_root"
"2545","Promotor1000","H2A-Z",0,-40,"No Expression","control3_root"
"2546","Promotor1000","H2AK121ub",0,-40,"No Expression","control3_root"
"2547","Promotor1000","H3ac",16.9811320754717,-40,"No Expression","control3_root"
"2548","Promotor1000","H3K4me3",15.0943396226415,-40,"No Expression","control3_root"
"2549","Promotor1000","H3K36me3",0,-40,"No Expression","control3_root"
"2550","Promotor1000","H3K27ac",0,-40,"No Expression","control3_root"
"2551","Promotor1000","H4K5ac",0,-40,"No Expression","control3_root"
"2552","Promotor1000","H4K8ac",0,-40,"No Expression","control3_root"
"2553","Promotor1000","H3-1",0,-40,"No Expression","control3_root"
"2554","Promotor1000","H3K9ac",0,-40,"No Expression","control3_root"
"2555","Promotor1000","H4K12ac",0,-40,"No Expression","control3_root"
"2556","Promotor1000","H3K27me1",0,-40,"No Expression","control3_root"
"2557","Promotor1000","H4K16ac",0,-40,"No Expression","control3_root"
"2558","Promotor1000","H3K14ac",0,-40,"No Expression","control3_root"
"2559","Promotor1000","H2A",0,-40,"No Expression","control3_root"
"2560","Promotor1000","H3",0,-40,"No Expression","control3_root"
"2561","Promotor1000","H2A-X",0,-40,"No Expression","control3_root"
"2562","Promotor1000","H3K18ac",0,-40,"No Expression","control3_root"
"2563","Promotor500","H3-3",0,-20,"No Expression","control3_root"
"2564","Promotor500","H3K9me2",0,-20,"No Expression","control3_root"
"2565","Promotor500","H3K27me3",9.43396226415094,-20,"No Expression","control3_root"
"2566","Promotor500","H2A-Z",0,-20,"No Expression","control3_root"
"2567","Promotor500","H2AK121ub",0,-20,"No Expression","control3_root"
"2568","Promotor500","H3ac",11.3207547169811,-20,"No Expression","control3_root"
"2569","Promotor500","H3K4me3",5.66037735849057,-20,"No Expression","control3_root"
"2570","Promotor500","H3K36me3",0,-20,"No Expression","control3_root"
"2571","Promotor500","H3K27ac",0,-20,"No Expression","control3_root"
"2572","Promotor500","H4K5ac",0,-20,"No Expression","control3_root"
"2573","Promotor500","H4K8ac",0,-20,"No Expression","control3_root"
"2574","Promotor500","H3-1",0,-20,"No Expression","control3_root"
"2575","Promotor500","H3K9ac",0,-20,"No Expression","control3_root"
"2576","Promotor500","H4K12ac",0,-20,"No Expression","control3_root"
"2577","Promotor500","H3K27me1",0,-20,"No Expression","control3_root"
"2578","Promotor500","H4K16ac",0,-20,"No Expression","control3_root"
"2579","Promotor500","H3K14ac",0,-20,"No Expression","control3_root"
"2580","Promotor500","H2A",0,-20,"No Expression","control3_root"
"2581","Promotor500","H3",0,-20,"No Expression","control3_root"
"2582","Promotor500","H2A-X",0,-20,"No Expression","control3_root"
"2583","Promotor500","H3K18ac",0,-20,"No Expression","control3_root"
"2584","Gene20","H3-3",0,20,"No Expression","control3_root"
"2585","Gene20","H3K9me2",0,20,"No Expression","control3_root"
"2586","Gene20","H3K27me3",18.8679245283019,20,"No Expression","control3_root"
"2587","Gene20","H2A-Z",0,20,"No Expression","control3_root"
"2588","Gene20","H2AK121ub",0,20,"No Expression","control3_root"
"2589","Gene20","H3ac",11.3207547169811,20,"No Expression","control3_root"
"2590","Gene20","H3K4me3",1.88679245283019,20,"No Expression","control3_root"
"2591","Gene20","H3K36me3",0,20,"No Expression","control3_root"
"2592","Gene20","H3K27ac",0,20,"No Expression","control3_root"
"2593","Gene20","H4K5ac",0,20,"No Expression","control3_root"
"2594","Gene20","H4K8ac",0,20,"No Expression","control3_root"
"2595","Gene20","H3-1",0,20,"No Expression","control3_root"
"2596","Gene20","H3K9ac",0,20,"No Expression","control3_root"
"2597","Gene20","H4K12ac",0,20,"No Expression","control3_root"
"2598","Gene20","H3K27me1",0,20,"No Expression","control3_root"
"2599","Gene20","H4K16ac",0,20,"No Expression","control3_root"
"2600","Gene20","H3K14ac",0,20,"No Expression","control3_root"
"2601","Gene20","H2A",0,20,"No Expression","control3_root"
"2602","Gene20","H3",0,20,"No Expression","control3_root"
"2603","Gene20","H2A-X",0,20,"No Expression","control3_root"
"2604","Gene20","H3K18ac",0,20,"No Expression","control3_root"
"2605","Gene40","H3-3",0,40,"No Expression","control3_root"
"2606","Gene40","H3K9me2",0,40,"No Expression","control3_root"
"2607","Gene40","H3K27me3",16.9811320754717,40,"No Expression","control3_root"
"2608","Gene40","H2A-Z",0,40,"No Expression","control3_root"
"2609","Gene40","H2AK121ub",0,40,"No Expression","control3_root"
"2610","Gene40","H3ac",7.54716981132075,40,"No Expression","control3_root"
"2611","Gene40","H3K4me3",9.43396226415094,40,"No Expression","control3_root"
"2612","Gene40","H3K36me3",0,40,"No Expression","control3_root"
"2613","Gene40","H3K27ac",0,40,"No Expression","control3_root"
"2614","Gene40","H4K5ac",0,40,"No Expression","control3_root"
"2615","Gene40","H4K8ac",0,40,"No Expression","control3_root"
"2616","Gene40","H3-1",0,40,"No Expression","control3_root"
"2617","Gene40","H3K9ac",0,40,"No Expression","control3_root"
"2618","Gene40","H4K12ac",0,40,"No Expression","control3_root"
"2619","Gene40","H3K27me1",0,40,"No Expression","control3_root"
"2620","Gene40","H4K16ac",0,40,"No Expression","control3_root"
"2621","Gene40","H3K14ac",0,40,"No Expression","control3_root"
"2622","Gene40","H2A",0,40,"No Expression","control3_root"
"2623","Gene40","H3",0,40,"No Expression","control3_root"
"2624","Gene40","H2A-X",0,40,"No Expression","control3_root"
"2625","Gene40","H3K18ac",0,40,"No Expression","control3_root"
"2626","Gene60","H3-3",0,60,"No Expression","control3_root"
"2627","Gene60","H3K9me2",0,60,"No Expression","control3_root"
"2628","Gene60","H3K27me3",22.6415094339623,60,"No Expression","control3_root"
"2629","Gene60","H2A-Z",0,60,"No Expression","control3_root"
"2630","Gene60","H2AK121ub",0,60,"No Expression","control3_root"
"2631","Gene60","H3ac",3.77358490566038,60,"No Expression","control3_root"
"2632","Gene60","H3K4me3",5.66037735849057,60,"No Expression","control3_root"
"2633","Gene60","H3K36me3",0,60,"No Expression","control3_root"
"2634","Gene60","H3K27ac",0,60,"No Expression","control3_root"
"2635","Gene60","H4K5ac",0,60,"No Expression","control3_root"
"2636","Gene60","H4K8ac",0,60,"No Expression","control3_root"
"2637","Gene60","H3-1",0,60,"No Expression","control3_root"
"2638","Gene60","H3K9ac",0,60,"No Expression","control3_root"
"2639","Gene60","H4K12ac",0,60,"No Expression","control3_root"
"2640","Gene60","H3K27me1",0,60,"No Expression","control3_root"
"2641","Gene60","H4K16ac",0,60,"No Expression","control3_root"
"2642","Gene60","H3K14ac",0,60,"No Expression","control3_root"
"2643","Gene60","H2A",0,60,"No Expression","control3_root"
"2644","Gene60","H3",0,60,"No Expression","control3_root"
"2645","Gene60","H2A-X",0,60,"No Expression","control3_root"
"2646","Gene60","H3K18ac",0,60,"No Expression","control3_root"
"2647","Gene80","H3-3",0,80,"No Expression","control3_root"
"2648","Gene80","H3K9me2",0,80,"No Expression","control3_root"
"2649","Gene80","H3K27me3",20.7547169811321,80,"No Expression","control3_root"
"2650","Gene80","H2A-Z",0,80,"No Expression","control3_root"
"2651","Gene80","H2AK121ub",0,80,"No Expression","control3_root"
"2652","Gene80","H3ac",9.43396226415094,80,"No Expression","control3_root"
"2653","Gene80","H3K4me3",5.66037735849057,80,"No Expression","control3_root"
"2654","Gene80","H3K36me3",0,80,"No Expression","control3_root"
"2655","Gene80","H3K27ac",0,80,"No Expression","control3_root"
"2656","Gene80","H4K5ac",0,80,"No Expression","control3_root"
"2657","Gene80","H4K8ac",0,80,"No Expression","control3_root"
"2658","Gene80","H3-1",0,80,"No Expression","control3_root"
"2659","Gene80","H3K9ac",0,80,"No Expression","control3_root"
"2660","Gene80","H4K12ac",0,80,"No Expression","control3_root"
"2661","Gene80","H3K27me1",0,80,"No Expression","control3_root"
"2662","Gene80","H4K16ac",0,80,"No Expression","control3_root"
"2663","Gene80","H3K14ac",0,80,"No Expression","control3_root"
"2664","Gene80","H2A",0,80,"No Expression","control3_root"
"2665","Gene80","H3",0,80,"No Expression","control3_root"
"2666","Gene80","H2A-X",0,80,"No Expression","control3_root"
"2667","Gene80","H3K18ac",0,80,"No Expression","control3_root"
"2668","Gene100","H3-3",0,100,"No Expression","control3_root"
"2669","Gene100","H3K9me2",0,100,"No Expression","control3_root"
"2670","Gene100","H3K27me3",16.9811320754717,100,"No Expression","control3_root"
"2671","Gene100","H2A-Z",0,100,"No Expression","control3_root"
"2672","Gene100","H2AK121ub",0,100,"No Expression","control3_root"
"2673","Gene100","H3ac",13.2075471698113,100,"No Expression","control3_root"
"2674","Gene100","H3K4me3",7.54716981132075,100,"No Expression","control3_root"
"2675","Gene100","H3K36me3",0,100,"No Expression","control3_root"
"2676","Gene100","H3K27ac",0,100,"No Expression","control3_root"
"2677","Gene100","H4K5ac",0,100,"No Expression","control3_root"
"2678","Gene100","H4K8ac",0,100,"No Expression","control3_root"
"2679","Gene100","H3-1",0,100,"No Expression","control3_root"
"2680","Gene100","H3K9ac",0,100,"No Expression","control3_root"
"2681","Gene100","H4K12ac",0,100,"No Expression","control3_root"
"2682","Gene100","H3K27me1",0,100,"No Expression","control3_root"
"2683","Gene100","H4K16ac",0,100,"No Expression","control3_root"
"2684","Gene100","H3K14ac",0,100,"No Expression","control3_root"
"2685","Gene100","H2A",0,100,"No Expression","control3_root"
"2686","Gene100","H3",0,100,"No Expression","control3_root"
"2687","Gene100","H2A-X",0,100,"No Expression","control3_root"
"2688","Gene100","H3K18ac",0,100,"No Expression","control3_root"
"2689","Downstream","H3-3",0,120,"No Expression","control3_root"
"2690","Downstream","H3K9me2",0,120,"No Expression","control3_root"
"2691","Downstream","H3K27me3",3.77358490566038,120,"No Expression","control3_root"
"2692","Downstream","H2A-Z",0,120,"No Expression","control3_root"
"2693","Downstream","H2AK121ub",0,120,"No Expression","control3_root"
"2694","Downstream","H3ac",15.0943396226415,120,"No Expression","control3_root"
"2695","Downstream","H3K4me3",5.66037735849057,120,"No Expression","control3_root"
"2696","Downstream","H3K36me3",0,120,"No Expression","control3_root"
"2697","Downstream","H3K27ac",0,120,"No Expression","control3_root"
"2698","Downstream","H4K5ac",0,120,"No Expression","control3_root"
"2699","Downstream","H4K8ac",0,120,"No Expression","control3_root"
"2700","Downstream","H3-1",0,120,"No Expression","control3_root"
"2701","Downstream","H3K9ac",0,120,"No Expression","control3_root"
"2702","Downstream","H4K12ac",0,120,"No Expression","control3_root"
"2703","Downstream","H3K27me1",0,120,"No Expression","control3_root"
"2704","Downstream","H4K16ac",0,120,"No Expression","control3_root"
"2705","Downstream","H3K14ac",0,120,"No Expression","control3_root"
"2706","Downstream","H2A",0,120,"No Expression","control3_root"
"2707","Downstream","H3",0,120,"No Expression","control3_root"
"2708","Downstream","H2A-X",0,120,"No Expression","control3_root"
"2709","Downstream","H3K18ac",0,120,"No Expression","control3_root"
"2710","DownstreamIntergenic","H3-3",0,140,"No Expression","control3_root"
"2711","DownstreamIntergenic","H3K9me2",0,140,"No Expression","control3_root"
"2712","DownstreamIntergenic","H3K27me3",3.77358490566038,140,"No Expression","control3_root"
"2713","DownstreamIntergenic","H2A-Z",0,140,"No Expression","control3_root"
"2714","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control3_root"
"2715","DownstreamIntergenic","H3ac",1.88679245283019,140,"No Expression","control3_root"
"2716","DownstreamIntergenic","H3K4me3",5.66037735849057,140,"No Expression","control3_root"
"2717","DownstreamIntergenic","H3K36me3",0,140,"No Expression","control3_root"
"2718","DownstreamIntergenic","H3K27ac",0,140,"No Expression","control3_root"
"2719","DownstreamIntergenic","H4K5ac",0,140,"No Expression","control3_root"
"2720","DownstreamIntergenic","H4K8ac",0,140,"No Expression","control3_root"
"2721","DownstreamIntergenic","H3-1",0,140,"No Expression","control3_root"
"2722","DownstreamIntergenic","H3K9ac",0,140,"No Expression","control3_root"
"2723","DownstreamIntergenic","H4K12ac",0,140,"No Expression","control3_root"
"2724","DownstreamIntergenic","H3K27me1",0,140,"No Expression","control3_root"
"2725","DownstreamIntergenic","H4K16ac",0,140,"No Expression","control3_root"
"2726","DownstreamIntergenic","H3K14ac",0,140,"No Expression","control3_root"
"2727","DownstreamIntergenic","H2A",0,140,"No Expression","control3_root"
"2728","DownstreamIntergenic","H3",0,140,"No Expression","control3_root"
"2729","DownstreamIntergenic","H2A-X",0,140,"No Expression","control3_root"
"2730","DownstreamIntergenic","H3K18ac",0,140,"No Expression","control3_root"
"2731","UpstreamIntergenic","H3-3",0,-60,"Low Expression","control3_root"
"2732","UpstreamIntergenic","H3K9me2",0,-60,"Low Expression","control3_root"
"2733","UpstreamIntergenic","H3K27me3",0,-60,"Low Expression","control3_root"
"2734","UpstreamIntergenic","H2A-Z",0,-60,"Low Expression","control3_root"
"2735","UpstreamIntergenic","H2AK121ub",0,-60,"Low Expression","control3_root"
"2736","UpstreamIntergenic","H3ac",2.72727272727273,-60,"Low Expression","control3_root"
"2737","UpstreamIntergenic","H3K4me3",0.909090909090909,-60,"Low Expression","control3_root"
"2738","UpstreamIntergenic","H3K36me3",0,-60,"Low Expression","control3_root"
"2739","UpstreamIntergenic","H3K27ac",0,-60,"Low Expression","control3_root"
"2740","UpstreamIntergenic","H4K5ac",0,-60,"Low Expression","control3_root"
"2741","UpstreamIntergenic","H4K8ac",0,-60,"Low Expression","control3_root"
"2742","UpstreamIntergenic","H3-1",0,-60,"Low Expression","control3_root"
"2743","UpstreamIntergenic","H3K9ac",0,-60,"Low Expression","control3_root"
"2744","UpstreamIntergenic","H4K12ac",0,-60,"Low Expression","control3_root"
"2745","UpstreamIntergenic","H3K27me1",0,-60,"Low Expression","control3_root"
"2746","UpstreamIntergenic","H4K16ac",0,-60,"Low Expression","control3_root"
"2747","UpstreamIntergenic","H3K14ac",0,-60,"Low Expression","control3_root"
"2748","UpstreamIntergenic","H2A",0,-60,"Low Expression","control3_root"
"2749","UpstreamIntergenic","H3",0,-60,"Low Expression","control3_root"
"2750","UpstreamIntergenic","H2A-X",0,-60,"Low Expression","control3_root"
"2751","UpstreamIntergenic","H3K18ac",0,-60,"Low Expression","control3_root"
"2752","Promotor1000","H3-3",0,-40,"Low Expression","control3_root"
"2753","Promotor1000","H3K9me2",0,-40,"Low Expression","control3_root"
"2754","Promotor1000","H3K27me3",6.36363636363636,-40,"Low Expression","control3_root"
"2755","Promotor1000","H2A-Z",0,-40,"Low Expression","control3_root"
"2756","Promotor1000","H2AK121ub",0,-40,"Low Expression","control3_root"
"2757","Promotor1000","H3ac",66.3636363636364,-40,"Low Expression","control3_root"
"2758","Promotor1000","H3K4me3",25.4545454545455,-40,"Low Expression","control3_root"
"2759","Promotor1000","H3K36me3",0,-40,"Low Expression","control3_root"
"2760","Promotor1000","H3K27ac",0,-40,"Low Expression","control3_root"
"2761","Promotor1000","H4K5ac",0,-40,"Low Expression","control3_root"
"2762","Promotor1000","H4K8ac",0,-40,"Low Expression","control3_root"
"2763","Promotor1000","H3-1",0,-40,"Low Expression","control3_root"
"2764","Promotor1000","H3K9ac",0,-40,"Low Expression","control3_root"
"2765","Promotor1000","H4K12ac",0,-40,"Low Expression","control3_root"
"2766","Promotor1000","H3K27me1",0,-40,"Low Expression","control3_root"
"2767","Promotor1000","H4K16ac",0,-40,"Low Expression","control3_root"
"2768","Promotor1000","H3K14ac",0,-40,"Low Expression","control3_root"
"2769","Promotor1000","H2A",0,-40,"Low Expression","control3_root"
"2770","Promotor1000","H3",0,-40,"Low Expression","control3_root"
"2771","Promotor1000","H2A-X",0,-40,"Low Expression","control3_root"
"2772","Promotor1000","H3K18ac",0,-40,"Low Expression","control3_root"
"2773","Promotor500","H3-3",0,-20,"Low Expression","control3_root"
"2774","Promotor500","H3K9me2",0,-20,"Low Expression","control3_root"
"2775","Promotor500","H3K27me3",2.72727272727273,-20,"Low Expression","control3_root"
"2776","Promotor500","H2A-Z",0,-20,"Low Expression","control3_root"
"2777","Promotor500","H2AK121ub",0,-20,"Low Expression","control3_root"
"2778","Promotor500","H3ac",64.5454545454545,-20,"Low Expression","control3_root"
"2779","Promotor500","H3K4me3",20,-20,"Low Expression","control3_root"
"2780","Promotor500","H3K36me3",0,-20,"Low Expression","control3_root"
"2781","Promotor500","H3K27ac",0,-20,"Low Expression","control3_root"
"2782","Promotor500","H4K5ac",0,-20,"Low Expression","control3_root"
"2783","Promotor500","H4K8ac",0,-20,"Low Expression","control3_root"
"2784","Promotor500","H3-1",0,-20,"Low Expression","control3_root"
"2785","Promotor500","H3K9ac",0,-20,"Low Expression","control3_root"
"2786","Promotor500","H4K12ac",0,-20,"Low Expression","control3_root"
"2787","Promotor500","H3K27me1",0,-20,"Low Expression","control3_root"
