geneId	readCount	Coverage	FPKM	TPM
AT1G77470	13	0.819199	0.143810	0.227597
AT5G49550	307	51.090759	8.968969	14.194482
AT4G24650	0	0.0	0.0	0.0
AT5G20190	9747	516.477417	90.667480	143.492264
AT4G30460	502	54.758915	9.612914	15.213601
AT4G30510	456	24.950516	6.114239	9.676524
AT3G07770	6143	192.018219	37.697041	59.660137
AT5G57660	7580	489.491364	85.930084	135.994766
AT5G07880	11	0.847793	0.149877	0.237199
AT2G41110	1614	176.814941	33.786983	53.471996
AT2G24970	256	21.506247	3.775416	5.975053
AT3G51210	0	0.0	0.0	0.0
AT5G24650	2915	261.904358	45.977242	72.764557
AT4G20190	3	0.148858	0.026132	0.041357
AT1G69795	1	1.000000	0.175550	0.277829
AT5G30510	38916	2475.106689	434.504364	687.655823
AT2G45850	1060	49.938816	9.484906	15.011015
AT2G33550	379	28.373240	4.980915	7.882902
AT1G04445	0	0.000000	0.000000	0.000000
AT1G64200	2972	197.549759	45.917675	72.670288
AT5G22730	623	29.924107	5.739666	9.083717
AT4G35170	4	0.302112	0.053036	0.083935
AT4G38520	3640	143.133957	29.137648	46.113861
AT1G04197	4	2.117241	0.371681	0.588230
AT5G14035	0	0.0	0.0	0.0
AT5G51310	64	4.461267	1.033684	1.635930
AT1G43605	176	13.405562	3.331970	5.273247
AT2G07724	0	0.0	0.0	0.0
AT5G47890	2497	272.805206	47.982510	75.938133
AT1G05537	0	0.0	0.0	0.0
AT5G35170	13871	473.539185	103.501526	163.803726
AT5G38520	10820	667.089417	130.444580	206.444366
AT2G14692	0	0.0	0.0	0.0
AT4G22730	666	25.403673	4.472582	7.078404
AT5G01425	0	0.0	0.0	0.0
AT2G01918	932	56.197849	13.301180	21.050728
AT5G17860	265	12.484340	2.191623	3.468508
AT5G05815	0	0.000000	0.000000	0.000000
AT1G73040	48	5.879985	1.112722	1.761017
AT1G02370	496	25.217022	4.426842	7.006013
AT5G01155	0	0.000000	0.000000	0.000000
AT4G17860	64	4.920891	0.863861	1.367165
AT4G05815	1	0.155013	0.027212	0.043067
AT4G22265	0	0.000000	0.000000	0.000000
AT2G16245	0	0.000000	0.000000	0.000000
AT3G07130	309	15.764740	2.913620	4.611156
AT3G53050	0	0.0	0.0	0.0
AT3G10340	575	21.305658	3.740203	5.919324
AT2G09465	1	0.042119	0.007394	0.011702
AT2G09515	1	0.314010	0.055124	0.087241
AT3G09945	2	0.429648	0.075425	0.119369
AT1G65640	0	0.000000	0.000000	0.000000
AT5G10240	2114	98.950165	17.402948	27.542274
AT5G35730	1613	87.208160	15.309370	24.228933
AT2G25169	0	0.000000	0.000000	0.000000
AT4G22170	0	0.0	0.0	0.0
AT5G24710	3289	70.858574	12.439204	19.686548
AT1G08727	1	0.148943	0.026147	0.041381
AT5G07540	0	0.0	0.0	0.0
AT4G10240	0	0.000000	0.000000	0.000000
AT5G22170	0	0.0	0.0	0.0
AT1G05035	0	0.000000	0.000000	0.000000
AT3G50825	85	105.839508	18.580099	29.405258
AT4G35730	790	45.105827	7.918316	12.531695
AT5G66090	1318	132.930069	23.335840	36.931793
AT4G24710	338	16.360523	3.674510	5.815358
AT5G54900	3639	235.844910	43.517780	68.872162
AT3G18060	3663	150.305161	26.386032	41.759094
AT4G24400	1347	69.011162	12.114892	19.173285
AT3G06540	987	44.677204	8.287523	13.116010
AT4G08925	0	0.000000	0.000000	0.000000
AT5G39770	0	0.0	0.0	0.0
AT3G20220	0	0.000000	0.000000	0.000000
AT4G28310	1005	116.587807	20.466959	32.391445
AT3G19210	473	15.310733	2.864903	4.534057
AT1G26330	356	9.073746	1.610452	2.548736
AT1G08863	0	0.000000	0.000000	0.000000
AT5G48430	3	0.131682	0.023117	0.036585
AT5G57015	2157	106.054283	18.617802	29.464928
AT5G42690	198	8.168189	1.651239	2.613286
AT2G43770	1713	121.513092	21.331593	33.759830
AT5G24400	1746	121.952972	21.408812	33.882042
AT4G39770	875	57.444946	11.958724	18.926130
AT1G31270	0	0.0	0.0	0.0
AT5G08925	0	0.0	0.0	0.0
AT5G28310	0	0.000000	0.000000	0.000000
AT1G04327	0	0.0	0.0	0.0
AT4G20320	743	22.120567	4.846407	7.670027
AT4G03675	0	0.000000	0.000000	0.000000
AT1G06063	0	0.0	0.0	0.0
AT5G06130	2874	170.788986	33.943680	53.719986
AT3G28210	53	4.523196	0.900847	1.425700
AT4G02680	3145	87.482094	15.357460	24.305040
AT1G08110	4146	319.218140	68.437088	108.309982
AT1G57835	0	0.000000	0.000000	0.000000
AT3G29060	8	0.272443	0.047827	0.075692
