geneId	readCount	Coverage	FPKM	TPM
AT2G40730	1093	28.443983	17.605333	25.535128
AT5G01980	321	10.576165	6.546091	9.494581
AT4G33945	711	16.274458	11.788866	17.098804
AT1G05813	0	0.0	0.0	0.0
AT2G09105	0	0.0	0.0	0.0
AT3G02095	0	0.000000	0.000000	0.000000
AT5G12150	3203	75.408165	47.936661	69.528297
AT3G19170	8236	159.841583	102.387939	148.505524
AT5G08600	149	3.087918	2.498382	3.623703
AT2G41650	990	41.378136	25.610895	37.146553
AT1G09477	0	0.000000	0.000000	0.000000
AT2G35155	531	15.846614	10.484940	15.207566
AT3G12770	11	0.352641	0.218266	0.316578
AT5G19750	1215	24.409060	25.380978	36.813072
AT4G25225	92	12.533944	7.879778	11.428987
AT4G26300	1881	50.012367	41.490238	60.178268
AT4G01595	3	0.222010	0.137413	0.199306
AT2G34090	488	19.218962	13.921361	20.191818
AT1G68450	5	0.382278	0.236610	0.343184
AT5G57890	215	12.033307	8.325295	12.075173
AT5G10420	0	0.000000	0.000000	0.000000
AT3G59710	58	2.662091	1.719563	2.494089
AT4G18990	11	0.546638	0.338340	0.490735
AT5G02230	317	11.195930	8.254966	11.973166
AT3G03620	0	0.000000	0.000000	0.000000
AT4G34420	35	1.659767	1.027309	1.490029
AT4G14415	0	0.0	0.0	0.0
AT1G07267	0	0.0	0.0	0.0
AT4G32960	280	18.108715	11.208344	16.256807
AT4G08485	0	0.0	0.0	0.0
AT1G58242	0	0.0	0.0	0.0
AT5G48800	158	4.963432	3.072104	4.455841
AT2G01850	1478	50.705448	43.100163	62.513336
AT4G05385	0	0.0	0.0	0.0
AT5G16800	262	13.384247	8.743062	12.681111
AT4G00520	305	11.685481	8.729177	12.660972
AT4G31740	0	0.000000	0.000000	0.000000
AT5G04515	0	0.0	0.0	0.0
AT3G52110	429	16.389475	15.022286	21.788624
AT5G03785	0	0.0	0.0	0.0
AT2G07385	0	0.0	0.0	0.0
AT3G30385	0	0.0	0.0	0.0
AT1G65350	0	0.000000	0.000000	0.000000
AT1G51790	118	2.157062	1.591343	2.308115
AT1G12845	546	52.755154	32.652672	47.360085
AT3G26950	680	21.832689	16.179171	23.466591
AT1G30170	0	0.000000	0.000000	0.000000
