geneId	readCount	Coverage	FPKM	TPM
AT1G27000	1259	84.503326	38.847904	63.443043
AT5G06990	46	3.855330	1.772374	2.894488
AT5G02275	0	0.0	0.0	0.0
AT3G09255	0	0.0	0.0	0.0
AT5G48485	104	12.798952	5.883940	9.609142
AT3G09080	29	0.731048	0.359211	0.586633
AT1G48920	6281	303.608246	140.824890	229.983032
AT1G16920	771	46.973484	27.660393	45.172562
AT5G57345	2528	255.244995	117.341347	191.631729
AT4G08800	0	0.000000	0.000000	0.000000
AT5G40520	210	7.298034	3.800127	6.206039
AT1G66550	0	0.0	0.0	0.0
AT1G05240	183	7.422317	3.412191	5.572495
AT4G21440	15	1.078797	0.495945	0.809935
AT1G04943	0	0.0	0.0	0.0
AT5G03190	297	14.866210	6.922899	11.305880
AT1G76705	23	0.810493	0.372600	0.608498
AT3G13280	0	0.0	0.0	0.0
AT2G11851	0	0.0	0.0	0.0
AT1G67540	0	0.000000	0.000000	0.000000
ATMG01050	2	0.420833	0.193466	0.315951
AT3G51370	1392	64.890022	31.358229	51.211552
AT3G62400	716	111.847527	55.684937	90.939827
AT2G21660	6114	457.998138	314.124451	513.000854
AT4G25500	1189	47.243099	33.442032	54.614635
AT1G71100	361	21.905592	10.070449	16.446186
AT5G39560	0	0.0	0.0	0.0
AT1G13120	438	16.664215	8.127460	13.273064
AT4G16600	18	0.915094	0.420687	0.687030
AT2G27500	833	42.186432	22.861399	37.335258
AT1G49870	181	6.174061	2.872258	4.690722
AT1G58848	1036	16.313108	11.666977	19.053497
AT3G01565	0	0.000000	0.000000	0.000000
AT1G56780	0	0.0	0.0	0.0
AT3G29075	482	33.504139	15.402538	25.154093
AT5G22280	360	35.161823	18.792053	30.689554
AT4G38770	19366	1010.748962	484.147644	790.668091
AT5G64280	417	10.915762	9.060678	14.797116
AT2G17670	150	7.698162	3.539003	5.779593
AT3G07605	0	0.000000	0.000000	0.000000
AT4G19240	0	0.0	0.0	0.0
AT4G15670	47	5.951469	2.736012	4.468218
AT1G24265	89	5.394387	2.850134	4.654592
AT3G43160	0	0.0	0.0	0.0
AT4G26570	754	48.777237	27.986732	45.705509
AT3G44635	1	0.001575	0.000724	0.001182
AT1G74453	11	9.618182	4.421675	7.221097
AT2G08410	0	0.0	0.0	0.0
AT2G23200	123	4.667060	2.145543	3.503915
AT5G02320	36	1.455732	0.700078	1.143307
AT1G35460	250	13.137931	8.106706	13.239171
AT2G04995	0	0.0	0.0	0.0
AT1G30135	99	12.379653	5.691180	9.294342
AT3G50290	11	0.678864	0.312088	0.509675
AT5G21930	1360	40.750298	20.882797	34.103981
AT2G32830	7	0.321827	0.147950	0.241620
AT1G72510	627	41.430450	20.059181	32.758919
AT1G61810	69	2.651199	1.644916	2.686334
AT1G12390	263	15.302803	7.768000	12.686025
AT1G63240	357	13.936096	6.765756	11.049247
AT4G06599	300	24.590374	11.304698	18.461855
AT3G17580	32	4.195795	1.928893	3.150101
AT2G05310	1394	131.742981	79.435165	129.726639
AT3G04835	0	0.000000	0.000000	0.000000
AT4G03040	0	0.0	0.0	0.0
AT3G18960	54	5.282236	2.755186	4.499531
AT3G46960	663	14.887718	7.160852	11.694484
AT2G18130	0	0.0	0.0	0.0
AT3G58165	0	0.000000	0.000000	0.000000
AT2G46130	2	0.289809	0.133231	0.217582
AT2G27313	0	0.0	0.0	0.0
AT4G00590	111	7.061185	3.559468	5.813015
AT1G12230	1985	110.635902	57.854523	94.483002
AT1G06073	1	0.066946	0.030776	0.050261
AT1G63870	8	0.243177	0.111793	0.182571
AT3G50330	0	0.0	0.0	0.0
AT5G00985	0	0.000000	0.000000	0.000000
AT3G22350	0	0.0	0.0	0.0
AT4G18920	0	0.0	0.0	0.0
AT3G03690	144	8.821233	4.662976	7.615170
AT5G10490	675	26.599918	12.901095	21.068953
AT5G57820	0	0.000000	0.000000	0.000000
AT1G34520	2	0.163721	0.075266	0.122918
AT1G06800	161	7.347023	3.898064	6.365980
AT4G34490	1231	59.887768	27.793247	45.389526
AT1G75910	0	0.0	0.0	0.0
AT2G43930	12	0.903654	0.599025	0.978276
AT5G65860	218	14.945728	7.764499	12.680308
AT1G02150	268	13.662122	6.280757	10.257189
AT2G34020	117	4.768538	2.348992	3.836170
AT2G36026	43	7.722329	3.550113	5.797737
AT2G08250	0	0.0	0.0	0.0
AT5G41200	0	0.0	0.0	0.0
AT3G05745	0	0.0	0.0	0.0
AT1G11980	0	0.0	0.0	0.0
AT2G08085	0	0.0	0.0	0.0
AT4G19870	137	7.714927	3.692887	6.030903
AT1G09750	2649	169.517578	77.930702	127.269676
AT5G11425	0	0.000000	0.000000	0.000000
AT3G02025	1	0.352388	0.162000	0.264564
AT3G43890	33	1.411485	0.648888	1.059709
AT4G19003	350	18.760010	18.526381	30.255680
AT1G18600	290	16.833815	8.476808	13.843587
AT3G57040	619	31.368780	18.912861	30.886848
AT4G22900	17	1.052937	0.484057	0.790519
AT3G09415	47	5.971264	2.745112	4.483080
AT5G03860	199	9.737099	4.540449	7.415068
AT2G16740	263	27.112820	14.193585	23.179735
AT5G48010	71	2.684488	1.244895	2.033054
AT5G16010	1169	101.914505	47.301506	77.248726
AT3G45080	6	0.492116	0.226236	0.369469
AT3G53310	41	2.639587	1.213472	1.981738
AT3G16712	0	0.000000	0.000000	0.000000
AT5G20970	157	14.583619	6.704388	10.949026
AT1G28570	73	4.525328	2.303137	3.761284
AT5G53480	2148	53.847569	24.754829	40.427444
AT1G31175	168	7.830354	3.617110	5.907152
AT4G23850	5008	182.090546	94.958313	155.077698
AT5G09385	0	0.000000	0.000000	0.000000
AT1G49240	4384	245.300278	112.769554	184.165482
AT3G59930	132	18.581005	8.542068	13.950168
AT5G43660	26	1.332797	0.745488	1.217466
AT4G38650	75	3.472635	1.596441	2.607170
AT3G62760	18	1.957516	0.899910	1.469655
AT1G22620	972	14.719968	6.767070	11.051394
AT3G22121	18	1.246600	0.621606	1.015154
AT3G24760	144	8.096197	3.739115	6.106399
AT1G64620	59	2.487652	1.143625	1.867669
AT1G76465	0	0.000000	0.000000	0.000000
AT2G28070	334	12.487370	6.156317	10.053965
AT5G07105	0	0.0	0.0	0.0
AT1G54440	345	11.342807	6.567042	10.724726
AT4G36360	2024	60.248821	27.697617	45.233349
AT1G05870	340	18.690979	10.905848	17.810486
AT5G13350	0	0.0	0.0	0.0
AT4G15750	2	0.242503	0.111484	0.182065
AT3G50505	0	0.0	0.0	0.0
AT1G51720	604	17.503384	11.270152	18.405437
AT2G17750	0	0.0	0.0	0.0
AT1G05003	0	0.0	0.0	0.0
AT2G40910	3	0.127686	0.059720	0.097529
AT3G56050	1592	60.960735	31.757858	51.864185
AT3G61940	0	0.0	0.0	0.0
AT1G20460	184	13.883808	6.382670	10.423625
AT5G18950	116	6.433462	2.957594	4.830087
AT1G60920	0	0.0	0.0	0.0
AT5G46950	0	0.0	0.0	0.0
AT1G10550	102	8.522351	3.917899	6.398374
AT1G66783	4	3.285714	1.510510	2.466834
AT3G50740	927	46.829330	21.528400	35.158325
AT1G63790	0	0.0	0.0	0.0
AT2G44610	1313	105.954437	48.709423	79.548019
AT3G27310	411	32.724762	16.321064	26.654152
AT1G08087	0	0.000000	0.000000	0.000000
AT3G12820	17	1.282395	0.746309	1.218807
AT1G07110	2288	82.128708	38.969971	63.642391
AT4G09075	0	0.0	0.0	0.0
AT1G70430	51	1.903151	0.987683	1.612998
AT4G12190	0	0.0	0.0	0.0
AT5G49030	2020	44.040714	25.272749	41.273266
AT4G38160	1038	52.464279	24.795399	40.493698
AT3G08435	0	0.0	0.0	0.0
AT5G43150	184	24.974360	11.481223	18.750141
AT2G25605	278	22.282694	12.045465	19.671612
AT3G05335	5	4.355327	2.002233	3.269874
AT2G04810	0	0.0	0.0	0.0
AT5G55980	0	0.0	0.0	0.0
AT3G06570	117	8.794757	4.043130	6.602890
AT3G58910	0	0.0	0.0	0.0
AT5G01555	0	0.000000	0.000000	0.000000
AT5G47940	226	8.779146	4.035953	6.591169
AT2G16505	0	0.0	0.0	0.0
AT2G18880	3	0.074926	0.037415	0.061103
AT2G46880	0	0.0	0.0	0.0
AT3G63500	1609	41.809795	19.812092	32.355396
AT5G62670	1701	52.157032	23.977654	39.158230
AT5G24670	699	21.517431	15.615343	25.501627
AT1G69320	11	1.444299	0.663974	1.084345
AT5G07475	110	14.439532	6.638148	10.840850
AT2G45430	270	15.377616	7.069405	11.545140
AT2G40165	32	2.990430	1.374762	2.245142
AT5G23820	1504	143.839020	66.125740	107.990837
AT4G30500	77	7.969168	3.663590	5.983057
AT5G06815	0	0.0	0.0	0.0
AT4G36280	89	3.442134	1.879161	3.068883
AT5G14500	214	12.702128	6.753006	11.028424
AT1G58270	1423	77.133728	35.459953	57.910126
AT3G05500	1205	66.328064	40.112957	65.509010
AT1G56553	0	0.0	0.0	0.0
AT1G35545	0	0.0	0.0	0.0
AT4G13320	0	0.000000	0.000000	0.000000
AT4G29080	233	16.395819	7.537493	12.309582
AT5G35715	0	0.0	0.0	0.0
AT4G10843	8	0.439776	0.270120	0.441137
AT5G15720	0	0.000000	0.000000	0.000000
AT2G19110	833	19.036249	9.629160	15.725510
AT1G02660	2030	72.131248	33.160210	54.154388
AT3G04720	908	80.827164	37.157902	60.683067
AT1G05790	296	10.194503	5.329148	8.703104
AT5G38620	0	0.0	0.0	0.0
AT1G73410	17	1.012392	0.476942	0.778900
AT3G01440	326	28.950529	15.237253	24.884163
AT5G04685	0	0.0	0.0	0.0
AT5G12040	1028	56.497276	29.443027	48.083805
AT5G09265	0	0.0	0.0	0.0
AT5G66490	120	21.259260	9.773316	15.960936
AT1G33960	6	0.342954	0.157663	0.257482
AT5G63030	273	26.173729	16.919298	27.631134
AT3G24170	2815	122.595894	59.507187	97.181992
AT1G27008	0	0.000000	0.000000	0.000000
AT3G13360	496	24.176186	13.003714	21.236540
AT2G41820	837	25.664743	11.798608	19.268465
AT3G62170	0	0.0	0.0	0.0
AT5G57735	2	0.308468	0.141809	0.231590
AT4G04760	0	0.000000	0.000000	0.000000
AT5G56060	0	0.0	0.0	0.0
AT2G09430	0	0.000000	0.000000	0.000000
AT5G62750	0	0.0	0.0	0.0
AT5G24750	77	2.925466	1.958913	3.199127
AT3G49500	555	13.043712	6.228605	10.172019
AT1G71470	0	0.0	0.0	0.0
AT2G01620	260	4.233645	9.121956	14.897188
AT2G16290	0	0.0	0.0	0.0
AT1G36160	3682	47.877815	23.014925	37.585987
AT3G27503	0	0.0	0.0	0.0
AT3G12345	2837	291.739319	134.118530	219.030792
AT4G29415	0	0.0	0.0	0.0
AT3G02900	481	54.153072	26.269779	42.901531
AT1G09583	0	0.0	0.0	0.0
AT1G42190	0	0.0	0.0	0.0
AT5G35970	6651	193.287201	88.858086	145.115326
AT1G73250	250	18.844944	8.663406	14.148326
AT3G03850	81	11.442416	5.260313	8.590688
AT1G49790	6	0.388889	0.201589	0.329217
AT1G04370	0	0.0	0.0	0.0
AT4G11393	0	0.0	0.0	0.0
AT3G04185	0	0.000000	0.000000	0.000000
AT5G52580	1199	48.678974	24.240643	39.587723
AT2G39780	796	68.069977	31.473862	51.400387
AT1G17430	180	14.381918	6.611662	10.797594
AT4G12860	0	0.000000	0.000000	0.000000
AT1G20700	7	0.423616	0.337093	0.550511
AT4G38890	743	31.842463	14.638631	23.906546
AT3G05295	0	0.0	0.0	0.0
AT2G32180	290	46.406849	23.212187	37.908138
AT1G76540	319	23.529993	10.817219	17.665747
AT1G53000	542	38.389439	18.067497	29.506273
