geneId	readCount	Coverage	FPKM	TPM
AT5G14880	1512	47.604000	10.192585	17.561167
AT3G58360	0	0.0	0.0	0.0
AT1G74190	0	0.000000	0.000000	0.000000
AT4G04220	40	2.193995	0.310043	0.534184
AT2G45570	0	0.000000	0.000000	0.000000
AT4G30880	0	0.000000	0.000000	0.000000
AT5G07535	0	0.0	0.0	0.0
AT2G28670	2306	199.725769	31.362375	54.035347
AT3G05880	4598	679.993713	111.355705	191.858704
AT1G22020	1247	61.093060	8.858719	15.263001
AT5G08810	0	0.000000	0.000000	0.000000
AT1G64020	0	0.000000	0.000000	0.000000
AT1G52990	52	5.144999	1.690395	2.912441
AT5G43060	13300	974.567932	137.720322	237.283234
AT1G75280	2979	267.892792	37.857063	65.225281
AT4G38050	161	9.515712	1.344705	2.316841
AT1G30290	295	16.914627	2.525827	4.351836
AT3G56650	2147	205.491135	33.459976	57.649384
AT1G05603	0	0.000000	0.000000	0.000000
AT3G21490	0	0.000000	0.000000	0.000000
AT3G55460	2081	169.207001	31.889929	54.944290
AT3G27960	1683	88.815605	13.150929	22.658203
AT4G24380	638	72.435043	13.484056	23.232159
AT5G48610	402	18.735954	3.231435	5.567555
AT3G45680	239	17.372149	2.454932	4.229689
AT5G16610	444	24.540085	3.554707	6.124530
AT3G57640	42	4.064458	0.574366	0.989595
AT5G25510	1594	104.989304	15.592757	26.865313
AT3G28580	33	2.708045	0.382685	0.659342
AT2G22520	0	0.000000	0.000000	0.000000
AT1G13840	0	0.0	0.0	0.0
AT1G11210	235	28.788052	4.068161	7.009180
AT3G11397	907	114.569984	17.339085	29.874123
AT2G33870	0	0.000000	0.000000	0.000000
AT1G06257	0	0.000000	0.000000	0.000000
AT2G08685	0	0.000000	0.000000	0.000000
AT2G34620	3198	398.377899	56.296471	96.995178
AT5G02780	143	16.232952	2.686789	4.629163
AT1G18000	1089	85.158760	12.034144	20.734055
AT2G01905	38	1.715854	0.242475	0.417768
AT1G31370	0	0.000000	0.000000	0.000000
AT3G02625	0	0.0	0.0	0.0
AT5G03235	5	3.506532	0.495523	0.853754
AT3G19290	1285	73.743401	14.524533	25.024834
