geneId	readCount	Coverage	FPKM	TPM
AT1G18870	21	1.232015	0.736529	1.147208
AT2G08320	0	0.0	0.0	0.0
AT5G56420	95	6.099948	3.705932	5.772311
AT4G06315	0	0.000000	0.000000	0.000000
AT1G09097	0	0.0	0.0	0.0
AT3G12420	0	0.0	0.0	0.0
AT4G21380	25	0.904477	0.530478	0.826265
AT4G26920	0	0.0	0.0	0.0
AT4G17940	655	74.020645	42.606930	66.364006
AT5G04937	0	0.0	0.0	0.0
AT3G14670	0	0.0	0.0	0.0
AT3G03250	1945	104.705826	70.820396	110.308945
AT2G47030	0	0.0	0.0	0.0
AT5G26920	77	4.145707	2.484815	3.870317
AT1G23150	193	24.486761	14.094793	21.953871
AT3G09865	1	0.953108	0.548617	0.854519
AT3G21280	238	13.683710	9.251304	14.409711
AT3G06215	0	0.0	0.0	0.0
AT3G48570	190	17.369471	15.273156	23.789270
AT1G50430	1131	86.224220	49.631416	77.305260
AT1G29870	0	0.0	0.0	0.0
AT5G03350	6	0.589125	0.339105	0.528186
AT2G07792	1	1.173333	0.675381	1.051964
AT1G01180	207	17.750687	10.217450	15.914569
AT1G16070	36	1.388648	0.844451	1.315307
AT1G20930	129	11.554199	6.650698	10.359041
AT4G03350	0	0.0	0.0	0.0
AT2G37340	1845	133.711914	109.245102	170.158768
AT3G54870	34	1.095803	0.656332	1.022294
AT1G76530	0	0.000000	0.000000	0.000000
AT5G48740	32	1.365712	0.786116	1.224444
AT3G01010	0	0.0	0.0	0.0
AT3G26085	148	12.844357	8.580442	13.364787
AT3G63190	2373	215.317017	131.182938	204.328873
AT1G62240	0	0.000000	0.000000	0.000000
AT1G02405	8	1.323607	0.761880	1.186694
AT5G54780	155	9.107951	5.242617	8.165832
AT1G55760	77	4.989097	3.088372	4.810408
AT3G45450	0	0.0	0.0	0.0
AT1G23420	0	0.0	0.0	0.0
AT4G05612	0	0.0	0.0	0.0
AT4G28775	0	0.0	0.0	0.0
AT2G08645	0	0.0	0.0	0.0
AT1G53920	256	16.680481	12.525478	19.509523
AT4G34250	324	19.197243	11.050101	17.211494
AT5G56150	377	35.809742	34.265148	53.370953
AT4G04423	0	0.000000	0.000000	0.000000
AT3G12150	231	15.170258	9.175812	14.292126
AT1G11160	43	1.258964	0.756587	1.178450
