"","Region","Modification","Frequency","axisGroup","Expression","SampleGenes"
"47","Promotor500","H2AK121ub",40.625,-20,"No Expression","clusteredNLRs_Leaf"
"48","Promotor500","H3ac",0,-20,"No Expression","clusteredNLRs_Leaf"
"49","Promotor500","H3K4me3",64.5833333333333,-20,"No Expression","clusteredNLRs_Leaf"
"50","Promotor500","H3K36me3",33.3333333333333,-20,"No Expression","clusteredNLRs_Leaf"
"51","Promotor500","H3K27ac",23.9583333333333,-20,"No Expression","clusteredNLRs_Leaf"
"52","Promotor500","H4K5ac",54.1666666666667,-20,"No Expression","clusteredNLRs_Leaf"
"53","Promotor500","H4K8ac",50,-20,"No Expression","clusteredNLRs_Leaf"
"54","Promotor500","H3-1",36.4583333333333,-20,"No Expression","clusteredNLRs_Leaf"
"55","Promotor500","H3K9ac",59.375,-20,"No Expression","clusteredNLRs_Leaf"
"56","Promotor500","H4K12ac",45.8333333333333,-20,"No Expression","clusteredNLRs_Leaf"
"57","Promotor500","H3K27me1",14.5833333333333,-20,"No Expression","clusteredNLRs_Leaf"
"58","Promotor500","H4K16ac",33.3333333333333,-20,"No Expression","clusteredNLRs_Leaf"
"59","Promotor500","H3K14ac",35.4166666666667,-20,"No Expression","clusteredNLRs_Leaf"
"60","Promotor500","H2A",6.25,-20,"No Expression","clusteredNLRs_Leaf"
"61","Promotor500","H3",10.4166666666667,-20,"No Expression","clusteredNLRs_Leaf"
"62","Promotor500","H2A-X",4.16666666666667,-20,"No Expression","clusteredNLRs_Leaf"
"63","Promotor500","H3K18ac",10.4166666666667,-20,"No Expression","clusteredNLRs_Leaf"
"64","Gene20","H3-3",56.25,20,"No Expression","clusteredNLRs_Leaf"
"65","Gene20","H3K9me2",2.08333333333333,20,"No Expression","clusteredNLRs_Leaf"
"66","Gene20","H3K27me3",33.3333333333333,20,"No Expression","clusteredNLRs_Leaf"
"67","Gene20","H2A-Z",83.3333333333333,20,"No Expression","clusteredNLRs_Leaf"
"68","Gene20","H2AK121ub",44.7916666666667,20,"No Expression","clusteredNLRs_Leaf"
"69","Gene20","H3ac",0,20,"No Expression","clusteredNLRs_Leaf"
"70","Gene20","H3K4me3",77.0833333333333,20,"No Expression","clusteredNLRs_Leaf"
"71","Gene20","H3K36me3",53.125,20,"No Expression","clusteredNLRs_Leaf"
"72","Gene20","H3K27ac",36.4583333333333,20,"No Expression","clusteredNLRs_Leaf"
"73","Gene20","H4K5ac",56.25,20,"No Expression","clusteredNLRs_Leaf"
"74","Gene20","H4K8ac",59.375,20,"No Expression","clusteredNLRs_Leaf"
"75","Gene20","H3-1",65.625,20,"No Expression","clusteredNLRs_Leaf"
"76","Gene20","H3K9ac",75,20,"No Expression","clusteredNLRs_Leaf"
"77","Gene20","H4K12ac",52.0833333333333,20,"No Expression","clusteredNLRs_Leaf"
"78","Gene20","H3K27me1",48.9583333333333,20,"No Expression","clusteredNLRs_Leaf"
"79","Gene20","H4K16ac",52.0833333333333,20,"No Expression","clusteredNLRs_Leaf"
"80","Gene20","H3K14ac",48.9583333333333,20,"No Expression","clusteredNLRs_Leaf"
"81","Gene20","H2A",29.1666666666667,20,"No Expression","clusteredNLRs_Leaf"
"82","Gene20","H3",29.1666666666667,20,"No Expression","clusteredNLRs_Leaf"
"83","Gene20","H2A-X",11.4583333333333,20,"No Expression","clusteredNLRs_Leaf"
"84","Gene20","H3K18ac",26.0416666666667,20,"No Expression","clusteredNLRs_Leaf"
"85","Gene40","H3-3",61.4583333333333,40,"No Expression","clusteredNLRs_Leaf"
"86","Gene40","H3K9me2",2.08333333333333,40,"No Expression","clusteredNLRs_Leaf"
"87","Gene40","H3K27me3",34.375,40,"No Expression","clusteredNLRs_Leaf"
"88","Gene40","H2A-Z",61.4583333333333,40,"No Expression","clusteredNLRs_Leaf"
"89","Gene40","H2AK121ub",12.5,40,"No Expression","clusteredNLRs_Leaf"
"90","Gene40","H3ac",0,40,"No Expression","clusteredNLRs_Leaf"
"91","Gene40","H3K4me3",57.2916666666667,40,"No Expression","clusteredNLRs_Leaf"
"92","Gene40","H3K36me3",44.7916666666667,40,"No Expression","clusteredNLRs_Leaf"
"93","Gene40","H3K27ac",15.625,40,"No Expression","clusteredNLRs_Leaf"
"94","Gene40","H4K5ac",16.6666666666667,40,"No Expression","clusteredNLRs_Leaf"
"95","Gene40","H4K8ac",22.9166666666667,40,"No Expression","clusteredNLRs_Leaf"
"96","Gene40","H3-1",72.9166666666667,40,"No Expression","clusteredNLRs_Leaf"
"97","Gene40","H3K9ac",42.7083333333333,40,"No Expression","clusteredNLRs_Leaf"
"98","Gene40","H4K12ac",16.6666666666667,40,"No Expression","clusteredNLRs_Leaf"
"99","Gene40","H3K27me1",51.0416666666667,40,"No Expression","clusteredNLRs_Leaf"
"100","Gene40","H4K16ac",20.8333333333333,40,"No Expression","clusteredNLRs_Leaf"
"101","Gene40","H3K14ac",28.125,40,"No Expression","clusteredNLRs_Leaf"
"102","Gene40","H2A",51.0416666666667,40,"No Expression","clusteredNLRs_Leaf"
"103","Gene40","H3",29.1666666666667,40,"No Expression","clusteredNLRs_Leaf"
"104","Gene40","H2A-X",21.875,40,"No Expression","clusteredNLRs_Leaf"
"105","Gene40","H3K18ac",4.16666666666667,40,"No Expression","clusteredNLRs_Leaf"
"106","Gene60","H3-3",62.5,60,"No Expression","clusteredNLRs_Leaf"
"107","Gene60","H3K9me2",3.125,60,"No Expression","clusteredNLRs_Leaf"
"108","Gene60","H3K27me3",33.3333333333333,60,"No Expression","clusteredNLRs_Leaf"
"109","Gene60","H2A-Z",57.2916666666667,60,"No Expression","clusteredNLRs_Leaf"
"110","Gene60","H2AK121ub",9.375,60,"No Expression","clusteredNLRs_Leaf"
"111","Gene60","H3ac",0,60,"No Expression","clusteredNLRs_Leaf"
"112","Gene60","H3K4me3",52.0833333333333,60,"No Expression","clusteredNLRs_Leaf"
"113","Gene60","H3K36me3",38.5416666666667,60,"No Expression","clusteredNLRs_Leaf"
"114","Gene60","H3K27ac",4.16666666666667,60,"No Expression","clusteredNLRs_Leaf"
"115","Gene60","H4K5ac",10.4166666666667,60,"No Expression","clusteredNLRs_Leaf"
"116","Gene60","H4K8ac",8.33333333333333,60,"No Expression","clusteredNLRs_Leaf"
"117","Gene60","H3-1",73.9583333333333,60,"No Expression","clusteredNLRs_Leaf"
"118","Gene60","H3K9ac",18.75,60,"No Expression","clusteredNLRs_Leaf"
"119","Gene60","H4K12ac",6.25,60,"No Expression","clusteredNLRs_Leaf"
"120","Gene60","H3K27me1",44.7916666666667,60,"No Expression","clusteredNLRs_Leaf"
"121","Gene60","H4K16ac",9.375,60,"No Expression","clusteredNLRs_Leaf"
"122","Gene60","H3K14ac",23.9583333333333,60,"No Expression","clusteredNLRs_Leaf"
"123","Gene60","H2A",50,60,"No Expression","clusteredNLRs_Leaf"
"124","Gene60","H3",19.7916666666667,60,"No Expression","clusteredNLRs_Leaf"
"125","Gene60","H2A-X",20.8333333333333,60,"No Expression","clusteredNLRs_Leaf"
"126","Gene60","H3K18ac",3.125,60,"No Expression","clusteredNLRs_Leaf"
"127","Gene80","H3-3",65.625,80,"No Expression","clusteredNLRs_Leaf"
"128","Gene80","H3K9me2",5.20833333333333,80,"No Expression","clusteredNLRs_Leaf"
"129","Gene80","H3K27me3",31.25,80,"No Expression","clusteredNLRs_Leaf"
"130","Gene80","H2A-Z",62.5,80,"No Expression","clusteredNLRs_Leaf"
"131","Gene80","H2AK121ub",11.4583333333333,80,"No Expression","clusteredNLRs_Leaf"
"132","Gene80","H3ac",0,80,"No Expression","clusteredNLRs_Leaf"
"133","Gene80","H3K4me3",48.9583333333333,80,"No Expression","clusteredNLRs_Leaf"
"134","Gene80","H3K36me3",26.0416666666667,80,"No Expression","clusteredNLRs_Leaf"
"135","Gene80","H3K27ac",4.16666666666667,80,"No Expression","clusteredNLRs_Leaf"
"136","Gene80","H4K5ac",13.5416666666667,80,"No Expression","clusteredNLRs_Leaf"
"137","Gene80","H4K8ac",14.5833333333333,80,"No Expression","clusteredNLRs_Leaf"
"138","Gene80","H3-1",73.9583333333333,80,"No Expression","clusteredNLRs_Leaf"
"139","Gene80","H3K9ac",28.125,80,"No Expression","clusteredNLRs_Leaf"
"140","Gene80","H4K12ac",13.5416666666667,80,"No Expression","clusteredNLRs_Leaf"
"141","Gene80","H3K27me1",47.9166666666667,80,"No Expression","clusteredNLRs_Leaf"
"142","Gene80","H4K16ac",12.5,80,"No Expression","clusteredNLRs_Leaf"
"143","Gene80","H3K14ac",32.2916666666667,80,"No Expression","clusteredNLRs_Leaf"
"144","Gene80","H2A",40.625,80,"No Expression","clusteredNLRs_Leaf"
"145","Gene80","H3",20.8333333333333,80,"No Expression","clusteredNLRs_Leaf"
"146","Gene80","H2A-X",20.8333333333333,80,"No Expression","clusteredNLRs_Leaf"
"147","Gene80","H3K18ac",4.16666666666667,80,"No Expression","clusteredNLRs_Leaf"
"148","Gene100","H3-3",70.8333333333333,100,"No Expression","clusteredNLRs_Leaf"
"149","Gene100","H3K9me2",5.20833333333333,100,"No Expression","clusteredNLRs_Leaf"
"150","Gene100","H3K27me3",31.25,100,"No Expression","clusteredNLRs_Leaf"
"151","Gene100","H2A-Z",70.8333333333333,100,"No Expression","clusteredNLRs_Leaf"
"152","Gene100","H2AK121ub",18.75,100,"No Expression","clusteredNLRs_Leaf"
"153","Gene100","H3ac",0,100,"No Expression","clusteredNLRs_Leaf"
"154","Gene100","H3K4me3",45.8333333333333,100,"No Expression","clusteredNLRs_Leaf"
"155","Gene100","H3K36me3",21.875,100,"No Expression","clusteredNLRs_Leaf"
"156","Gene100","H3K27ac",7.29166666666667,100,"No Expression","clusteredNLRs_Leaf"
"157","Gene100","H4K5ac",20.8333333333333,100,"No Expression","clusteredNLRs_Leaf"
"158","Gene100","H4K8ac",15.625,100,"No Expression","clusteredNLRs_Leaf"
"159","Gene100","H3-1",60.4166666666667,100,"No Expression","clusteredNLRs_Leaf"
"160","Gene100","H3K9ac",32.2916666666667,100,"No Expression","clusteredNLRs_Leaf"
"161","Gene100","H4K12ac",18.75,100,"No Expression","clusteredNLRs_Leaf"
"162","Gene100","H3K27me1",43.75,100,"No Expression","clusteredNLRs_Leaf"
"163","Gene100","H4K16ac",15.625,100,"No Expression","clusteredNLRs_Leaf"
"164","Gene100","H3K14ac",27.0833333333333,100,"No Expression","clusteredNLRs_Leaf"
"165","Gene100","H2A",31.25,100,"No Expression","clusteredNLRs_Leaf"
"166","Gene100","H3",19.7916666666667,100,"No Expression","clusteredNLRs_Leaf"
"167","Gene100","H2A-X",12.5,100,"No Expression","clusteredNLRs_Leaf"
"168","Gene100","H3K18ac",9.375,100,"No Expression","clusteredNLRs_Leaf"
"169","Downstream","H3-3",37.5,120,"No Expression","clusteredNLRs_Leaf"
"170","Downstream","H3K9me2",2.08333333333333,120,"No Expression","clusteredNLRs_Leaf"
"171","Downstream","H3K27me3",23.9583333333333,120,"No Expression","clusteredNLRs_Leaf"
"172","Downstream","H2A-Z",58.3333333333333,120,"No Expression","clusteredNLRs_Leaf"
"173","Downstream","H2AK121ub",12.5,120,"No Expression","clusteredNLRs_Leaf"
"174","Downstream","H3ac",0,120,"No Expression","clusteredNLRs_Leaf"
"175","Downstream","H3K4me3",26.0416666666667,120,"No Expression","clusteredNLRs_Leaf"
"176","Downstream","H3K36me3",11.4583333333333,120,"No Expression","clusteredNLRs_Leaf"
"177","Downstream","H3K27ac",5.20833333333333,120,"No Expression","clusteredNLRs_Leaf"
"178","Downstream","H4K5ac",10.4166666666667,120,"No Expression","clusteredNLRs_Leaf"
"179","Downstream","H4K8ac",7.29166666666667,120,"No Expression","clusteredNLRs_Leaf"
"180","Downstream","H3-1",16.6666666666667,120,"No Expression","clusteredNLRs_Leaf"
"181","Downstream","H3K9ac",19.7916666666667,120,"No Expression","clusteredNLRs_Leaf"
"182","Downstream","H4K12ac",9.375,120,"No Expression","clusteredNLRs_Leaf"
"183","Downstream","H3K27me1",20.8333333333333,120,"No Expression","clusteredNLRs_Leaf"
"184","Downstream","H4K16ac",6.25,120,"No Expression","clusteredNLRs_Leaf"
"185","Downstream","H3K14ac",13.5416666666667,120,"No Expression","clusteredNLRs_Leaf"
"186","Downstream","H2A",12.5,120,"No Expression","clusteredNLRs_Leaf"
"187","Downstream","H3",2.08333333333333,120,"No Expression","clusteredNLRs_Leaf"
"188","Downstream","H2A-X",3.125,120,"No Expression","clusteredNLRs_Leaf"
"189","Downstream","H3K18ac",3.125,120,"No Expression","clusteredNLRs_Leaf"
"190","DownstreamIntergenic","H3-3",23.9583333333333,140,"No Expression","clusteredNLRs_Leaf"
"191","DownstreamIntergenic","H3K9me2",2.08333333333333,140,"No Expression","clusteredNLRs_Leaf"
"192","DownstreamIntergenic","H3K27me3",15.625,140,"No Expression","clusteredNLRs_Leaf"
"193","DownstreamIntergenic","H2A-Z",35.4166666666667,140,"No Expression","clusteredNLRs_Leaf"
"194","DownstreamIntergenic","H2AK121ub",8.33333333333333,140,"No Expression","clusteredNLRs_Leaf"
"195","DownstreamIntergenic","H3ac",0,140,"No Expression","clusteredNLRs_Leaf"
"196","DownstreamIntergenic","H3K4me3",9.375,140,"No Expression","clusteredNLRs_Leaf"
"197","DownstreamIntergenic","H3K36me3",5.20833333333333,140,"No Expression","clusteredNLRs_Leaf"
"198","DownstreamIntergenic","H3K27ac",1.04166666666667,140,"No Expression","clusteredNLRs_Leaf"
"199","DownstreamIntergenic","H4K5ac",5.20833333333333,140,"No Expression","clusteredNLRs_Leaf"
"200","DownstreamIntergenic","H4K8ac",3.125,140,"No Expression","clusteredNLRs_Leaf"
"201","DownstreamIntergenic","H3-1",9.375,140,"No Expression","clusteredNLRs_Leaf"
"202","DownstreamIntergenic","H3K9ac",7.29166666666667,140,"No Expression","clusteredNLRs_Leaf"
"203","DownstreamIntergenic","H4K12ac",3.125,140,"No Expression","clusteredNLRs_Leaf"
"204","DownstreamIntergenic","H3K27me1",10.4166666666667,140,"No Expression","clusteredNLRs_Leaf"
"205","DownstreamIntergenic","H4K16ac",2.08333333333333,140,"No Expression","clusteredNLRs_Leaf"
"206","DownstreamIntergenic","H3K14ac",5.20833333333333,140,"No Expression","clusteredNLRs_Leaf"
"207","DownstreamIntergenic","H2A",7.29166666666667,140,"No Expression","clusteredNLRs_Leaf"
"208","DownstreamIntergenic","H3",1.04166666666667,140,"No Expression","clusteredNLRs_Leaf"
"209","DownstreamIntergenic","H2A-X",3.125,140,"No Expression","clusteredNLRs_Leaf"
"210","DownstreamIntergenic","H3K18ac",1.04166666666667,140,"No Expression","clusteredNLRs_Leaf"
"211","UpstreamIntergenic","H3-3",22.2222222222222,-60,"Low Expression","clusteredNLRs_Leaf"
"212","UpstreamIntergenic","H3K9me2",0,-60,"Low Expression","clusteredNLRs_Leaf"
"213","UpstreamIntergenic","H3K27me3",0,-60,"Low Expression","clusteredNLRs_Leaf"
"214","UpstreamIntergenic","H2A-Z",22.2222222222222,-60,"Low Expression","clusteredNLRs_Leaf"
"215","UpstreamIntergenic","H2AK121ub",5.55555555555556,-60,"Low Expression","clusteredNLRs_Leaf"
"216","UpstreamIntergenic","H3ac",0,-60,"Low Expression","clusteredNLRs_Leaf"
"217","UpstreamIntergenic","H3K4me3",16.6666666666667,-60,"Low Expression","clusteredNLRs_Leaf"
"218","UpstreamIntergenic","H3K36me3",0,-60,"Low Expression","clusteredNLRs_Leaf"
"219","UpstreamIntergenic","H3K27ac",0,-60,"Low Expression","clusteredNLRs_Leaf"
"220","UpstreamIntergenic","H4K5ac",11.1111111111111,-60,"Low Expression","clusteredNLRs_Leaf"
"221","UpstreamIntergenic","H4K8ac",0,-60,"Low Expression","clusteredNLRs_Leaf"
"222","UpstreamIntergenic","H3-1",5.55555555555556,-60,"Low Expression","clusteredNLRs_Leaf"
"223","UpstreamIntergenic","H3K9ac",27.7777777777778,-60,"Low Expression","clusteredNLRs_Leaf"
"224","UpstreamIntergenic","H4K12ac",0,-60,"Low Expression","clusteredNLRs_Leaf"
"225","UpstreamIntergenic","H3K27me1",0,-60,"Low Expression","clusteredNLRs_Leaf"
"226","UpstreamIntergenic","H4K16ac",5.55555555555556,-60,"Low Expression","clusteredNLRs_Leaf"
"227","UpstreamIntergenic","H3K14ac",11.1111111111111,-60,"Low Expression","clusteredNLRs_Leaf"
"228","UpstreamIntergenic","H2A",5.55555555555556,-60,"Low Expression","clusteredNLRs_Leaf"
"229","UpstreamIntergenic","H3",5.55555555555556,-60,"Low Expression","clusteredNLRs_Leaf"
"230","UpstreamIntergenic","H2A-X",0,-60,"Low Expression","clusteredNLRs_Leaf"
"231","UpstreamIntergenic","H3K18ac",0,-60,"Low Expression","clusteredNLRs_Leaf"
"232","Promotor1000","H3-3",27.7777777777778,-40,"Low Expression","clusteredNLRs_Leaf"
"233","Promotor1000","H3K9me2",0,-40,"Low Expression","clusteredNLRs_Leaf"
"234","Promotor1000","H3K27me3",5.55555555555556,-40,"Low Expression","clusteredNLRs_Leaf"
"235","Promotor1000","H2A-Z",61.1111111111111,-40,"Low Expression","clusteredNLRs_Leaf"
"236","Promotor1000","H2AK121ub",27.7777777777778,-40,"Low Expression","clusteredNLRs_Leaf"
"237","Promotor1000","H3ac",0,-40,"Low Expression","clusteredNLRs_Leaf"
"238","Promotor1000","H3K4me3",27.7777777777778,-40,"Low Expression","clusteredNLRs_Leaf"
"239","Promotor1000","H3K36me3",11.1111111111111,-40,"Low Expression","clusteredNLRs_Leaf"
"240","Promotor1000","H3K27ac",16.6666666666667,-40,"Low Expression","clusteredNLRs_Leaf"
"241","Promotor1000","H4K5ac",11.1111111111111,-40,"Low Expression","clusteredNLRs_Leaf"
"242","Promotor1000","H4K8ac",16.6666666666667,-40,"Low Expression","clusteredNLRs_Leaf"
"243","Promotor1000","H3-1",5.55555555555556,-40,"Low Expression","clusteredNLRs_Leaf"
"244","Promotor1000","H3K9ac",61.1111111111111,-40,"Low Expression","clusteredNLRs_Leaf"
"245","Promotor1000","H4K12ac",16.6666666666667,-40,"Low Expression","clusteredNLRs_Leaf"
"246","Promotor1000","H3K27me1",0,-40,"Low Expression","clusteredNLRs_Leaf"
"247","Promotor1000","H4K16ac",27.7777777777778,-40,"Low Expression","clusteredNLRs_Leaf"
"248","Promotor1000","H3K14ac",27.7777777777778,-40,"Low Expression","clusteredNLRs_Leaf"
"249","Promotor1000","H2A",16.6666666666667,-40,"Low Expression","clusteredNLRs_Leaf"
"250","Promotor1000","H3",16.6666666666667,-40,"Low Expression","clusteredNLRs_Leaf"
"251","Promotor1000","H2A-X",0,-40,"Low Expression","clusteredNLRs_Leaf"
"252","Promotor1000","H3K18ac",0,-40,"Low Expression","clusteredNLRs_Leaf"
"253","Promotor500","H3-3",0,-20,"Low Expression","clusteredNLRs_Leaf"
"254","Promotor500","H3K9me2",0,-20,"Low Expression","clusteredNLRs_Leaf"
"255","Promotor500","H3K27me3",0,-20,"Low Expression","clusteredNLRs_Leaf"
"256","Promotor500","H2A-Z",50,-20,"Low Expression","clusteredNLRs_Leaf"
"257","Promotor500","H2AK121ub",27.7777777777778,-20,"Low Expression","clusteredNLRs_Leaf"
"258","Promotor500","H3ac",0,-20,"Low Expression","clusteredNLRs_Leaf"
"259","Promotor500","H3K4me3",44.4444444444444,-20,"Low Expression","clusteredNLRs_Leaf"
"260","Promotor500","H3K36me3",11.1111111111111,-20,"Low Expression","clusteredNLRs_Leaf"
"261","Promotor500","H3K27ac",22.2222222222222,-20,"Low Expression","clusteredNLRs_Leaf"
"262","Promotor500","H4K5ac",16.6666666666667,-20,"Low Expression","clusteredNLRs_Leaf"
"263","Promotor500","H4K8ac",11.1111111111111,-20,"Low Expression","clusteredNLRs_Leaf"
"264","Promotor500","H3-1",0,-20,"Low Expression","clusteredNLRs_Leaf"
"265","Promotor500","H3K9ac",55.5555555555556,-20,"Low Expression","clusteredNLRs_Leaf"
"266","Promotor500","H4K12ac",11.1111111111111,-20,"Low Expression","clusteredNLRs_Leaf"
"267","Promotor500","H3K27me1",0,-20,"Low Expression","clusteredNLRs_Leaf"
"268","Promotor500","H4K16ac",11.1111111111111,-20,"Low Expression","clusteredNLRs_Leaf"
"269","Promotor500","H3K14ac",16.6666666666667,-20,"Low Expression","clusteredNLRs_Leaf"
"270","Promotor500","H2A",0,-20,"Low Expression","clusteredNLRs_Leaf"
"271","Promotor500","H3",0,-20,"Low Expression","clusteredNLRs_Leaf"
"272","Promotor500","H2A-X",0,-20,"Low Expression","clusteredNLRs_Leaf"
"273","Promotor500","H3K18ac",5.55555555555556,-20,"Low Expression","clusteredNLRs_Leaf"
"274","Gene20","H3-3",33.3333333333333,20,"Low Expression","clusteredNLRs_Leaf"
"275","Gene20","H3K9me2",5.55555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"276","Gene20","H3K27me3",22.2222222222222,20,"Low Expression","clusteredNLRs_Leaf"
"277","Gene20","H2A-Z",61.1111111111111,20,"Low Expression","clusteredNLRs_Leaf"
"278","Gene20","H2AK121ub",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"279","Gene20","H3ac",0,20,"Low Expression","clusteredNLRs_Leaf"
"280","Gene20","H3K4me3",72.2222222222222,20,"Low Expression","clusteredNLRs_Leaf"
"281","Gene20","H3K36me3",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"282","Gene20","H3K27ac",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"283","Gene20","H4K5ac",61.1111111111111,20,"Low Expression","clusteredNLRs_Leaf"
"284","Gene20","H4K8ac",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"285","Gene20","H3-1",22.2222222222222,20,"Low Expression","clusteredNLRs_Leaf"
"286","Gene20","H3K9ac",72.2222222222222,20,"Low Expression","clusteredNLRs_Leaf"
"287","Gene20","H4K12ac",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"288","Gene20","H3K27me1",16.6666666666667,20,"Low Expression","clusteredNLRs_Leaf"
"289","Gene20","H4K16ac",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"290","Gene20","H3K14ac",55.5555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"291","Gene20","H2A",22.2222222222222,20,"Low Expression","clusteredNLRs_Leaf"
"292","Gene20","H3",16.6666666666667,20,"Low Expression","clusteredNLRs_Leaf"
"293","Gene20","H2A-X",5.55555555555556,20,"Low Expression","clusteredNLRs_Leaf"
"294","Gene20","H3K18ac",16.6666666666667,20,"Low Expression","clusteredNLRs_Leaf"
"295","Gene40","H3-3",33.3333333333333,40,"Low Expression","clusteredNLRs_Leaf"
"296","Gene40","H3K9me2",5.55555555555556,40,"Low Expression","clusteredNLRs_Leaf"
"297","Gene40","H3K27me3",16.6666666666667,40,"Low Expression","clusteredNLRs_Leaf"
"298","Gene40","H2A-Z",22.2222222222222,40,"Low Expression","clusteredNLRs_Leaf"
"299","Gene40","H2AK121ub",22.2222222222222,40,"Low Expression","clusteredNLRs_Leaf"
"300","Gene40","H3ac",0,40,"Low Expression","clusteredNLRs_Leaf"
"301","Gene40","H3K4me3",50,40,"Low Expression","clusteredNLRs_Leaf"
