"","Region","Modification","axisGroup","ModificationDifference","Cluster"
"3292","Promotor500","H3K9me2",-20,0,"cluster 18"
"3293","Promotor500","H3K9me2",-20,0,"cluster 18"
"3294","Promotor500","H3K9me2",-20,0,"cluster 18"
"3295","Promotor500","H3K9me2",-20,0,"cluster 18"
"3296","Promotor500","H3K9me2",-20,0,"cluster 18"
"3297","Promotor500","H3K9me2",-20,0,"cluster 19"
"3298","Promotor500","H3K9me2",-20,0,"cluster 19"
"3299","Promotor500","H3K9me2",-20,0,"cluster 19"
"3300","Promotor500","H3K9me2",-20,0,"cluster 19"
"3301","Promotor500","H3K9me2",-20,0,"cluster 19"
"3302","Promotor500","H3K9me2",-20,0,"cluster 19"
"3303","Promotor500","H3K9me2",-20,0.052,"cluster 20"
"3304","Promotor500","H3K9me2",-20,0,"cluster 21"
"3305","Promotor500","H3K9me2",-20,0,"cluster 22"
"3306","Promotor500","H3K9me2",-20,0,"cluster 22"
"3307","Promotor500","H3K9me2",-20,0,"cluster 22"
"3308","Promotor500","H3K9me2",-20,0,"cluster 23"
"3309","Promotor500","H3K9me2",-20,0,"cluster 23"
"3310","Promotor500","H3K9me2",-20,0,"cluster 23"
"3311","Promotor500","H3K9me2",-20,0,"cluster 24"
"3312","Promotor500","H3K9me2",-20,0,"cluster 25"
"3313","Promotor500","H3K9me2",-20,0,"cluster 25"
"3314","Promotor500","H3K9me2",-20,0,"cluster 25"
"3315","Promotor500","H3K9me2",-20,0,"cluster 25"
"3316","Promotor500","H3K9me2",-20,0,"cluster 25"
"3317","Promotor500","H3K9me2",-20,0,"cluster 25"
"3318","Promotor500","H3K9me2",-20,0,"cluster 25"
"3319","Promotor500","H3K9me2",-20,0,"cluster 25"
"3320","Promotor500","H3K9me2",-20,0,"cluster 25"
"3321","Promotor500","H3K9me2",-20,0,"cluster 25"
"3322","Promotor500","H3K9me2",-20,0,"cluster 26"
"3323","Promotor500","H3K9me2",-20,0,"cluster 26"
"3324","Promotor500","H3K9me2",-20,0,"cluster 26"
"3325","Promotor500","H3K9me2",-20,0,"cluster 27"
"3326","Promotor500","H3K9me2",-20,0,"cluster 27"
"3327","Promotor500","H3K9me2",-20,0,"cluster 27"
"3328","Promotor500","H3K9me2",-20,0,"cluster 27"
"3329","Promotor500","H3K9me2",-20,0,"cluster 27"
"3330","Promotor500","H3K9me2",-20,0,"cluster 27"
"3331","Promotor500","H3K9me2",-20,0,"cluster 28"
"3332","Promotor500","H3K9me2",-20,0,"cluster 28"
"3333","Promotor500","H3K9me2",-20,0,"cluster 28"
"3334","Promotor500","H3K9me2",-20,0,"cluster 28"
"3335","Promotor500","H3K9me2",-20,0,"cluster 28"
"3336","Promotor500","H3K9me2",-20,0,"cluster 28"
"3337","Promotor500","H3K9me2",-20,0,"cluster 28"
"3338","Promotor500","H3K9me2",-20,0,"cluster 28"
"3339","Promotor500","H3K9me2",-20,0,"cluster 28"
"3340","Promotor500","H3K9me2",-20,0,"cluster 28"
"3341","Promotor500","H3K9me2",-20,0,"cluster 28"
"3342","Promotor500","H3K9me2",-20,0,"cluster 28"
"3343","Promotor500","H3K9me2",-20,0,"cluster 28"
"3344","Promotor500","H3K9me2",-20,0,"cluster 28"
"3345","Promotor500","H3K9me2",-20,0,"cluster 28"
"3346","Promotor500","H3K9me2",-20,0,"cluster 28"
"3347","Promotor500","H3K9me2",-20,0,"cluster 28"
"3348","Promotor500","H3K9me2",-20,0,"cluster 28"
"3349","Promotor500","H3K9me2",-20,0,"cluster 28"
"3350","Promotor500","H3K9me2",-20,0,"cluster 28"
"3351","Promotor500","H3K9me2",-20,0,"cluster 28"
"3352","Promotor500","H3K9me2",-20,0,"cluster 29"
"3353","Promotor500","H3K9me2",-20,0,"cluster 30"
"3354","Promotor500","H3K9me2",-20,0,"cluster 30"
"3355","Promotor500","H3K9me2",-20,0,"cluster 30"
"3356","Promotor500","H3K9me2",-20,0,"cluster 30"
"3357","Promotor500","H3K9me2",-20,0,"cluster 30"
"3358","Promotor500","H3K9me2",-20,0,"cluster 30"
"3359","Promotor500","H3K9me2",-20,0,"cluster 30"
"3360","Promotor500","H3K9me2",-20,0,"cluster 30"
"3361","Promotor500","H3K9me2",-20,0,"cluster 30"
"3362","Promotor500","H3K9me2",-20,0,"cluster 30"
"3363","Promotor500","H3K9me2",-20,0,"cluster 30"
"3364","Promotor500","H3K9me2",-20,0,"cluster 30"
"3365","Promotor500","H3K9me2",-20,0,"cluster 30"
"3366","Promotor500","H3K9me2",-20,0,"cluster 30"
"3367","Promotor500","H3K9me2",-20,0,"cluster 30"
"3368","Promotor500","H3K9me2",-20,0,"cluster 30"
"3369","Promotor500","H3K9me2",-20,0,"cluster 30"
"3370","Promotor500","H3K9me2",-20,0,"cluster 30"
"3371","Promotor500","H3K9me2",-20,0,"cluster 30"
"3372","Promotor500","H3K9me2",-20,0,"cluster 30"
"3373","Promotor500","H3K9me2",-20,0,"cluster 30"
"3374","Promotor500","H3K9me2",-20,0.3,"cluster 31"
"3375","Promotor500","H3K9me2",-20,0.998,"cluster 31"
"3376","Promotor500","H3K9me2",-20,0.698,"cluster 31"
"3377","Promotor500","H3K9me2",-20,0,"cluster 32"
"3378","Promotor500","H3K9me2",-20,0,"cluster 32"
"3379","Promotor500","H3K9me2",-20,0,"cluster 32"
"3380","Promotor500","H3K9me2",-20,0,"cluster 33"
"3381","Gene20","H3K9me2",20,0,"cluster 1"
"3382","Gene20","H3K9me2",20,0,"cluster 1"
"3383","Gene20","H3K9me2",20,0,"cluster 1"
"3384","Gene20","H3K9me2",20,0,"cluster 1"
"3385","Gene20","H3K9me2",20,0,"cluster 1"
"3386","Gene20","H3K9me2",20,0,"cluster 1"
"3387","Gene20","H3K9me2",20,0,"cluster 2"
"3388","Gene20","H3K9me2",20,0,"cluster 2"
"3389","Gene20","H3K9me2",20,0,"cluster 2"
"3390","Gene20","H3K9me2",20,0,"cluster 3"
"3391","Gene20","H3K9me2",20,0,"cluster 4"
"3392","Gene20","H3K9me2",20,0,"cluster 4"
"3393","Gene20","H3K9me2",20,0,"cluster 4"
"3394","Gene20","H3K9me2",20,0,"cluster 5"
"3395","Gene20","H3K9me2",20,0,"cluster 5"
"3396","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3397","Gene20","H3K9me2",20,0,"cluster 5"
"3398","Gene20","H3K9me2",20,0,"cluster 5"
"3399","Gene20","H3K9me2",20,0,"cluster 5"
"3400","Gene20","H3K9me2",20,0,"cluster 5"
"3401","Gene20","H3K9me2",20,0,"cluster 5"
"3402","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3403","Gene20","H3K9me2",20,0,"cluster 5"
"3404","Gene20","H3K9me2",20,0,"cluster 5"
"3405","Gene20","H3K9me2",20,0,"cluster 5"
"3406","Gene20","H3K9me2",20,0,"cluster 5"
"3407","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3408","Gene20","H3K9me2",20,0,"cluster 5"
"3409","Gene20","H3K9me2",20,0,"cluster 5"
"3410","Gene20","H3K9me2",20,0,"cluster 5"
"3411","Gene20","H3K9me2",20,0,"cluster 5"
"3412","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3413","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3414","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3415","Gene20","H3K9me2",20,0.80319406355856,"cluster 5"
"3416","Gene20","H3K9me2",20,0,"cluster 5"
"3417","Gene20","H3K9me2",20,0,"cluster 5"
"3418","Gene20","H3K9me2",20,0,"cluster 5"
"3419","Gene20","H3K9me2",20,0,"cluster 5"
"3420","Gene20","H3K9me2",20,0,"cluster 5"
"3421","Gene20","H3K9me2",20,0,"cluster 5"
"3422","Gene20","H3K9me2",20,0,"cluster 6"
"3423","Gene20","H3K9me2",20,0,"cluster 6"
"3424","Gene20","H3K9me2",20,0,"cluster 6"
"3425","Gene20","H3K9me2",20,0,"cluster 6"
"3426","Gene20","H3K9me2",20,0,"cluster 6"
"3427","Gene20","H3K9me2",20,0,"cluster 6"
"3428","Gene20","H3K9me2",20,0,"cluster 7"
"3429","Gene20","H3K9me2",20,0,"cluster 8"
"3430","Gene20","H3K9me2",20,0,"cluster 8"
"3431","Gene20","H3K9me2",20,0,"cluster 8"
"3432","Gene20","H3K9me2",20,0,"cluster 8"
"3433","Gene20","H3K9me2",20,0,"cluster 8"
"3434","Gene20","H3K9me2",20,0,"cluster 8"
"3435","Gene20","H3K9me2",20,0,"cluster 8"
"3436","Gene20","H3K9me2",20,0,"cluster 8"
"3437","Gene20","H3K9me2",20,0,"cluster 8"
"3438","Gene20","H3K9me2",20,0,"cluster 8"
"3439","Gene20","H3K9me2",20,0,"cluster 8"
"3440","Gene20","H3K9me2",20,0,"cluster 8"
"3441","Gene20","H3K9me2",20,0,"cluster 8"
"3442","Gene20","H3K9me2",20,0,"cluster 8"
"3443","Gene20","H3K9me2",20,0,"cluster 8"
"3444","Gene20","H3K9me2",20,0,"cluster 8"
"3445","Gene20","H3K9me2",20,0,"cluster 8"
"3446","Gene20","H3K9me2",20,0,"cluster 8"
"3447","Gene20","H3K9me2",20,0,"cluster 8"
"3448","Gene20","H3K9me2",20,0,"cluster 8"
"3449","Gene20","H3K9me2",20,0,"cluster 8"
"3450","Gene20","H3K9me2",20,0,"cluster 9"
"3451","Gene20","H3K9me2",20,0,"cluster 9"
"3452","Gene20","H3K9me2",20,0,"cluster 9"
"3453","Gene20","H3K9me2",20,0,"cluster 9"
"3454","Gene20","H3K9me2",20,0,"cluster 9"
"3455","Gene20","H3K9me2",20,0,"cluster 9"
"3456","Gene20","H3K9me2",20,0,"cluster 9"
"3457","Gene20","H3K9me2",20,0,"cluster 9"
"3458","Gene20","H3K9me2",20,0,"cluster 9"
"3459","Gene20","H3K9me2",20,0,"cluster 9"
"3460","Gene20","H3K9me2",20,0,"cluster 9"
"3461","Gene20","H3K9me2",20,0,"cluster 9"
"3462","Gene20","H3K9me2",20,0,"cluster 9"
"3463","Gene20","H3K9me2",20,0,"cluster 9"
"3464","Gene20","H3K9me2",20,0,"cluster 9"
"3465","Gene20","H3K9me2",20,0,"cluster 9"
"3466","Gene20","H3K9me2",20,0,"cluster 9"
"3467","Gene20","H3K9me2",20,0,"cluster 9"
"3468","Gene20","H3K9me2",20,0,"cluster 9"
"3469","Gene20","H3K9me2",20,0,"cluster 9"
"3470","Gene20","H3K9me2",20,0,"cluster 9"
"3471","Gene20","H3K9me2",20,0,"cluster 9"
"3472","Gene20","H3K9me2",20,0,"cluster 9"
"3473","Gene20","H3K9me2",20,0,"cluster 9"
"3474","Gene20","H3K9me2",20,0,"cluster 9"
"3475","Gene20","H3K9me2",20,0,"cluster 9"
"3476","Gene20","H3K9me2",20,0,"cluster 9"
"3477","Gene20","H3K9me2",20,0,"cluster 9"
"3478","Gene20","H3K9me2",20,0,"cluster 9"
"3479","Gene20","H3K9me2",20,0,"cluster 9"
"3480","Gene20","H3K9me2",20,0,"cluster 9"
"3481","Gene20","H3K9me2",20,0,"cluster 9"
"3482","Gene20","H3K9me2",20,0,"cluster 9"
"3483","Gene20","H3K9me2",20,0,"cluster 9"
"3484","Gene20","H3K9me2",20,0,"cluster 9"
"3485","Gene20","H3K9me2",20,0,"cluster 9"
"3486","Gene20","H3K9me2",20,0,"cluster 9"
"3487","Gene20","H3K9me2",20,0,"cluster 9"
"3488","Gene20","H3K9me2",20,0,"cluster 9"
"3489","Gene20","H3K9me2",20,0,"cluster 9"
"3490","Gene20","H3K9me2",20,0,"cluster 9"
"3491","Gene20","H3K9me2",20,0,"cluster 9"
"3492","Gene20","H3K9me2",20,0,"cluster 9"
"3493","Gene20","H3K9me2",20,0,"cluster 9"
"3494","Gene20","H3K9me2",20,0,"cluster 9"
"3495","Gene20","H3K9me2",20,0,"cluster 9"
"3496","Gene20","H3K9me2",20,0,"cluster 9"
"3497","Gene20","H3K9me2",20,0,"cluster 9"
"3498","Gene20","H3K9me2",20,0,"cluster 9"
"3499","Gene20","H3K9me2",20,0,"cluster 9"
"3500","Gene20","H3K9me2",20,0,"cluster 9"
"3501","Gene20","H3K9me2",20,0,"cluster 9"
"3502","Gene20","H3K9me2",20,0,"cluster 9"
"3503","Gene20","H3K9me2",20,0,"cluster 9"
"3504","Gene20","H3K9me2",20,0,"cluster 9"
"3505","Gene20","H3K9me2",20,0,"cluster 9"
"3506","Gene20","H3K9me2",20,0,"cluster 9"
"3507","Gene20","H3K9me2",20,0,"cluster 9"
"3508","Gene20","H3K9me2",20,0,"cluster 9"
"3509","Gene20","H3K9me2",20,0,"cluster 9"
"3510","Gene20","H3K9me2",20,0,"cluster 9"
"3511","Gene20","H3K9me2",20,0,"cluster 9"
"3512","Gene20","H3K9me2",20,0,"cluster 9"
"3513","Gene20","H3K9me2",20,0,"cluster 9"
"3514","Gene20","H3K9me2",20,0,"cluster 9"
"3515","Gene20","H3K9me2",20,0,"cluster 9"
"3516","Gene20","H3K9me2",20,0,"cluster 10"
"3517","Gene20","H3K9me2",20,0,"cluster 11"
"3518","Gene20","H3K9me2",20,0,"cluster 12"
"3519","Gene20","H3K9me2",20,0,"cluster 15"
"3520","Gene20","H3K9me2",20,0,"cluster 17"
"3521","Gene20","H3K9me2",20,0,"cluster 18"
"3522","Gene20","H3K9me2",20,0,"cluster 18"
"3523","Gene20","H3K9me2",20,0,"cluster 18"
"3524","Gene20","H3K9me2",20,0,"cluster 18"
"3525","Gene20","H3K9me2",20,0,"cluster 18"
"3526","Gene20","H3K9me2",20,0,"cluster 18"
"3527","Gene20","H3K9me2",20,0,"cluster 18"
"3528","Gene20","H3K9me2",20,0,"cluster 18"
"3529","Gene20","H3K9me2",20,0,"cluster 18"
"3530","Gene20","H3K9me2",20,0,"cluster 18"
"3531","Gene20","H3K9me2",20,0,"cluster 18"
"3532","Gene20","H3K9me2",20,0,"cluster 18"
"3533","Gene20","H3K9me2",20,0,"cluster 18"
"3534","Gene20","H3K9me2",20,0,"cluster 18"
"3535","Gene20","H3K9me2",20,0,"cluster 18"
"3536","Gene20","H3K9me2",20,0,"cluster 18"
"3537","Gene20","H3K9me2",20,0,"cluster 18"
"3538","Gene20","H3K9me2",20,0,"cluster 18"
"3539","Gene20","H3K9me2",20,0,"cluster 18"
"3540","Gene20","H3K9me2",20,0,"cluster 18"
"3541","Gene20","H3K9me2",20,0,"cluster 18"
"3542","Gene20","H3K9me2",20,0,"cluster 18"
"3543","Gene20","H3K9me2",20,0,"cluster 18"
"3544","Gene20","H3K9me2",20,0,"cluster 18"
"3545","Gene20","H3K9me2",20,0,"cluster 18"
"3546","Gene20","H3K9me2",20,0,"cluster 18"
"3547","Gene20","H3K9me2",20,0,"cluster 18"
"3548","Gene20","H3K9me2",20,0,"cluster 18"
"3549","Gene20","H3K9me2",20,0,"cluster 18"
"3550","Gene20","H3K9me2",20,0,"cluster 18"
"3551","Gene20","H3K9me2",20,0,"cluster 18"
"3552","Gene20","H3K9me2",20,0,"cluster 18"
"3553","Gene20","H3K9me2",20,0,"cluster 18"
"3554","Gene20","H3K9me2",20,0,"cluster 18"
"3555","Gene20","H3K9me2",20,0,"cluster 18"
"3556","Gene20","H3K9me2",20,0,"cluster 18"
"3557","Gene20","H3K9me2",20,0,"cluster 19"
"3558","Gene20","H3K9me2",20,0,"cluster 19"
"3559","Gene20","H3K9me2",20,0,"cluster 19"
"3560","Gene20","H3K9me2",20,0,"cluster 19"
"3561","Gene20","H3K9me2",20,0,"cluster 19"
"3562","Gene20","H3K9me2",20,0,"cluster 19"
"3563","Gene20","H3K9me2",20,0,"cluster 20"
"3564","Gene20","H3K9me2",20,0,"cluster 21"
"3565","Gene20","H3K9me2",20,0,"cluster 22"
"3566","Gene20","H3K9me2",20,0,"cluster 22"
"3567","Gene20","H3K9me2",20,0,"cluster 22"
"3568","Gene20","H3K9me2",20,0,"cluster 23"
"3569","Gene20","H3K9me2",20,0,"cluster 23"
"3570","Gene20","H3K9me2",20,0,"cluster 23"
"3571","Gene20","H3K9me2",20,0,"cluster 24"
"3572","Gene20","H3K9me2",20,0,"cluster 25"
"3573","Gene20","H3K9me2",20,0,"cluster 25"
"3574","Gene20","H3K9me2",20,0,"cluster 25"
"3575","Gene20","H3K9me2",20,0,"cluster 25"
"3576","Gene20","H3K9me2",20,0,"cluster 25"
"3577","Gene20","H3K9me2",20,0,"cluster 25"
"3578","Gene20","H3K9me2",20,0,"cluster 25"
"3579","Gene20","H3K9me2",20,0,"cluster 25"
"3580","Gene20","H3K9me2",20,0,"cluster 25"
"3581","Gene20","H3K9me2",20,0,"cluster 25"
"3582","Gene20","H3K9me2",20,0,"cluster 26"
"3583","Gene20","H3K9me2",20,0,"cluster 26"
"3584","Gene20","H3K9me2",20,0,"cluster 26"
"3585","Gene20","H3K9me2",20,0,"cluster 27"
"3586","Gene20","H3K9me2",20,0,"cluster 27"
"3587","Gene20","H3K9me2",20,0,"cluster 27"
"3588","Gene20","H3K9me2",20,0,"cluster 27"
"3589","Gene20","H3K9me2",20,0,"cluster 27"
"3590","Gene20","H3K9me2",20,0,"cluster 27"
"3591","Gene20","H3K9me2",20,0,"cluster 28"
"3592","Gene20","H3K9me2",20,0,"cluster 28"
"3593","Gene20","H3K9me2",20,0,"cluster 28"
"3594","Gene20","H3K9me2",20,0,"cluster 28"
"3595","Gene20","H3K9me2",20,0,"cluster 28"
"3596","Gene20","H3K9me2",20,0,"cluster 28"
"3597","Gene20","H3K9me2",20,0,"cluster 28"
"3598","Gene20","H3K9me2",20,0,"cluster 28"
"3599","Gene20","H3K9me2",20,0,"cluster 28"
"3600","Gene20","H3K9me2",20,0,"cluster 28"
"3601","Gene20","H3K9me2",20,0,"cluster 28"
"3602","Gene20","H3K9me2",20,0,"cluster 28"
"3603","Gene20","H3K9me2",20,0,"cluster 28"
"3604","Gene20","H3K9me2",20,0,"cluster 28"
"3605","Gene20","H3K9me2",20,0,"cluster 28"
"3606","Gene20","H3K9me2",20,0,"cluster 28"
"3607","Gene20","H3K9me2",20,0,"cluster 28"
"3608","Gene20","H3K9me2",20,0,"cluster 28"
"3609","Gene20","H3K9me2",20,0,"cluster 28"
"3610","Gene20","H3K9me2",20,0,"cluster 28"
"3611","Gene20","H3K9me2",20,0,"cluster 28"
"3612","Gene20","H3K9me2",20,0,"cluster 29"
"3613","Gene20","H3K9me2",20,0,"cluster 30"
"3614","Gene20","H3K9me2",20,0,"cluster 30"
"3615","Gene20","H3K9me2",20,0,"cluster 30"
"3616","Gene20","H3K9me2",20,0,"cluster 30"
"3617","Gene20","H3K9me2",20,0,"cluster 30"
"3618","Gene20","H3K9me2",20,0,"cluster 30"
"3619","Gene20","H3K9me2",20,0,"cluster 30"
"3620","Gene20","H3K9me2",20,0,"cluster 30"
"3621","Gene20","H3K9me2",20,0,"cluster 30"
"3622","Gene20","H3K9me2",20,0,"cluster 30"
"3623","Gene20","H3K9me2",20,0,"cluster 30"
"3624","Gene20","H3K9me2",20,0,"cluster 30"
"3625","Gene20","H3K9me2",20,0,"cluster 30"
"3626","Gene20","H3K9me2",20,0,"cluster 30"
"3627","Gene20","H3K9me2",20,0,"cluster 30"
"3628","Gene20","H3K9me2",20,0,"cluster 30"
"3629","Gene20","H3K9me2",20,0,"cluster 30"
"3630","Gene20","H3K9me2",20,0,"cluster 30"
"3631","Gene20","H3K9me2",20,0,"cluster 30"
"3632","Gene20","H3K9me2",20,0,"cluster 30"
"3633","Gene20","H3K9me2",20,0,"cluster 30"
"3634","Gene20","H3K9me2",20,1,"cluster 31"
"3635","Gene20","H3K9me2",20,1,"cluster 31"
"3636","Gene20","H3K9me2",20,0,"cluster 31"
"3637","Gene20","H3K9me2",20,0,"cluster 32"
"3638","Gene20","H3K9me2",20,0,"cluster 32"
"3639","Gene20","H3K9me2",20,0,"cluster 32"
"3640","Gene20","H3K9me2",20,0,"cluster 33"
"3641","Gene40","H3K9me2",40,0,"cluster 1"
"3642","Gene40","H3K9me2",40,0,"cluster 1"
"3643","Gene40","H3K9me2",40,0,"cluster 1"
"3644","Gene40","H3K9me2",40,0,"cluster 1"
"3645","Gene40","H3K9me2",40,0,"cluster 1"
"3646","Gene40","H3K9me2",40,0,"cluster 1"
"3647","Gene40","H3K9me2",40,0,"cluster 2"
"3648","Gene40","H3K9me2",40,0,"cluster 2"
"3649","Gene40","H3K9me2",40,0,"cluster 2"
"3650","Gene40","H3K9me2",40,0,"cluster 3"
"3651","Gene40","H3K9me2",40,0,"cluster 4"
"3652","Gene40","H3K9me2",40,0,"cluster 4"
"3653","Gene40","H3K9me2",40,0,"cluster 4"
"3654","Gene40","H3K9me2",40,0,"cluster 5"
"3655","Gene40","H3K9me2",40,0,"cluster 5"
"3656","Gene40","H3K9me2",40,1,"cluster 5"
"3657","Gene40","H3K9me2",40,0,"cluster 5"
"3658","Gene40","H3K9me2",40,0,"cluster 5"
"3659","Gene40","H3K9me2",40,0,"cluster 5"
"3660","Gene40","H3K9me2",40,0,"cluster 5"
"3661","Gene40","H3K9me2",40,0,"cluster 5"
"3662","Gene40","H3K9me2",40,1,"cluster 5"
"3663","Gene40","H3K9me2",40,0,"cluster 5"
"3664","Gene40","H3K9me2",40,0,"cluster 5"
"3665","Gene40","H3K9me2",40,0,"cluster 5"
"3666","Gene40","H3K9me2",40,0,"cluster 5"
"3667","Gene40","H3K9me2",40,1,"cluster 5"
"3668","Gene40","H3K9me2",40,0,"cluster 5"
"3669","Gene40","H3K9me2",40,0,"cluster 5"
"3670","Gene40","H3K9me2",40,0,"cluster 5"
"3671","Gene40","H3K9me2",40,0,"cluster 5"
"3672","Gene40","H3K9me2",40,1,"cluster 5"
"3673","Gene40","H3K9me2",40,1,"cluster 5"
"3674","Gene40","H3K9me2",40,1,"cluster 5"
"3675","Gene40","H3K9me2",40,1,"cluster 5"
"3676","Gene40","H3K9me2",40,0,"cluster 5"
"3677","Gene40","H3K9me2",40,0,"cluster 5"
"3678","Gene40","H3K9me2",40,0,"cluster 5"
"3679","Gene40","H3K9me2",40,0,"cluster 5"
"3680","Gene40","H3K9me2",40,0,"cluster 5"
"3681","Gene40","H3K9me2",40,0,"cluster 5"
"3682","Gene40","H3K9me2",40,0,"cluster 6"
"3683","Gene40","H3K9me2",40,0,"cluster 6"
"3684","Gene40","H3K9me2",40,0,"cluster 6"
"3685","Gene40","H3K9me2",40,0,"cluster 6"
"3686","Gene40","H3K9me2",40,0,"cluster 6"
"3687","Gene40","H3K9me2",40,0,"cluster 6"
"3688","Gene40","H3K9me2",40,0,"cluster 7"
"3689","Gene40","H3K9me2",40,0,"cluster 8"
"3690","Gene40","H3K9me2",40,0,"cluster 8"
"3691","Gene40","H3K9me2",40,0,"cluster 8"
"3692","Gene40","H3K9me2",40,0,"cluster 8"
"3693","Gene40","H3K9me2",40,0,"cluster 8"
"3694","Gene40","H3K9me2",40,0,"cluster 8"
"3695","Gene40","H3K9me2",40,0,"cluster 8"
"3696","Gene40","H3K9me2",40,0,"cluster 8"
"3697","Gene40","H3K9me2",40,0,"cluster 8"
"3698","Gene40","H3K9me2",40,0,"cluster 8"
"3699","Gene40","H3K9me2",40,0,"cluster 8"
"3700","Gene40","H3K9me2",40,0,"cluster 8"
"3701","Gene40","H3K9me2",40,0,"cluster 8"
"3702","Gene40","H3K9me2",40,0,"cluster 8"
"3703","Gene40","H3K9me2",40,0,"cluster 8"
"3704","Gene40","H3K9me2",40,0,"cluster 8"
"3705","Gene40","H3K9me2",40,0,"cluster 8"
"3706","Gene40","H3K9me2",40,0,"cluster 8"
"3707","Gene40","H3K9me2",40,0,"cluster 8"
"3708","Gene40","H3K9me2",40,0,"cluster 8"
"3709","Gene40","H3K9me2",40,0,"cluster 8"
"3710","Gene40","H3K9me2",40,0,"cluster 9"
"3711","Gene40","H3K9me2",40,0,"cluster 9"
"3712","Gene40","H3K9me2",40,0,"cluster 9"
"3713","Gene40","H3K9me2",40,0,"cluster 9"
"3714","Gene40","H3K9me2",40,0,"cluster 9"
"3715","Gene40","H3K9me2",40,0,"cluster 9"
"3716","Gene40","H3K9me2",40,0,"cluster 9"
"3717","Gene40","H3K9me2",40,0,"cluster 9"
"3718","Gene40","H3K9me2",40,0,"cluster 9"
"3719","Gene40","H3K9me2",40,0,"cluster 9"
"3720","Gene40","H3K9me2",40,0,"cluster 9"
"3721","Gene40","H3K9me2",40,0,"cluster 9"
"3722","Gene40","H3K9me2",40,0,"cluster 9"
"3723","Gene40","H3K9me2",40,0,"cluster 9"
"3724","Gene40","H3K9me2",40,0,"cluster 9"
"3725","Gene40","H3K9me2",40,0,"cluster 9"
"3726","Gene40","H3K9me2",40,0,"cluster 9"
"3727","Gene40","H3K9me2",40,0,"cluster 9"
"3728","Gene40","H3K9me2",40,0,"cluster 9"
"3729","Gene40","H3K9me2",40,0,"cluster 9"
"3730","Gene40","H3K9me2",40,0,"cluster 9"
"3731","Gene40","H3K9me2",40,0,"cluster 9"
"3732","Gene40","H3K9me2",40,0,"cluster 9"
"3733","Gene40","H3K9me2",40,0,"cluster 9"
"3734","Gene40","H3K9me2",40,0,"cluster 9"
"3735","Gene40","H3K9me2",40,0,"cluster 9"
"3736","Gene40","H3K9me2",40,0,"cluster 9"
"3737","Gene40","H3K9me2",40,0,"cluster 9"
"3738","Gene40","H3K9me2",40,0,"cluster 9"
"3739","Gene40","H3K9me2",40,0,"cluster 9"
"3740","Gene40","H3K9me2",40,0,"cluster 9"
"3741","Gene40","H3K9me2",40,0,"cluster 9"
"3742","Gene40","H3K9me2",40,0,"cluster 9"
"3743","Gene40","H3K9me2",40,0,"cluster 9"
"3744","Gene40","H3K9me2",40,0,"cluster 9"
"3745","Gene40","H3K9me2",40,0,"cluster 9"
"3746","Gene40","H3K9me2",40,0,"cluster 9"
"3747","Gene40","H3K9me2",40,0,"cluster 9"
"3748","Gene40","H3K9me2",40,0,"cluster 9"
"3749","Gene40","H3K9me2",40,0,"cluster 9"
"3750","Gene40","H3K9me2",40,0,"cluster 9"
"3751","Gene40","H3K9me2",40,0,"cluster 9"
"3752","Gene40","H3K9me2",40,0,"cluster 9"
"3753","Gene40","H3K9me2",40,0,"cluster 9"
"3754","Gene40","H3K9me2",40,0,"cluster 9"
"3755","Gene40","H3K9me2",40,0,"cluster 9"
"3756","Gene40","H3K9me2",40,0,"cluster 9"
"3757","Gene40","H3K9me2",40,0,"cluster 9"
"3758","Gene40","H3K9me2",40,0,"cluster 9"
"3759","Gene40","H3K9me2",40,0,"cluster 9"
"3760","Gene40","H3K9me2",40,0,"cluster 9"
"3761","Gene40","H3K9me2",40,0,"cluster 9"
"3762","Gene40","H3K9me2",40,0,"cluster 9"
"3763","Gene40","H3K9me2",40,0,"cluster 9"
"3764","Gene40","H3K9me2",40,0,"cluster 9"
"3765","Gene40","H3K9me2",40,0,"cluster 9"
"3766","Gene40","H3K9me2",40,0,"cluster 9"
"3767","Gene40","H3K9me2",40,0,"cluster 9"
"3768","Gene40","H3K9me2",40,0,"cluster 9"
"3769","Gene40","H3K9me2",40,0,"cluster 9"
"3770","Gene40","H3K9me2",40,0,"cluster 9"
"3771","Gene40","H3K9me2",40,0,"cluster 9"
"3772","Gene40","H3K9me2",40,0,"cluster 9"
"3773","Gene40","H3K9me2",40,0,"cluster 9"
"3774","Gene40","H3K9me2",40,0,"cluster 9"
"3775","Gene40","H3K9me2",40,0,"cluster 9"
"3776","Gene40","H3K9me2",40,0,"cluster 10"
"3777","Gene40","H3K9me2",40,0,"cluster 11"
"3778","Gene40","H3K9me2",40,0,"cluster 12"
"3779","Gene40","H3K9me2",40,0,"cluster 15"
"3780","Gene40","H3K9me2",40,0,"cluster 17"
"3781","Gene40","H3K9me2",40,0,"cluster 18"
