geneId	readCount	Coverage	FPKM	TPM
AT3G12380	275	5.443905	7.099749	10.784737
AT5G51920	34	0.882696	1.142789	1.735931
AT1G79120	27	0.514543	0.782715	1.188968
AT2G31585	237	15.929945	20.623816	31.328209
AT5G13160	562	8.717640	16.567789	25.166981
AT5G56380	199	4.216440	5.800388	8.810968
AT5G65120	99	2.735828	4.307713	6.543547
AT1G24440	207	5.368870	8.760422	13.307351
AT2G08480	0	0.000000	0.000000	0.000000
AT3G47740	9	0.142303	0.184234	0.279856
AT5G02735	1	0.000026	0.000034	0.000051
AT3G03830	17	1.335605	1.729150	2.626632
AT4G13160	1	0.019322	0.025015	0.037999
AT1G48980	0	0.0	0.0	0.0
AT1G07760	0	0.0	0.0	0.0
AT2G44750	251	10.130730	14.513809	22.046921
AT1G32030	0	0.0	0.0	0.0
AT1G54940	0	0.0	0.0	0.0
AT4G03443	8	1.137427	1.472578	2.236891
AT4G02735	0	0.0	0.0	0.0
AT2G38240	0	0.000000	0.000000	0.000000
AT5G38391	0	0.0	0.0	0.0
AT4G12280	0	0.0	0.0	0.0
AT4G27885	0	0.0	0.0	0.0
AT5G19633	0	0.0	0.0	0.0
AT1G35375	0	0.0	0.0	0.0
AT1G08990	0	0.000000	0.000000	0.000000
AT4G32810	11	0.251258	0.325293	0.494130
AT3G30387	0	0.0	0.0	0.0
AT1G71800	374	8.621568	11.161974	16.955381
AT5G12280	14	0.323589	0.582460	0.884774
AT2G04975	0	0.0	0.0	0.0
AT2G46180	602	11.055492	15.055523	22.869801
AT5G04715	0	0.0	0.0	0.0
AT4G03180	314	10.018948	19.986109	30.359512
AT1G17780	241	6.955681	11.170912	16.968956
AT3G52525	44	1.741310	2.254399	3.424502
AT4G06479	0	0.0	0.0	0.0
AT5G02175	0	0.0	0.0	0.0
AT3G02360	1527	34.219120	49.536697	75.247757
AT1G34010	200	6.956147	11.503234	17.473764
AT1G01350	382	13.041143	16.883808	25.647022
AT5G03180	185	3.324345	5.719764	8.688497
AT2G18510	551	15.084452	19.529192	29.665442
AT3G18940	144	5.353343	6.930743	10.528011
AT2G18460	0	0.000000	0.000000	0.000000
AT2G13800	462	9.688812	12.887785	19.576941
AT2G44610	1617	63.322941	81.981491	124.532402
AT3G59440	1	0.055059	0.071283	0.108280
AT1G05363	0	0.000000	0.000000	0.000000
AT5G21150	0	0.000000	0.000000	0.000000
ATMG00670	13	0.760870	0.985066	1.496345
AT1G23380	82	2.653075	3.686791	5.600348
AT5G25810	19	0.686072	0.888228	1.349246
AT5G02260	231	8.283615	10.724441	16.290754
AT2G39190	1320	21.775747	28.199074	42.835258
AT5G34830	0	0.000000	0.000000	0.000000
ATCG00460	113	75.643837	97.932831	148.762970
ATCG00510	42	17.842106	23.099409	35.088711
AT1G67980	0	0.000000	0.000000	0.000000
AT1G79450	18	0.497017	0.684730	1.040126
AT5G47570	528	7.854059	42.120377	63.982147
AT5G50700	0	0.000000	0.000000	0.000000
AT2G29510	1414	19.678886	27.313932	41.490704
AT2G29460	38	1.577740	2.042632	3.102821
AT4G21150	1310	25.502987	33.778854	51.311119
AT5G43190	262	7.340596	9.503554	14.436191
AT4G02260	1334	19.234617	25.504454	38.742046
AT4G25810	68	2.259310	3.253400	4.942013
AT1G06943	0	0.0	0.0	0.0
AT3G09750	0	0.000000	0.000000	0.000000
AT4G34830	1363	17.616095	22.806803	34.644230
AT5G65450	261	4.464979	6.078446	9.233346
AT5G37610	0	0.0	0.0	0.0
AT3G09065	0	0.0	0.0	0.0
