geneId	readCount	Coverage	FPKM	TPM
AT1G66230	198	21.437860	3.136153	5.286448
AT1G61224	1	0.713568	0.104388	0.175962
AT2G05765	10	18.632912	2.725816	4.594765
AT1G18720	3515	334.881317	50.424240	84.997482
AT5G60750	930	94.147202	13.772833	23.216137
AT4G13985	0	0.0	0.0	0.0
AT1G53260	2	0.204545	0.029923	0.050440
AT5G54730	873	41.383930	6.326223	10.663780
AT4G03490	284	7.283178	2.127309	3.585892
AT4G07765	0	0.000000	0.000000	0.000000
AT1G03520	440	29.711487	4.489638	7.567946
AT1G35620	1866	160.126221	23.806108	40.128700
AT5G08790	1356	132.884048	19.439663	32.768410
AT1G26515	0	0.0	0.0	0.0
AT5G61630	3	0.400687	0.058617	0.098807
AT5G13590	1915	46.505917	7.855066	13.240870
AT2G19220	0	0.0	0.0	0.0
AT5G63087	15	4.169847	0.610009	1.028259
AT2G02695	0	0.0	0.0	0.0
AT4G02482	14	3.467294	0.507232	0.855014
AT1G52245	234	34.227673	5.568611	9.386713
AT4G09950	184	17.871744	2.991996	5.043449
ATCG00740	24	3.536364	0.517336	0.872046
AT2G03020	28	2.861171	0.474832	0.800399
AT4G11780	147	12.795096	1.871800	3.155194
AT4G35900	85	6.752008	1.054873	1.778143
AT5G65609	69	19.386694	2.836087	4.780643
AT5G55270	9	0.959184	0.140319	0.236529
AT2G37900	34	2.098144	0.323761	0.545746
AT5G21140	65	6.741981	0.986287	1.662532
AT2G10975	0	0.0	0.0	0.0
AT1G51600	705	60.216015	9.000727	15.172049
AT3G07180	1490	100.114922	15.640936	26.365099
AT2G30180	0	0.000000	0.000000	0.000000
AT5G17290	1657	102.688301	16.877918	28.450214
AT1G29100	51	7.436000	1.276178	2.151185
AT5G24010	395	20.563629	3.008262	5.070868
AT2G24740	0	0.000000	0.000000	0.000000
AT1G07220	355	25.087629	4.073597	6.866646
AT4G10860	12	2.107948	0.308373	0.519807
AT4G32295	143	13.344243	2.381434	4.014258
AT1G57560	349	40.217091	6.005182	10.122619
AT5G56200	20	1.516410	0.221836	0.373938
AT5G50580	434	44.033665	6.445990	10.865664
AT2G21420	2	0.162758	0.023810	0.040135
AT4G36970	1370	129.071533	18.881927	31.828268
AT1G64700	97	15.589688	2.280622	3.844324
AT1G22700	3455	388.523163	58.641235	98.848434
AT4G21090	402	53.454628	8.030007	13.535758
AT4G00350	7	0.511294	0.074797	0.126082
AT2G44070	2	0.151102	0.022105	0.037261
AT1G15950	4894	258.493988	90.765762	152.999039
AT3G48760	2161	169.931824	24.859396	41.904171
AT3G16760	2029	127.945595	21.003609	35.404671
AT1G65520	446	65.345062	9.559357	16.113703
AT3G22590	625	52.073929	7.617917	12.841119
AT1G04133	0	0.000000	0.000000	0.000000
AT2G29630	12995	555.289307	84.908134	143.125153
AT3G09300	3586	298.108337	43.610390	73.511734
AT2G20495	304	26.159256	5.053039	8.517639
AT2G23672	5980	884.492126	129.392731	218.110458
AT1G27380	99	12.994654	2.711658	4.570899
AT5G20360	887	36.090168	5.843500	9.850079
AT3G11165	8	0.985545	0.144176	0.243030
AT1G70518	226	35.966988	5.863176	9.883245
AT4G33170	34	1.635659	0.239281	0.403344
AT1G08030	695	46.903465	8.046426	13.563434
AT3G51960	86	8.850035	1.489837	2.511339
AT3G25990	801	31.196026	4.783312	8.062976
AT1G05383	6	1.546505	0.226239	0.381359
AT3G21640	558	22.636536	8.610854	14.514861
AT3G55020	2939	124.674004	21.283594	35.876629
AT4G16720	12413	1863.791748	272.654877	459.599884
AT3G59140	875	26.954191	3.943140	6.646742
AT1G22460	120	7.693895	1.185238	1.997893
AT4G27830	660	43.934200	7.832732	13.203222
AT1G64460	866	57.963394	8.479489	14.293427
AT5G43420	230	21.063530	3.081393	5.194140
AT3G24315	584	61.066341	10.497059	17.694336
AT1G12550	242	28.029457	4.100441	6.911897
AT2G25830	1920	178.980377	26.183113	44.135494
AT1G54090	1272	78.548782	11.490933	19.369661
AT3G52740	438	69.402290	10.152889	17.114189
AT1G08483	0	0.0	0.0	0.0
AT1G62920	323	13.049453	2.423651	4.085419
AT4G31110	158	8.569654	1.254347	2.114386
AT5G09005	0	0.000000	0.000000	0.000000
AT2G06475	2	0.369010	0.053983	0.090996
AT3G16400	48599	2528.397461	569.961060	960.753235
AT3G48400	0	0.000000	0.000000	0.000000
AT5G60670	2539	347.474457	50.832184	85.685127
AT3G61130	4476	148.339005	33.855202	57.067924
AT1G72430	2813	350.130280	51.220703	86.340034
AT4G10190	0	0.0	0.0	0.0
AT2G07815	0	0.0	0.0	0.0
AT3G57490	772	93.624596	13.696382	23.087265
AT3G10820	328	15.759961	3.671558	6.188951
AT5G17330	9139	693.730774	101.486168	171.069855
AT4G05815	5	1.832288	0.268046	0.451831
AT3G45300	1599	146.931686	21.494698	36.232475
AT4G24600	0	0.000000	0.000000	0.000000
AT2G08530	6	3.802035	0.556201	0.937559
AT5G04470	1033	195.487381	28.597931	48.206017
AT4G32500	2	0.104420	0.015276	0.025749
AT4G07405	41	9.614006	1.625936	2.740754
AT2G31790	1870	170.921738	25.004213	42.148281
AT3G15470	1185	51.862038	7.586919	12.788868
AT2G05405	0	0.000000	0.000000	0.000000
AT1G05177	0	0.000000	0.000000	0.000000
AT4G14570	1711	94.905472	13.883761	23.403122
AT3G28635	0	0.000000	0.000000	0.000000
AT2G08305	0	0.000000	0.000000	0.000000
AT3G18370	2074	81.964546	11.990628	20.211966
AT3G46370	27	1.424920	0.208452	0.351377
AT2G18940	1269	68.617157	10.038033	16.920582
AT2G46940	66	9.225656	1.349625	2.274992
AT5G47880	2936	169.282578	34.758556	58.590660
AT5G55840	185	6.105896	0.950335	1.601930
AT2G26480	150	13.025641	1.905527	3.212045
AT2G47950	4	0.665927	0.138664	0.233738
AT4G34040	1597	73.287971	11.591119	19.538536
AT3G07725	22	20.967741	3.067380	5.170520
AT5G10040	12	4.112644	0.601640	1.014153
AT2G43140	108	5.626756	1.176743	1.983573
AT5G07680	656	38.223694	9.357821	15.773986
AT1G66390	22	3.154192	0.461428	0.777805
AT4G29037	0	0.0	0.0	0.0
AT3G52330	0	0.0	0.0	0.0
AT5G02985	0	0.0	0.0	0.0
AT5G38460	485	32.802170	4.983206	8.399926
AT1G77390	49	4.220035	0.617351	1.040635
AT3G16170	800	53.368431	7.843604	13.221548
AT3G48170	4247	291.184540	45.427490	76.574715
AT3G20350	808	38.757687	6.458563	10.886860
AT3G01090	2190	135.244736	23.058239	38.868053
AT2G06105	0	0.0	0.0	0.0
AT3G61880	25	1.883333	0.275514	0.464419
AT1G04960	857	72.872383	12.880744	21.712391
AT1G18835	71	16.285494	2.382412	4.015905
AT1G02420	143	14.095459	2.062031	3.475856
AT5G35360	9872	644.253174	105.386459	177.644379
AT3G52748	143	48.905964	7.154474	12.059918
AT1G10230	308	96.836479	14.166248	23.879297
AT1G17510	502	112.688156	16.485197	27.788227
