geneId	readCount	Coverage	FPKM	TPM
AT1G56350	0	0.000000	0.000000	0.000000
AT1G69523	0	0.000000	0.000000	0.000000
AT4G09830	766	61.325844	148.446732	208.993851
AT1G28940	0	0.0	0.0	0.0
AT5G20540	0	0.000000	0.000000	0.000000
AT1G06227	24	3.337034	8.077701	11.372360
AT4G24070	0	0.0	0.0	0.0
AT1G20710	0	0.0	0.0	0.0
AT2G41090	113	5.502581	14.407182	20.283453
AT1G80730	0	0.000000	0.000000	0.000000
AT1G02270	184	7.637309	19.455564	27.390924
AT2G34650	0	0.0	0.0	0.0
AT1G16480	51	1.146908	2.778747	3.912117
AT1G48480	105	3.053277	7.390832	10.405337
AT3G61570	17	0.448434	1.157610	1.629765
AT3G05741	1	0.073474	0.177853	0.250394
AT5G60000	0	0.0	0.0	0.0
AT1G57340	0	0.0	0.0	0.0
AT5G36910	870	73.005524	176.718842	248.797302
AT3G02655	0	0.0	0.0	0.0
AT5G09675	0	0.0	0.0	0.0
AT1G53010	0	0.0	0.0	0.0
AT4G37390	34	1.188940	2.877975	4.051818
AT3G02910	187	12.825517	31.045738	43.708393
AT2G35390	252	8.588500	22.131741	31.158634
AT2G07684	1	0.031532	0.076327	0.107459
AT4G14130	249	15.632146	37.839527	53.273174
AT1G05537	0	0.000000	0.000000	0.000000
AT2G14920	0	0.0	0.0	0.0
AT1G15830	2	0.056086	0.168098	0.236660
AT2G38490	0	0.0	0.0	0.0
AT1G31080	0	0.0	0.0	0.0
AT1G73760	69	2.080923	5.572184	7.844916
AT1G31255	0	0.0	0.0	0.0
AT2G31580	0	0.000000	0.000000	0.000000
AT4G04085	0	0.000000	0.000000	0.000000
AT4G12640	0	0.000000	0.000000	0.000000
AT1G50030	0	0.000000	0.000000	0.000000
AT1G64050	0	0.000000	0.000000	0.000000
AT1G22050	34	2.841355	6.877849	9.683124
AT4G38020	0	0.000000	0.000000	0.000000
AT3G56620	0	0.000000	0.000000	0.000000
AT5G51180	37	0.918376	2.223042	3.129756
AT1G33475	26	1.648707	3.990898	5.618669
AT3G49510	0	0.0	0.0	0.0
AT2G13126	0	0.0	0.0	0.0
AT1G23730	0	0.000000	0.000000	0.000000
AT5G62260	0	0.000000	0.000000	0.000000
AT5G24260	60	1.034570	3.928465	5.530772
AT3G22125	0	0.000000	0.000000	0.000000
AT3G12090	0	0.000000	0.000000	0.000000
AT3G54550	0	0.0	0.0	0.0
AT5G01490	0	0.000000	0.000000	0.000000
AT5G02155	0	0.000000	0.000000	0.000000
AT3G09175	0	0.000000	0.000000	0.000000
AT1G14740	117	3.263042	7.898594	11.120201
AT2G34770	210	7.909530	33.731812	47.490040
AT4G01897	0	0.000000	0.000000	0.000000
AT3G60530	0	0.000000	0.000000	0.000000
AT4G11590	31	1.916173	4.638332	6.530173
AT4G26940	235	7.951405	19.247353	27.097788
AT3G02775	0	0.0	0.0	0.0
AT1G73400	51	1.705647	4.128728	5.812716
AT5G09755	0	0.000000	0.000000	0.000000
AT1G11420	0	0.000000	0.000000	0.000000
AT3G28810	0	0.0	0.0	0.0
AT5G25880	0	0.0	0.0	0.0
AT4G22165	0	0.0	0.0	0.0
AT4G18480	2599	122.816643	297.292755	418.549835
AT2G25950	0	0.000000	0.000000	0.000000
AT4G27950	84	4.376296	10.593362	14.914086
AT5G12235	0	0.0	0.0	0.0
AT5G08580	133	5.525723	14.007493	19.720743
AT3G05510	0	0.000000	0.000000	0.000000
AT1G06723	0	0.0	0.0	0.0
AT2G35230	3	0.096552	0.233716	0.329042
AT2G17380	0	0.000000	0.000000	0.000000
AT4G23140	0	0.0	0.0	0.0
AT5G07960	0	0.000000	0.000000	0.000000
AT5G14510	72	4.152257	10.051048	14.150578
AT5G13780	618	46.864647	113.441635	159.711182
AT4G30510	0	0.0	0.0	0.0
AT4G15380	0	0.000000	0.000000	0.000000
AT4G37230	0	0.0	0.0	0.0
AT1G19630	0	0.0	0.0	0.0
AT1G43665	0	0.0	0.0	0.0
AT1G44130	0	0.000000	0.000000	0.000000
AT3G29180	113	3.797773	9.689311	13.641299
AT2G28720	220	16.637363	40.272781	56.698875
AT5G56120	0	0.000000	0.000000	0.000000
AT1G07100	0	0.0	0.0	0.0
AT1G02840	0	0.000000	0.000000	0.000000
AT3G47990	0	0.000000	0.000000	0.000000
AT3G51680	0	0.0	0.0	0.0
AT3G63510	0	0.000000	0.000000	0.000000
AT3G22780	37	1.034843	2.504964	3.526667
AT5G05875	0	0.0	0.0	0.0
AT2G47830	0	0.000000	0.000000	0.000000
AT1G29220	117	6.299072	15.649814	22.032917
AT1G51070	357	11.291335	45.898323	64.618912
AT2G36520	0	0.0	0.0	0.0
AT2G04800	52	5.039114	15.682132	22.078419
AT3G58900	4	0.118549	0.290676	0.409234
AT4G33530	0	0.000000	0.000000	0.000000
AT1G36020	0	0.0	0.0	0.0
AT1G67970	0	0.000000	0.000000	0.000000
AT5G23090	77	3.963165	12.282811	17.292614
AT5G53920	96	5.057589	12.242516	17.235882
AT1G04573	0	0.0	0.0	0.0
AT5G50790	0	0.000000	0.000000	0.000000
AT3G27300	314	10.048101	26.418291	37.193542
AT1G30473	0	0.000000	0.000000	0.000000
AT1G09380	0	0.000000	0.000000	0.000000
AT2G44600	4	0.180905	0.437903	0.616511
AT4G05630	0	0.0	0.0	0.0
AT5G07115	0	0.0	0.0	0.0
AT5G65640	109	5.346503	12.941866	18.220478
AT2G34890	0	0.0	0.0	0.0
AT5G61990	87	1.865879	4.516589	6.358775
AT4G09725	0	0.000000	0.000000	0.000000
AT3G62250	1115	85.360886	206.626511	290.903473
AT3G24250	0	0.0	0.0	0.0
AT1G05013	0	0.0	0.0	0.0
AT2G40900	83	3.250390	8.499347	11.965982
AT1G01550	378	16.845112	43.988094	61.929562
AT2G17260	0	0.000000	0.000000	0.000000
AT5G58320	78	2.386971	7.279755	10.248955
AT3G02895	0	0.0	0.0	0.0
AT1G14330	27	0.881625	2.134082	3.004511
AT1G76970	4	0.080692	0.290143	0.408484
AT4G15260	2	0.081560	0.197426	0.277950
AT3G53300	0	0.000000	0.000000	0.000000
AT4G34555	20	2.405671	5.823222	8.198345
AT2G19470	0	0.000000	0.000000	0.000000
AT5G48000	358	12.242889	33.189072	46.725925
AT2G01050	0	0.0	0.0	0.0
AT2G20390	0	0.000000	0.000000	0.000000
AT5G25130	170	6.107430	17.759033	25.002426
AT5G16000	87	2.499048	6.276220	8.836107
AT4G22910	0	0.0	0.0	0.0
AT3G09405	0	0.000000	0.000000	0.000000
