geneId	readCount	Coverage	FPKM	TPM
AT2G27190	570	25.098963	29.269981	47.403862
AT4G08085	0	0.000000	0.000000	0.000000
AT3G20640	36	1.242041	1.660532	2.689296
AT4G32420	602	14.665418	19.134830	30.989595
AT2G23570	0	0.000000	0.000000	0.000000
ATMG00830	2	0.074848	0.081012	0.131202
AT1G26760	23	1.082148	1.171267	1.896911
ATCG01170	14	11.422330	12.362997	20.022350
AT4G10100	306	41.125572	47.951176	77.658775
AT2G34950	0	0.0	0.0	0.0
AT5G08085	0	0.0	0.0	0.0
AT1G05697	0	0.0	0.0	0.0
AT1G07613	0	0.000000	0.000000	0.000000
AT3G46950	26	1.360714	1.472773	2.385213
AT5G10100	37	1.342634	2.181509	3.533038
AT2G37510	21	2.315718	2.726627	4.415877
AT2G37460	157	8.172794	8.845852	14.326198
AT4G34670	5381	368.794342	399.165802	646.464355
AT1G05350	393	15.260174	18.881887	30.579947
AT5G06885	0	0.000000	0.000000	0.000000
AT1G11655	6	0.672986	0.728409	1.179686
AT1G57180	0	0.0	0.0	0.0
AT5G25150	257	8.210785	9.943208	16.103407
AT3G44798	94	11.086111	11.999089	19.432987
AT4G21810	358	16.108387	26.322550	42.630386
AT5G61450	267	12.265406	13.275503	21.500189
AT1G58250	1089	10.575543	11.888500	19.253883
AT4G06885	0	0.000000	0.000000	0.000000
AT2G40890	1203	51.895882	58.720760	95.100533
AT1G07977	0	0.0	0.0	0.0
AT3G06775	0	0.0	0.0	0.0
AT4G25150	20	1.353270	1.464716	2.372164
AT5G18065	60	1.122936	2.229068	3.610061
AT5G61120	0	0.000000	0.000000	0.000000
AT5G06545	0	0.0	0.0	0.0
AT4G25420	5	0.195965	0.240745	0.389895
AT2G42870	120	8.475478	9.173462	14.856775
AT1G76728	0	0.000000	0.000000	0.000000
AT5G14350	21	2.349862	2.543381	4.119103
AT5G20225	5	0.235369	0.368469	0.596749
AT5G55920	515	17.645538	19.098709	30.931093
AT2G35585	16	1.206186	1.444654	2.339673
AT1G05307	0	0.0	0.0	0.0
AT1G50575	139	8.694301	9.410306	15.240354
AT3G57010	105	5.706451	6.176396	10.002913
AT3G08920	0	0.000000	0.000000	0.000000
AT5G25420	0	0.0	0.0	0.0
AT1G64140	1357	40.273838	45.497513	73.684975
AT2G12462	25	2.284790	2.472950	4.005038
AT4G14350	429	12.831867	15.581805	25.235334
AT3G06135	0	0.0	0.0	0.0
AT2G17240	780	79.340118	85.874046	139.076324
AT5G53760	81	2.658470	2.915899	4.722411
AT1G07753	0	0.000000	0.000000	0.000000
AT2G03895	0	0.000000	0.000000	0.000000
AT1G26235	0	0.0	0.0	0.0
AT1G75800	1091	51.871220	59.211781	95.895760
AT4G32150	2328	145.157013	157.111191	254.447601
AT4G09012	10	0.612022	1.661640	2.691090
AT3G03670	0	0.0	0.0	0.0
AT3G14250	0	0.0	0.0	0.0
AT3G02685	0	0.0	0.0	0.0
AT3G05810	199	22.476065	25.337864	41.035648
AT3G22260	109	5.601557	7.499490	12.145713
AT1G21250	37	0.878118	1.198835	1.941560
AT4G29750	399	11.694089	13.055874	21.144491
AT1G70900	136	7.298793	9.444300	15.295407
AT4G07135	0	0.000000	0.000000	0.000000
AT4G31685	0	0.000000	0.000000	0.000000
AT4G10345	0	0.0	0.0	0.0
AT4G09940	6	0.270476	0.301361	0.488065
AT3G01150	325	13.907450	18.080896	29.282709
AT5G14490	0	0.000000	0.000000	0.000000
AT1G02160	1358	43.564377	50.587158	81.927849
AT5G53500	249	6.605700	7.149702	11.579217
AT3G42140	0	0.0	0.0	0.0
AT5G07135	0	0.0	0.0	0.0
AT2G13720	0	0.0	0.0	0.0
AT1G56830	0	0.0	0.0	0.0
AT4G14490	42	2.002814	2.167753	3.510759
AT5G09940	0	0.0	0.0	0.0
AT2G31790	435	22.510664	24.364492	39.459236
AT1G33440	10	0.343722	0.372029	0.602515
AT2G04555	4	1.280733	1.386206	2.245013
AT3G12010	527	14.514950	17.500963	28.343483
AT5G56010	3482	65.471077	129.771027	210.169174
AT2G16340	0	0.0	0.0	0.0
AT4G22360	217	8.876745	9.607776	15.560162
AT3G32904	0	0.0	0.0	0.0
AT5G15833	0	0.0	0.0	0.0
AT1G58030	2380	82.359123	89.141678	144.368378
AT3G24715	57	1.161710	1.281065	2.074734
AT4G18750	28	0.764608	0.827576	1.340291
AT3G15440	14	1.557584	1.685856	2.730309
AT3G07545	0	0.0	0.0	0.0
AT2G07915	0	0.000000	0.000000	0.000000
AT2G15960	1182	130.255508	140.982498	228.326584
AT1G03280	549	19.982832	25.363943	41.077881
AT5G61600	350	21.372210	23.132282	37.463623
AT1G02813	0	0.0	0.0	0.0
AT5G42530	33	4.560201	4.935749	7.993636
AT2G27320	0	0.0	0.0	0.0
AT5G50820	15	1.269107	1.515347	2.454162
AT3G23180	62	4.726201	5.631047	9.119697
AT5G18750	86	2.323047	2.514358	4.072099
AT5G22360	502	33.543308	36.305714	58.798500
AT2G45990	594	32.460808	47.513321	76.949654
AT1G23010	94	3.333754	3.945225	6.389443
AT5G18610	384	13.459295	15.135935	24.513229
AT3G49000	176	7.272993	7.871949	12.748924
AT5G07775	0	0.0	0.0	0.0
AT1G16630	73	2.083759	2.255364	3.652648
AT3G61290	0	0.0	0.0	0.0
AT3G07885	0	0.000000	0.000000	0.000000
AT4G18610	25	0.803768	0.869961	1.408935
AT2G30945	32	2.261760	3.790347	6.138614
AT4G07775	0	0.0	0.0	0.0
AT1G05490	20	0.341711	0.369852	0.598990
AT1G12180	0	0.0	0.0	0.0
AT4G35360	415	18.445173	23.854872	38.633884
AT1G13260	456	21.459234	23.226475	37.616169
AT5G10620	56	3.917439	5.645589	9.143249
AT3G14030	0	0.0	0.0	0.0
AT5G36940	242	8.949971	9.856371	15.962772
AT3G02493	6	1.133929	1.227312	1.987679
AT1G65220	1003	51.346085	55.574608	90.005219
AT2G47670	4	0.260612	0.282074	0.456830
AT5G47950	52	2.647741	2.865792	4.641260
AT1G71720	451	19.935951	24.216906	39.220211
AT1G34380	54	2.619480	3.759194	6.088160
AT5G35360	4100	151.614685	185.070557	299.728882
AT1G26500	17	0.897233	0.971123	1.572771
AT5G61390	94	4.126553	4.466389	7.233489
AT5G23830	76	7.131549	7.861333	12.731731
AT4G36940	287	11.432533	12.374041	20.040236
AT4G29610	5	0.376220	0.407203	0.659481
AT3G01420	1398	47.018223	54.909405	88.927895
AT4G10620	135	5.694527	6.163490	9.982010
AT5G44510	33	0.651193	0.770271	1.247483
AT1G04833	80	2.875639	3.112458	5.040745
AT5G44460	21	1.759168	1.904041	3.083668
AT1G62620	2	0.081409	0.092956	0.150545
AT3G06310	222	11.480098	25.169014	40.762188
AT5G09860	312	11.003535	12.585289	20.382360
AT5G59680	173	4.517665	4.889710	7.919074
AT2G23090	0	0.000000	0.000000	0.000000
AT2G02040	706	28.065075	30.376329	49.195633
AT4G28540	734	28.545559	30.896381	50.037880
AT5G03255	21	0.659606	0.713927	1.156232
AT3G19130	1336	56.571072	67.596771	109.475571
AT2G41505	0	0.000000	0.000000	0.000000
AT4G09860	0	0.0	0.0	0.0
AT1G51402	51	8.585984	9.293069	15.050483
AT2G41050	82	2.824347	4.514695	7.311723
AT4G14675	0	0.000000	0.000000	0.000000
AT1G55330	262	51.962528	56.241817	91.085793
AT2G05410	0	0.0	0.0	0.0
AT5G28540	2983	89.404091	96.766815	156.717590
AT3G17609	1158	126.788376	151.966217	246.115128
AT1G31650	228	7.073584	9.012607	14.596264
AT4G19540	140	6.524429	7.800416	12.633074
AT2G36100	133	12.460177	13.486315	21.841606
AT1G29785	102	4.001399	9.034007	14.630923
AT4G06210	0	0.000000	0.000000	0.000000
AT1G53080	28	2.215962	2.398454	3.884389
AT1G08230	386	10.255346	17.740742	28.731815
AT5G48575	0	0.0	0.0	0.0
AT2G16586	191	14.297946	15.475430	25.063055
AT5G60180	6	0.339810	0.367795	0.595657
AT3G03355	0	0.0	0.0	0.0
AT5G19540	748	35.587391	39.997017	64.776711
AT1G77200	7	0.456658	0.494265	0.800482
AT3G44100	293	26.185047	28.341475	45.900112
AT5G06210	250	24.964075	27.019951	43.759853
AT3G28130	64	2.645802	3.542737	5.737600
AT4G08691	0	0.000000	0.000000	0.000000
AT4G19880	2779	141.118347	160.378967	259.739929
AT5G45455	8	0.197597	0.216596	0.350786
AT5G38060	29	3.453891	3.738331	6.054370
AT2G07485	0	0.000000	0.000000	0.000000
AT2G15580	401	20.272076	27.017244	43.755466
AT5G39210	125	10.573147	12.779842	20.697447
AT5G01015	4	0.505085	0.556956	0.902012
AT3G48745	0	0.0	0.0	0.0
AT5G46877	0	0.0	0.0	0.0
AT5G63195	19	1.052537	1.139217	1.845006
AT5G26080	3	0.255193	0.276209	0.447331
AT3G19770	218	8.085351	9.412598	15.244064
AT3G53110	1828	83.510254	90.387604	146.386215
AT5G40250	270	11.981666	12.968396	21.002817
AT4G38060	278	10.368166	13.385647	21.678570
AT5G19880	0	0.000000	0.000000	0.000000
AT2G43210	475	19.531263	22.533318	36.493576
AT4G39210	56	1.827847	2.465332	3.992699
AT1G05675	653	37.135136	40.193340	65.094666
AT1G31710	183	6.321778	6.842397	11.081527
AT2G09100	0	0.0	0.0	0.0
AT4G26080	769	30.111572	32.591362	52.782967
AT4G36860	585	18.208897	22.531874	36.491238
AT2G46255	0	0.0	0.0	0.0
AT1G11370	0	0.0	0.0	0.0
AT2G01820	1118	28.049616	30.359596	49.168537
AT3G28770	17	0.219531	0.240579	0.389627
AT4G28880	1220	28.220663	50.925793	82.476288
AT3G25660	1338	54.360115	58.836853	95.288551
AT3G60830	190	8.696004	9.412148	15.243339
AT5G03944	0	0.0	0.0	0.0
AT1G33730	0	0.000000	0.000000	0.000000
AT1G70780	4226	310.949799	342.186615	554.184387
AT3G51130	832	41.915234	45.367092	73.473755
AT5G63640	317	9.006786	12.718247	20.597691
AT4G30340	220	8.614635	10.279550	16.648127
AT2G41230	399	35.656563	38.593002	62.502853
AT4G11680	196	9.286996	10.552349	17.089935
AT2G34202	0	0.0	0.0	0.0
AT5G03035	0	0.0	0.0	0.0
AT5G24165	1031	73.428688	89.856567	145.526184
AT3G05285	3	0.525003	0.568239	0.920285
AT5G11680	458	12.982210	31.375921	50.814514
AT1G06850	110	5.666873	6.838184	11.074702
AT1G69040	310	10.947171	14.489474	23.466263
AT1G31400	0	0.0	0.0	0.0
AT5G05385	0	0.0	0.0	0.0
AT1G67820	40	1.979714	2.339900	3.789558
AT2G09620	0	0.0	0.0	0.0
AT1G08050	191	6.493574	7.028342	11.382670
AT5G51540	83	3.063181	3.322683	5.381213
AT5G24270	145	2.761829	9.005380	14.584559
AT3G15730	3642	92.521080	113.926460	184.508301
AT1G76690	1331	35.345058	44.243084	71.653374
AT1G54520	1054	56.069191	60.686676	98.284416
AT2G35965	0	0.0	0.0	0.0
AT4G05385	0	0.0	0.0	0.0
AT3G27080	340	26.424450	29.688066	48.080971
ATMG01290	0	0.0	0.0	0.0
AT4G24270	319	8.417915	10.440508	16.908806
AT1G27110	10	0.371913	0.444613	0.720069
AT3G44620	313	19.138489	21.925936	35.509899
AT5G40030	32	1.445745	1.564807	2.534265
AT3G07210	122	4.199021	4.544824	7.360518
AT5G51880	304	24.282482	26.282227	42.565079
AT5G01660	29	0.845596	1.011480	1.638131
AT1G06523	0	0.0	0.0	0.0
AT3G51770	466	10.061162	11.189610	18.122005
AT4G40030	558	35.699692	54.247005	87.855118
AT2G09345	0	0.000000	0.000000	0.000000
AT1G48820	0	0.000000	0.000000	0.000000
AT2G36620	1919	168.285339	182.144211	294.989563
AT3G10460	0	0.0	0.0	0.0
AT2G10940	3088	142.361084	201.909149	326.999634
AT3G10510	0	0.0	0.0	0.0
AT4G01660	416	14.622204	16.410044	26.576698
AT1G33170	81	2.848827	3.083437	4.993746
AT1G33265	179	17.153170	19.266737	31.203222
AT1G08007	0	0.000000	0.000000	0.000000
AT1G76300	256	27.089264	29.320158	47.485123
AT3G15170	15	0.969256	1.049078	1.699021
AT3G18520	583	17.436420	24.728558	40.048847
AT3G03495	0	0.0	0.0	0.0
AT5G07310	0	0.000000	0.000000	0.000000
AT5G05653	0	0.000000	0.000000	0.000000
AT5G19270	0	0.0	0.0	0.0
AT5G01590	1490	51.257698	68.278687	110.579956
AT3G06650	1237	36.308365	48.115021	77.924126
AT2G21200	17	1.596220	1.727674	2.798035
AT1G55265	0	0.000000	0.000000	0.000000
AT1G20960	2933	34.703190	37.788963	61.200680
AT1G11770	0	0.000000	0.000000	0.000000
AT4G19270	0	0.0	0.0	0.0
AT3G28370	79	3.073118	7.043534	11.407276
AT2G05145	0	0.000000	0.000000	0.000000
AT4G01590	457	32.007843	39.723663	64.334000
AT4G38495	109	17.451193	18.888357	30.590422
AT1G50460	442	10.143630	18.566961	30.069912
AT1G65484	0	0.000000	0.000000	0.000000
AT1G50510	228	10.622861	14.552454	23.568260
AT1G05987	0	0.000000	0.000000	0.000000
AT5G41580	160	4.696991	5.208107	8.434730
AT2G47060	300	12.114368	18.309330	29.652666
AT1G04050	58	1.530638	1.837843	2.976457
AT1G31310	75	4.210917	4.813240	7.795227
AT2G30180	0	0.0	0.0	0.0
AT5G42020	2649	78.497040	94.575623	153.168869
AT3G09835	0	0.0	0.0	0.0
AT5G66100	326	12.124617	13.928443	22.557652
AT1G55170	172	2.262538	8.066557	13.064099
AT1G58520	88	1.870136	2.883938	4.670649
AT1G61970	95	2.531311	3.316365	5.370982
AT3G00975	0	0.0	0.0	0.0
AT3G03615	0	0.0	0.0	0.0
AT4G28270	299	20.924093	22.647263	36.678116
AT3G19370	298	8.784071	9.650381	15.629164
AT5G41840	0	0.0	0.0	0.0
AT3G03755	0	0.0	0.0	0.0
AT3G02995	0	0.0	0.0	0.0
AT3G48620	0	0.000000	0.000000	0.000000
AT4G02850	25	1.844225	2.169323	3.513302
AT5G20000	362	17.143995	18.555861	30.051933
AT1G11130	117	3.146956	3.671632	5.946349
AT4G25635	1	0.000001	0.000001	0.000002
AT2G17090	0	0.0	0.0	0.0
AT5G02850	254	12.569347	13.604475	22.032972
AT4G20000	106	8.772904	9.495382	15.378138
AT1G44820	300	11.095675	12.944118	20.963497
AT4G20555	0	0.0	0.0	0.0
AT3G43970	0	0.0	0.0	0.0
AT1G04007	35	6.248361	6.762935	10.952833
AT1G55730	171	5.496180	7.655662	12.398640
AT4G15050	0	0.0	0.0	0.0
AT5G09185	1	0.013438	0.014545	0.023556
AT4G07400	59	2.673889	2.894093	4.687095
AT3G06710	6	0.257074	0.283363	0.458918
AT3G14520	0	0.000000	0.000000	0.000000
AT5G54062	0	0.0	0.0	0.0
AT4G09185	0	0.0	0.0	0.0
AT5G15050	110	5.102030	5.522199	8.943415
AT1G76560	179	19.731518	21.356474	34.587635
AT1G76410	111	9.506573	10.289471	16.664196
AT4G21213	2	0.208232	0.225381	0.365013
AT2G26550	275	13.536627	17.731630	28.717056
AT5G67245	31	3.757532	4.066978	6.586627
AT5G07400	74	1.526540	1.701768	2.756079
AT1G76700	463	23.927794	25.898329	41.943340
AT1G21520	761	71.139717	76.998306	124.701736
AT5G07710	68	3.029240	3.278708	5.309994
AT1G22080	0	0.0	0.0	0.0
AT4G24540	27	1.956710	2.117852	3.429942
AT3G06400	1655	38.027271	42.175266	68.304474
AT5G49640	0	0.000000	0.000000	0.000000
AT2G33640	21	0.693969	0.800020	1.295664
AT3G62820	153	10.847699	11.741044	19.015072
AT1G13110	548	24.878010	26.926798	43.608986
AT4G15765	86	3.849270	4.426553	7.168974
AT5G24540	0	0.0	0.0	0.0
AT1G68470	22	1.026811	1.111372	1.799910
AT5G51270	18	0.500820	0.543132	0.879624
AT5G40382	0	0.000000	0.000000	0.000000
AT2G04225	0	0.0	0.0	0.0
AT3G25590	61	2.181042	2.360658	3.823177
AT3G51370	1344	52.776802	63.532722	102.893684
AT1G43040	0	0.0	0.0	0.0
AT2G09745	0	0.0	0.0	0.0
AT4G06598	209	7.599427	10.267352	16.628370
AT2G27389	45	4.821066	5.218097	8.450910
AT1G04230	196	8.297168	8.980468	14.544213
AT5G44575	16	2.063927	2.233898	3.617884
AT1G32860	101	4.757677	5.149488	8.339794
AT3G03060	122	4.313545	4.668780	7.561269
AT3G48100	64	3.699310	4.003961	6.484569
AT3G24130	0	0.0	0.0	0.0
