geneId	readCount	Coverage	FPKM	TPM
AT5G64310	346	45.654335	30.122580	47.263893
AT5G15820	50	4.235054	2.794275	4.384362
AT4G34970	97	12.685925	9.202732	14.439565
AT1G72852	71	5.237770	5.155382	8.089062
AT2G30190	0	0.0	0.0	0.0
AT3G46650	3	0.128373	0.103176	0.161889
AT3G50440	189	25.370958	18.611994	29.203186
AT4G23550	88	7.891601	5.206852	8.169822
AT5G41590	6	0.817884	0.539637	0.846719
AT1G51200	3552	307.727448	235.647675	369.743408
AT1G05997	0	0.0	0.0	0.0
AT5G63860	1484	83.936172	55.380810	86.895370
AT1G07913	0	0.0	0.0	0.0
AT2G34650	38	2.262154	1.492562	2.341907
AT4G15820	227	13.114279	10.302052	16.164454
AT1G70450	0	0.000000	0.000000	0.000000
AT5G23550	144	17.248682	11.380624	17.856789
AT5G59700	53	2.134603	1.408404	2.209859
AT3G20940	126	8.485668	5.598816	8.784833
AT2G20510	0	0.000000	0.000000	0.000000
AT2G19520	619	35.451626	23.390865	36.701481
AT5G02020	148	11.031475	8.995112	14.113799
AT2G32730	1979	70.327835	46.402077	72.807259
AT4G36195	1128	32.828426	43.200279	67.783478
AT1G44050	22	1.110524	0.732720	1.149676
AT5G01580	2	0.266482	0.175824	0.275877
AT2G25170	1302	33.069626	23.737938	37.246056
AT4G02020	569	19.369734	15.733671	24.686947
AT2G28520	577	22.340309	14.740063	23.127924
AT5G46297	0	0.0	0.0	0.0
AT3G08345	0	0.0	0.0	0.0
AT3G12965	234	78.029411	51.483551	80.780357
AT4G01580	121	16.550438	10.919925	17.133928
AT2G04835	0	0.0	0.0	0.0
AT1G78110	176	12.872141	8.492996	13.325953
AT5G09195	0	0.0	0.0	0.0
AT3G08620	101	8.632160	5.823146	9.136819
AT3G42995	0	0.0	0.0	0.0
AT5G62330	0	0.000000	0.000000	0.000000
AT5G01840	25	2.486011	1.640262	2.573656
AT5G55620	213	27.087666	17.872353	28.042650
AT1G04820	4861	308.232117	203.370544	319.098938
AT1G67365	33	4.356680	2.874523	4.510276
AT5G42850	580	58.327419	42.259586	66.307487
AT4G09195	2	0.628141	0.414445	0.650286
AT4G01840	88	6.244166	4.119880	6.464306
AT1G23965	8	0.751273	0.495687	0.777759
AT4G37225	5	1.022913	0.674915	1.058976
AT4G11560	500	22.956354	20.236431	31.752010
AT3G02985	0	0.000000	0.000000	0.000000
AT4G11410	259	16.745455	14.580794	22.878021
AT2G34710	496	16.599491	12.879614	20.208784
AT1G70120	0	0.0	0.0	0.0
AT2G25730	1810	27.145758	18.424658	28.909248
AT3G03970	114	5.111087	3.984649	6.252121
AT5G47400	102	4.616169	3.045733	4.778913
AT1G79075	137	18.803097	37.321678	58.559654
AT1G29395	163	19.931929	13.151021	20.634634
AT3G62230	0	0.0	0.0	0.0
AT1G56550	74	5.082031	3.531663	5.541362
AT2G17080	9	1.134343	0.748436	1.174335
AT5G11560	2124	78.727974	51.944458	81.503555
AT5G11410	14	1.212353	0.864715	1.356783
AT2G32170	542	23.128374	18.426987	28.912899
AT3G46710	9	0.372062	0.245485	0.385179
AT5G09640	0	0.000000	0.000000	0.000000
AT2G07738	0	0.0	0.0	0.0
AT5G11700	1673	39.765881	26.237398	41.167839
AT3G46400	0	0.000000	0.000000	0.000000
AT3G25580	225	22.679903	15.929938	24.994900
AT5G47710	117	10.348881	10.027914	15.734317
AT2G29770	0	0.000000	0.000000	0.000000
AT1G19200	53	5.857402	4.525193	7.100262
AT2G34400	54	3.136343	2.069349	3.246916
AT4G09640	151	7.310036	5.677715	8.908628
AT4G11700	0	0.000000	0.000000	0.000000
ATCG00770	235	72.264198	47.679680	74.811897
AT4G31985	1030	209.876022	138.475510	217.275253
AT1G70600	4780	622.997925	411.051971	644.961914
AT2G38310	1771	153.770676	101.457382	159.191910
AT2G45300	790	28.020632	32.745350	51.379158
AT2G18770	191	17.012196	12.441365	19.521149
AT1G66170	4	0.150301	0.099168	0.155600
AT5G13430	708	68.132111	44.953342	70.534126
AT5G55100	498	17.514961	13.338398	20.928640
AT1G22090	0	0.0	0.0	0.0
AT1G72370	5630	545.964417	360.225525	565.212524
AT5G61900	101	5.794148	3.924396	6.157580
AT1G03040	425	25.058769	21.857586	34.295689
AT2G07615	1	0.909091	0.599815	0.941141
AT2G15660	0	0.0	0.0	0.0
AT4G13430	3584	217.851654	143.737808	225.532074
AT3G08100	0	0.000000	0.000000	0.000000
AT2G30320	225	15.050939	9.930559	15.581564
