geneId	readCount	Coverage	FPKM	TPM
AT4G03930	0	0.000000	0.000000	0.000000
AT1G24475	0	0.000000	0.000000	0.000000
AT4G16250	9	0.155784	2.676270	3.571416
AT5G21040	7	0.233679	4.022758	5.368272
AT5G55620	22	1.738022	29.273333	39.064545
AT2G21710	0	0.000000	0.000000	0.000000
AT2G14378	0	0.0	0.0	0.0
AT1G40090	0	0.0	0.0	0.0
AT4G09310	0	0.000000	0.000000	0.000000
AT5G65440	14	0.265399	4.874756	6.505243
AT3G19580	6	0.319225	5.376676	7.175041
AT2G03120	120	5.012895	95.830467	127.883408
AT4G06130	0	0.000000	0.000000	0.000000
AT1G60680	0	0.000000	0.000000	0.000000
AT2G40590	27	2.533133	42.665310	56.935806
AT5G03204	0	0.0	0.0	0.0
AT2G19670	12	0.613855	10.339099	13.797274
AT3G03555	0	0.0	0.0	0.0
AT4G17240	0	0.000000	0.000000	0.000000
AT3G09605	0	0.0	0.0	0.0
AT4G01735	0	0.0	0.0	0.0
AT5G41770	26	0.777304	13.636030	18.196947
AT2G15240	28	1.488294	25.067188	33.451550
AT3G60070	4	0.123549	2.246725	2.998199
AT5G61500	75	1.763080	34.553867	46.111290
AT1G04480	84	8.142336	137.140564	183.010712
AT1G18410	0	0.000000	0.000000	0.000000
AT3G21820	12	0.503259	8.476342	11.311470
AT1G75590	1	0.078370	1.319978	1.761478
AT1G69540	0	0.0	0.0	0.0
AT4G21190	25	1.120762	22.512526	30.042412
AT5G38980	209	22.903713	385.764984	514.793945
AT4G33070	0	0.000000	0.000000	0.000000
AT3G06245	0	0.0	0.0	0.0
AT5G02465	0	0.0	0.0	0.0
AT4G22233	0	0.0	0.0	0.0
AT1G54860	0	0.0	0.0	0.0
AT1G30580	89	4.204058	72.099091	96.214462
AT1G15310	0	0.000000	0.000000	0.000000
AT5G37560	0	0.0	0.0	0.0
AT2G23650	0	0.0	0.0	0.0
AT1G47870	8	0.302752	5.668377	7.564311
AT2G29500	0	0.0	0.0	0.0
AT2G02390	60	2.679242	70.168602	93.638275
AT5G04925	0	0.0	0.0	0.0
AT1G04033	0	0.0	0.0	0.0
