geneId	readCount	Coverage	FPKM	TPM
AT3G48298	0	0.000000	0.000000	0.000000
AT3G59160	0	0.000000	0.000000	0.000000
AT1G30814	0	0.0	0.0	0.0
AT5G25475	130	6.457766	8.255314	13.304212
AT1G04373	0	0.0	0.0	0.0
AT1G61720	0	0.0	0.0	0.0
AT3G21660	0	0.0	0.0	0.0
AT4G33330	172	5.437040	6.113565	9.852582
AT3G55690	83	3.767183	3.971646	6.400679
AT3G51940	142	5.425156	5.667994	9.134502
AT5G35730	972	38.474037	39.234131	63.229473
AT2G24400	29	1.265089	1.290082	2.079088
AT1G54620	0	0.000000	0.000000	0.000000
AT4G06675	0	0.0	0.0	0.0
AT1G09580	249	16.844465	17.177246	27.682739
AT3G52760	201	12.603390	12.852384	20.712818
AT5G40155	0	0.000000	0.000000	0.000000
AT5G18630	528	14.432430	23.303844	37.556328
AT5G46630	1466	52.555988	59.396751	95.723419
AT4G19925	3	0.221064	0.225431	0.363304
AT1G22440	1770	73.425125	74.875717	120.669228
AT4G39910	814	28.531086	36.022625	58.053833
AT3G27500	37	1.061563	1.113557	1.794602
AT1G64440	634	31.088196	31.702375	51.091347
AT5G63480	53	3.395835	4.930336	7.945699
AT2G09080	0	0.0	0.0	0.0
AT5G12200	1298	45.037525	51.752815	83.404503
AT1G42980	0	0.000000	0.000000	0.000000
AT2G09255	2	0.270073	0.275409	0.443847
AT2G36320	2898	120.850616	123.238152	198.609802
AT1G23465	37	1.771255	1.991568	3.209599
AT3G63310	1037	65.379372	70.107903	112.985443
AT5G06830	504	17.725279	18.075460	29.130295
AT4G10270	2	0.213410	0.217626	0.350725
AT5G42146	97	10.554412	10.762926	17.345461
AT3G23200	119	6.464996	8.298242	13.373392
AT5G49015	41	2.438165	3.510762	5.657922
AT3G04995	0	0.000000	0.000000	0.000000
AT4G30972	1	0.000539	0.000550	0.000886
AT3G08410	0	0.000000	0.000000	0.000000
AT5G05480	284	9.999139	10.196682	16.432907
AT1G07135	25	2.029736	2.069836	3.335734
AT3G14480	0	0.0	0.0	0.0
AT4G26680	47	1.061523	1.264117	2.037243
AT3G53016	0	0.0	0.0	0.0
AT5G55860	758	21.072153	21.488455	34.630657
AT5G14310	346	12.903339	13.158258	21.205765
AT2G32990	878	29.864243	33.743916	54.381477
AT1G04187	2	0.552239	0.563149	0.907567
AT4G30310	621	20.428255	22.513708	36.282948
AT5G08380	174	7.692146	8.281000	13.345605
AT2G04835	0	0.0	0.0	0.0
AT1G05297	0	0.000000	0.000000	0.000000
AT3G05310	0	0.000000	0.000000	0.000000
AT1G74458	630	53.891064	54.955738	88.566315
AT2G46960	0	0.0	0.0	0.0
AT2G18960	9620	155.640854	204.248993	329.166351
AT2G17580	305	8.264469	8.427742	13.582095
AT1G53870	0	0.000000	0.000000	0.000000
AT1G17080	715	61.225796	62.435375	100.620453
AT5G10060	755	24.432936	27.295727	43.989616
AT1G17255	89	1.777068	2.057582	3.315986
AT3G60330	817	14.354815	17.697699	28.521498
AT4G34060	20	0.349383	0.405324	0.653218
AT3G54350	540	13.019515	14.727913	23.735409
ATCG00400	0	0.000000	0.000000	0.000000
AT5G28220	219	12.524590	12.772026	20.583315
AT2G07605	5	3.847826	3.923844	6.323641
AT3G17670	40	2.684702	3.146594	5.071031
AT4G11390	7	0.260756	0.314404	0.506692
AT4G05605	0	0.0	0.0	0.0
AT4G24810	80	2.290627	3.088038	4.976663
AT2G43160	3863	78.333572	81.624794	131.545990
AT1G51810	0	0.0	0.0	0.0
AT1G70080	21	0.728425	0.742816	1.197117
AT3G43930	47	1.839995	2.051120	3.305572
AT1G53240	4921	211.575241	215.755142	347.709595
AT4G11230	97	1.971792	2.283562	3.680174
AT4G07745	0	0.0	0.0	0.0
AT4G13992	12	0.402355	0.410304	0.661243
AT1G78850	6371	281.264618	286.821289	462.239349
AT5G05015	0	0.0	0.0	0.0
AT3G08085	0	0.000000	0.000000	0.000000
AT2G31380	14	0.773473	0.788754	1.271150
AT3G08250	0	0.0	0.0	0.0
