geneId	readCount	Coverage	FPKM	TPM
AT1G29750	0	0.0	0.0	0.0
AT5G43290	0	0.0	0.0	0.0
AT1G53500	123	5.023904	8.041426	12.887854
AT4G21250	0	0.0	0.0	0.0
AT1G68950	0	0.0	0.0	0.0
AT1G07135	1096	129.146469	205.627670	329.555908
AT3G12830	117	12.707267	20.232574	32.426399
AT4G02160	0	0.0	0.0	0.0
AT1G09940	30	1.456156	2.318499	3.715818
AT3G49960	902	68.872948	109.659851	175.749954
AT3G54610	0	0.0	0.0	0.0
AT2G07120	0	0.0	0.0	0.0
AT3G03380	884	25.304283	40.788097	65.370369
AT4G33440	412	20.532852	32.692513	52.395721
AT2G39290	0	0.0	0.0	0.0
AT1G14490	0	0.0	0.0	0.0
AT5G02160	143	15.307522	24.372715	39.061729
AT5G03280	838	18.482786	29.428387	47.164364
AT5G02275	0	0.0	0.0	0.0
AT5G58782	0	0.000000	0.000000	0.000000
AT4G11405	0	0.0	0.0	0.0
AT1G61600	0	0.0	0.0	0.0
ATMG00665	5	20.909090	33.291561	53.355804
AT1G50820	0	0.0	0.0	0.0
AT3G05030	0	0.000000	0.000000	0.000000
AT1G18750	0	0.0	0.0	0.0
AT1G22360	252	13.855744	22.061186	35.357082
AT3G21350	112	10.613980	18.978289	30.416174
AT5G26038	1	0.088479	0.140877	0.225781
AT4G03280	0	0.0	0.0	0.0
AT1G56010	90	3.143010	10.930576	17.518244
AT5G58030	374	41.283058	65.731094	105.346092
AT4G23010	1219	72.201668	132.196609	211.869217
AT3G14810	0	0.0	0.0	0.0
AT2G02800	596	34.494041	55.371521	88.742981
AT1G68907	0	0.0	0.0	0.0
AT5G37070	105	11.044776	19.899412	31.892441
AT4G16630	480	17.720531	28.214720	45.219246
AT2G46280	825	45.994022	91.753342	147.051483
AT4G00295	0	0.0	0.0	0.0
AT5G05490	0	0.000000	0.000000	0.000000
AT3G56180	0	0.000000	0.000000	0.000000
AT3G13360	408	21.058569	39.235855	62.882629
AT3G28990	0	0.0	0.0	0.0
AT5G12180	9	0.399647	0.660805	1.059061
AT2G38140	115	18.028065	31.762531	50.905258
AT5G23010	0	0.0	0.0	0.0
AT1G70060	363	8.016628	13.540485	21.701101
AT1G04013	0	0.000000	0.000000	0.000000
AT2G20050	0	0.0	0.0	0.0
AT1G18610	0	0.0	0.0	0.0
AT5G16630	343	11.067914	18.394133	29.479958
AT4G37070	872	50.268211	87.705841	140.564636
AT3G52630	0	0.000000	0.000000	0.000000
AT3G58490	96	5.913654	10.053124	16.111967
AT4G05490	0	0.0	0.0	0.0
AT4G13260	0	0.0	0.0	0.0
AT2G15555	0	0.0	0.0	0.0
AT3G19990	0	0.0	0.0	0.0
AT2G15000	0	0.000000	0.000000	0.000000
AT1G61390	0	0.0	0.0	0.0
AT1G23830	0	0.000000	0.000000	0.000000
AT3G54750	0	0.000000	0.000000	0.000000
AT5G45480	0	0.000000	0.000000	0.000000
AT1G79220	0	0.000000	0.000000	0.000000
AT4G26500	0	0.000000	0.000000	0.000000
AT5G13260	264	13.534260	21.549318	34.536720
AT4G34380	3	0.113668	0.180983	0.290058
AT3G04440	0	0.000000	0.000000	0.000000
AT4G26055	0	0.0	0.0	0.0
AT1G74740	72	3.695045	5.883270	9.429014
AT1G10620	0	0.000000	0.000000	0.000000
AT1G36940	0	0.0	0.0	0.0
AT5G19855	0	0.0	0.0	0.0
AT5G65220	130	16.613909	26.452749	42.395367
AT3G43600	8	0.142702	0.232637	0.372843
AT2G47380	383	43.529194	142.893143	229.012375
AT4G38780	0	0.0	0.0	0.0
AT1G32420	0	0.0	0.0	0.0
AT4G18905	431	22.771648	37.120399	59.492222
AT1G78340	3770	379.069550	603.556458	967.309448
AT5G21030	0	0.0	0.0	0.0
AT4G26760	1540	74.117859	118.010826	189.133911
AT3G43120	0	0.0	0.0	0.0
AT1G10100	0	0.000000	0.000000	0.000000
AT5G05350	0	0.0	0.0	0.0
AT5G38780	0	0.0	0.0	0.0
AT3G54065	0	0.0	0.0	0.0
AT2G38695	0	0.0	0.0	0.0
AT3G27500	256	11.017415	17.661768	28.306210
AT4G21030	0	0.0	0.0	0.0
AT3G58350	0	0.0	0.0	0.0
AT5G26760	569	21.110069	36.255165	58.105526
AT1G34670	0	0.0	0.0	0.0
AT4G05350	0	0.0	0.0	0.0
AT1G06047	0	0.0	0.0	0.0
AT5G40316	102	15.091287	24.028423	38.509941
AT1G48095	0	0.0	0.0	0.0
AT4G11655	0	0.0	0.0	0.0
AT1G61450	42	4.668058	8.082112	12.953062
