geneId	readCount	Coverage	FPKM	TPM
AT5G24590	5877	125.619064	83.130676	132.669632
AT1G66870	0	0.000000	0.000000	0.000000
AT1G03800	16	0.623438	0.389070	0.620923
AT4G34030	1312	30.005033	18.725267	29.883970
AT3G60360	729	27.369646	19.877287	31.722492
AT3G06690	5552	115.328972	197.056442	314.485687
AT3G11220	451	6.734147	5.043063	8.048308
AT5G10030	1017	18.622898	16.182350	25.825684
AT2G43130	365	17.180189	10.721656	17.110870
AT1G02950	1239	58.238987	40.450325	64.555351
AT1G67410	259	5.794355	4.245522	6.775499
AT1G08707	2	0.201085	0.125491	0.200274
AT1G11180	258	4.823570	5.586463	8.915530
AT4G21510	110	3.636990	2.405848	3.839533
AT1G43600	1	0.075075	0.046852	0.074772
AT5G47229	0	0.000000	0.000000	0.000000
AT3G18890	141	2.818983	1.762775	2.813242
AT1G75110	1	0.016053	0.010018	0.015988
AT3G46890	16	1.013959	0.632782	1.009868
AT2G46930	1141	29.705057	20.563318	32.817341
AT2G04865	1048	17.663069	11.899044	18.989883
AT3G22010	0	0.0	0.0	0.0
AT5G55830	710	15.921419	9.936094	15.857179
AT5G56480	0	0.000000	0.000000	0.000000
AT3G45093	0	0.000000	0.000000	0.000000
AT4G26850	1439	32.833866	20.490660	32.701389
AT3G61140	326	8.228980	5.135467	8.195778
AT2G40110	2053	49.777077	63.615822	101.525551
AT1G72440	2016	27.212202	16.982344	27.102406
AT5G13010	3854	43.197308	26.958183	43.023014
AT1G33770	54	0.837254	0.522506	0.833876
AT5G63063	0	0.0	0.0	0.0
AT5G06860	4759	203.531372	127.018005	202.710159
AT5G17340	104	8.059981	5.030000	8.027461
AT4G04970	731	6.007727	3.749248	5.983487
AT3G01331	0	0.0	0.0	0.0
AT5G07905	2	0.190637	0.118971	0.189868
AT2G08540	0	0.000000	0.000000	0.000000
AT3G56310	4665	142.121155	90.199936	143.951584
AT5G35760	10	0.550000	0.343239	0.547781
AT5G20170	466	8.328225	6.271996	10.009583
AT1G08040	735	10.186095	14.459118	23.075548
AT2G15695	648	18.206858	11.362370	18.133396
AT4G33360	2927	80.096474	68.467010	109.267654
AT4G29700	2033	46.775425	29.191181	46.586693
AT2G01300	633	34.562843	21.569664	34.423389
AT5G48350	38	1.652327	1.031169	1.645660
AT3G21630	1815	34.439804	26.484674	42.267334
AT5G16350	7	0.180267	0.112499	0.179540
AT1G65800	14	0.206012	0.132591	0.211605
AT3G53050	0	0.000000	0.000000	0.000000
AT4G17695	83	2.929235	1.893511	3.021886
AT3G59130	83	3.111111	1.941554	3.098558
AT4G22100	6	0.196194	0.122439	0.195402
AT4G27840	59	1.730610	1.080023	1.723627
AT5G18660	98	3.073539	1.918106	3.061138
AT5G46660	1	0.022020	0.013742	0.021931
AT3G20750	0	0.000000	0.000000	0.000000
AT3G52730	3290	135.948441	164.769058	262.957703
AT5G45450	32	1.890987	1.180110	1.883357
AT2G25840	316	8.198557	5.846513	9.330546
AT5G09210	12	0.217609	0.159331	0.254279
AT1G77790	0	0.000000	0.000000	0.000000
AT3G46658	91	1.983038	1.343202	2.143638
AT2G02103	2	0.041928	0.026166	0.041759
AT1G69600	141	5.053199	3.153554	5.032810
AT1G63550	0	0.000000	0.000000	0.000000
AT1G13920	463	12.154945	11.065742	17.660002
AT1G71900	1091	27.631525	18.880396	30.131538
