geneId	readCount	Coverage	FPKM	TPM
AT1G21190	7	0.731944	29.145342	39.843964
AT2G17972	5	0.465725	18.544744	25.352118
AT1G64455	0	0.000000	0.000000	0.000000
AT1G55160	14	0.524091	23.654291	32.337265
AT1G75420	0	0.000000	0.000000	0.000000
AT5G40140	1	0.034157	1.360101	1.859364
AT1G59690	0	0.0	0.0	0.0
AT4G04480	0	0.000000	0.000000	0.000000
AT1G26795	0	0.0	0.0	0.0
AT2G17310	0	0.0	0.0	0.0
AT3G05580	0	0.000000	0.000000	0.000000
AT5G56970	0	0.0	0.0	0.0
AT5G08510	9	0.244770	9.746518	13.324253
AT4G15310	0	0.0	0.0	0.0
AT4G30580	18	0.504792	20.778996	28.406511
AT5G07835	0	0.000000	0.000000	0.000000
AT1G78320	0	0.0	0.0	0.0
AT5G13710	33	1.352881	55.734020	76.192764
AT2G45870	0	0.000000	0.000000	0.000000
AT1G33070	0	0.0	0.0	0.0
AT5G14580	0	0.000000	0.000000	0.000000
AT3G24517	0	0.000000	0.000000	0.000000
AT2G33570	8	0.253556	10.537286	14.405293
AT3G53750	0	0.000000	0.000000	0.000000
AT1G13540	0	0.000000	0.000000	0.000000
AT2G22820	0	0.0	0.0	0.0
AT4G29000	0	0.000000	0.000000	0.000000
AT1G65930	80	2.787402	110.991806	151.734482
AT2G09240	0	0.0	0.0	0.0
AT5G25810	1	0.055269	2.200761	3.008613
AT1G31485	0	0.000000	0.000000	0.000000
AT1G77090	16	0.976499	40.905354	55.920818
AT5G04605	0	0.0	0.0	0.0
AT3G28880	0	0.000000	0.000000	0.000000
AT5G53170	19	0.516349	21.353304	29.191637
AT4G07670	0	0.0	0.0	0.0
AT3G52030	0	0.000000	0.000000	0.000000
AT5G47635	0	0.000000	0.000000	0.000000
AT3G15605	0	0.000000	0.000000	0.000000
AT3G01390	37	2.232416	97.217186	132.903503
AT3G20050	21	0.296976	29.973299	40.975845
AT1G67120	0	0.000000	0.000000	0.000000
ATCG01070	202	52.735294	2099.871338	2870.688477
AT2G39460	119	5.884211	253.110901	346.022400
AT5G41360	2	0.054585	2.179100	2.979000
AT5G10730	0	0.000000	0.000000	0.000000
AT4G34730	0	0.000000	0.000000	0.000000
AT1G16250	0	0.000000	0.000000	0.000000
AT2G42150	0	0.000000	0.000000	0.000000
AT1G03930	13	0.391287	16.115301	22.030880
AT5G27400	2	0.094395	3.758723	5.138468
AT5G11650	0	0.000000	0.000000	0.000000
AT3G26330	0	0.0	0.0	0.0
AT1G08007	0	0.0	0.0	0.0
AT3G48675	0	0.0	0.0	0.0
AT4G40090	0	0.0	0.0	0.0
AT1G09310	257	20.762386	826.739258	1130.217285
AT3G09925	0	0.0	0.0	0.0
AT3G29110	0	0.0	0.0	0.0
AT2G40420	0	0.000000	0.000000	0.000000
AT3G51610	7	0.438261	18.773466	25.664797
AT1G06130	10	0.379518	17.280848	23.624269
AT2G46800	4	0.115473	4.824600	6.595606
AT2G18800	0	0.0	0.0	0.0
AT3G08875	0	0.0	0.0	0.0
AT4G35270	5	0.084437	3.722527	5.088986
AT3G22710	0	0.0	0.0	0.0
AT5G55900	0	0.000000	0.000000	0.000000
AT1G17240	0	0.0	0.0	0.0
AT2G25685	0	0.0	0.0	0.0
AT4G39640	15	0.453741	19.435696	26.570118
AT2G37270	57	3.590945	152.561111	208.562958
AT1G70870	0	0.0	0.0	0.0
AT5G27760	12	0.738485	47.818741	65.371964
AT1G20780	2	0.043732	1.809977	2.474380
ATCG00030	30	32.704224	1302.252319	1780.280884
AT1G34140	0	0.0	0.0	0.0
AT5G52500	0	0.0	0.0	0.0
AT3G53670	24	1.260375	53.941959	73.742882
AT1G48410	31	0.541520	27.151880	37.118744
AT2G14170	18	0.594595	24.985203	34.156727
AT1G16410	66	1.296910	76.154205	104.108757
AT2G39700	11	0.549333	21.873938	29.903385
AT2G23360	0	0.000000	0.000000	0.000000
AT3G08245	0	0.0	0.0	0.0
AT4G35840	5	0.256498	10.931295	14.943935
AT4G14723	0	0.000000	0.000000	0.000000
AT5G36980	0	0.0	0.0	0.0
AT1G67785	25	2.573123	102.459412	140.070038
AT2G32100	4	0.230061	9.160819	12.523557
AT2G37840	6	0.127933	5.905808	8.073701
AT1G17870	0	0.000000	0.000000	0.000000
AT1G53080	0	0.0	0.0	0.0
AT2G22345	0	0.0	0.0	0.0
AT1G32630	0	0.000000	0.000000	0.000000
AT2G36850	12	0.139626	5.608757	7.667610
AT5G54040	0	0.0	0.0	0.0
AT3G26290	15	0.554199	22.067698	30.168270
AT1G62305	0	0.000000	0.000000	0.000000
AT4G09965	0	0.000000	0.000000	0.000000
AT4G04015	0	0.0	0.0	0.0
AT5G66340	0	0.000000	0.000000	0.000000
AT2G31510	13	0.327742	13.741885	18.786234
AT1G71830	0	0.000000	0.000000	0.000000
AT3G01230	0	0.0	0.0	0.0
AT4G18250	4	0.134667	5.362317	7.330707
AT1G10090	17	0.403413	16.097862	22.007036
AT5G51110	71	3.387620	141.525955	193.477051
AT1G24530	3	0.107900	4.296480	5.873624
AT1G62530	0	0.0	0.0	0.0
