"","Region","Modification","Frequency","axisGroup","Expression","SampleGenes"
"282","Gene20","H3K27ac",68.2539682539683,20,"Low Expression","control6_Seedling"
"283","Gene20","H4K5ac",74.6031746031746,20,"Low Expression","control6_Seedling"
"284","Gene20","H4K8ac",74.6031746031746,20,"Low Expression","control6_Seedling"
"285","Gene20","H3-1",36.5079365079365,20,"Low Expression","control6_Seedling"
"286","Gene20","H3K9ac",92.0634920634921,20,"Low Expression","control6_Seedling"
"287","Gene20","H4K12ac",66.6666666666667,20,"Low Expression","control6_Seedling"
"288","Gene20","H3K27me1",30.1587301587302,20,"Low Expression","control6_Seedling"
"289","Gene20","H4K16ac",71.4285714285714,20,"Low Expression","control6_Seedling"
"290","Gene20","H3K14ac",63.4920634920635,20,"Low Expression","control6_Seedling"
"291","Gene20","H2A",34.9206349206349,20,"Low Expression","control6_Seedling"
"292","Gene20","H3",23.8095238095238,20,"Low Expression","control6_Seedling"
"293","Gene20","H2A-X",7.93650793650794,20,"Low Expression","control6_Seedling"
"294","Gene20","H3K18ac",31.7460317460317,20,"Low Expression","control6_Seedling"
"295","Gene40","H3-3",71.4285714285714,40,"Low Expression","control6_Seedling"
"296","Gene40","H3K9me2",0,40,"Low Expression","control6_Seedling"
"297","Gene40","H3K27me3",19.047619047619,40,"Low Expression","control6_Seedling"
"298","Gene40","H2A-Z",42.8571428571429,40,"Low Expression","control6_Seedling"
"299","Gene40","H2AK121ub",17.4603174603175,40,"Low Expression","control6_Seedling"
"300","Gene40","H3ac",0,40,"Low Expression","control6_Seedling"
"301","Gene40","H3K4me3",74.6031746031746,40,"Low Expression","control6_Seedling"
"302","Gene40","H3K36me3",66.6666666666667,40,"Low Expression","control6_Seedling"
"303","Gene40","H3K27ac",31.7460317460317,40,"Low Expression","control6_Seedling"
"304","Gene40","H4K5ac",15.8730158730159,40,"Low Expression","control6_Seedling"
"305","Gene40","H4K8ac",33.3333333333333,40,"Low Expression","control6_Seedling"
"306","Gene40","H3-1",63.4920634920635,40,"Low Expression","control6_Seedling"
"307","Gene40","H3K9ac",55.5555555555556,40,"Low Expression","control6_Seedling"
"308","Gene40","H4K12ac",23.8095238095238,40,"Low Expression","control6_Seedling"
"309","Gene40","H3K27me1",47.6190476190476,40,"Low Expression","control6_Seedling"
"310","Gene40","H4K16ac",34.9206349206349,40,"Low Expression","control6_Seedling"
