"","Region","Modification","Frequency","axisGroup","Expression","dataToAnalyse"
"1416","Gene100","H3K27ac",0,100,"Intermediate Expression","control10_leaves"
"1417","Gene100","H4K5ac",0,100,"Intermediate Expression","control10_leaves"
"1418","Gene100","H4K8ac",0,100,"Intermediate Expression","control10_leaves"
"1419","Gene100","H3-1",0,100,"Intermediate Expression","control10_leaves"
"1420","Gene100","H3K9ac",28.5714285714286,100,"Intermediate Expression","control10_leaves"
"1421","Gene100","H4K12ac",0,100,"Intermediate Expression","control10_leaves"
"1422","Gene100","H3K27me1",50,100,"Intermediate Expression","control10_leaves"
"1423","Gene100","H4K16ac",0,100,"Intermediate Expression","control10_leaves"
"1424","Gene100","H3K14ac",0,100,"Intermediate Expression","control10_leaves"
"1425","Gene100","H2A",57.1428571428571,100,"Intermediate Expression","control10_leaves"
"1426","Gene100","H3",0,100,"Intermediate Expression","control10_leaves"
"1427","Gene100","H2A-X",7.14285714285714,100,"Intermediate Expression","control10_leaves"
"1428","Gene100","H3K18ac",0,100,"Intermediate Expression","control10_leaves"
"1429","Downstream","H3-3",0,120,"Intermediate Expression","control10_leaves"
"1430","Downstream","H3K9me2",0,120,"Intermediate Expression","control10_leaves"
"1431","Downstream","H3K27me3",0,120,"Intermediate Expression","control10_leaves"
"1432","Downstream","H2A-Z",0,120,"Intermediate Expression","control10_leaves"
"1433","Downstream","H2AK121ub",0,120,"Intermediate Expression","control10_leaves"
"1434","Downstream","H3ac",0,120,"Intermediate Expression","control10_leaves"
"1435","Downstream","H3K4me3",7.14285714285714,120,"Intermediate Expression","control10_leaves"
"1436","Downstream","H3K36me3",7.14285714285714,120,"Intermediate Expression","control10_leaves"
"1437","Downstream","H3K27ac",0,120,"Intermediate Expression","control10_leaves"
"1438","Downstream","H4K5ac",0,120,"Intermediate Expression","control10_leaves"
"1439","Downstream","H4K8ac",0,120,"Intermediate Expression","control10_leaves"
"1440","Downstream","H3-1",0,120,"Intermediate Expression","control10_leaves"
"1441","Downstream","H3K9ac",7.14285714285714,120,"Intermediate Expression","control10_leaves"
"1442","Downstream","H4K12ac",0,120,"Intermediate Expression","control10_leaves"
"1443","Downstream","H3K27me1",7.14285714285714,120,"Intermediate Expression","control10_leaves"
"1444","Downstream","H4K16ac",0,120,"Intermediate Expression","control10_leaves"
"1445","Downstream","H3K14ac",0,120,"Intermediate Expression","control10_leaves"
"1446","Downstream","H2A",21.4285714285714,120,"Intermediate Expression","control10_leaves"
"1447","Downstream","H3",0,120,"Intermediate Expression","control10_leaves"
"1448","Downstream","H2A-X",0,120,"Intermediate Expression","control10_leaves"
"1449","Downstream","H3K18ac",0,120,"Intermediate Expression","control10_leaves"
"1450","DownstreamIntergenic","H3-3",0,140,"Intermediate Expression","control10_leaves"
"1451","DownstreamIntergenic","H3K9me2",0,140,"Intermediate Expression","control10_leaves"
"1452","DownstreamIntergenic","H3K27me3",0,140,"Intermediate Expression","control10_leaves"
"1453","DownstreamIntergenic","H2A-Z",7.14285714285714,140,"Intermediate Expression","control10_leaves"
"1454","DownstreamIntergenic","H2AK121ub",0,140,"Intermediate Expression","control10_leaves"
"1455","DownstreamIntergenic","H3ac",0,140,"Intermediate Expression","control10_leaves"
"1456","DownstreamIntergenic","H3K4me3",0,140,"Intermediate Expression","control10_leaves"
"1457","DownstreamIntergenic","H3K36me3",0,140,"Intermediate Expression","control10_leaves"
"1458","DownstreamIntergenic","H3K27ac",0,140,"Intermediate Expression","control10_leaves"
"1459","DownstreamIntergenic","H4K5ac",0,140,"Intermediate Expression","control10_leaves"
"1460","DownstreamIntergenic","H4K8ac",0,140,"Intermediate Expression","control10_leaves"
"1461","DownstreamIntergenic","H3-1",0,140,"Intermediate Expression","control10_leaves"
"1462","DownstreamIntergenic","H3K9ac",0,140,"Intermediate Expression","control10_leaves"
"1463","DownstreamIntergenic","H4K12ac",0,140,"Intermediate Expression","control10_leaves"
"1464","DownstreamIntergenic","H3K27me1",0,140,"Intermediate Expression","control10_leaves"
"1465","DownstreamIntergenic","H4K16ac",0,140,"Intermediate Expression","control10_leaves"
"1466","DownstreamIntergenic","H3K14ac",0,140,"Intermediate Expression","control10_leaves"
"1467","DownstreamIntergenic","H2A",0,140,"Intermediate Expression","control10_leaves"
"1468","DownstreamIntergenic","H3",0,140,"Intermediate Expression","control10_leaves"
"1469","DownstreamIntergenic","H2A-X",7.14285714285714,140,"Intermediate Expression","control10_leaves"
"1470","DownstreamIntergenic","H3K18ac",0,140,"Intermediate Expression","control10_leaves"
"1471","UpstreamIntergenic","H3-3",0,-60,"No Expression","control2_leaves"
"1472","UpstreamIntergenic","H3K9me2",0,-60,"No Expression","control2_leaves"
"1473","UpstreamIntergenic","H3K27me3",15.5172413793103,-60,"No Expression","control2_leaves"
"1474","UpstreamIntergenic","H2A-Z",15.5172413793103,-60,"No Expression","control2_leaves"
"1475","UpstreamIntergenic","H2AK121ub",0,-60,"No Expression","control2_leaves"
"1476","UpstreamIntergenic","H3ac",0,-60,"No Expression","control2_leaves"
"1477","UpstreamIntergenic","H3K4me3",1.72413793103448,-60,"No Expression","control2_leaves"
"1478","UpstreamIntergenic","H3K36me3",1.72413793103448,-60,"No Expression","control2_leaves"
"1479","UpstreamIntergenic","H3K27ac",0,-60,"No Expression","control2_leaves"
"1480","UpstreamIntergenic","H4K5ac",0,-60,"No Expression","control2_leaves"
"1481","UpstreamIntergenic","H4K8ac",0,-60,"No Expression","control2_leaves"
"1482","UpstreamIntergenic","H3-1",0,-60,"No Expression","control2_leaves"
"1483","UpstreamIntergenic","H3K9ac",1.72413793103448,-60,"No Expression","control2_leaves"
"1484","UpstreamIntergenic","H4K12ac",0,-60,"No Expression","control2_leaves"
"1485","UpstreamIntergenic","H3K27me1",8.62068965517241,-60,"No Expression","control2_leaves"
"1486","UpstreamIntergenic","H4K16ac",0,-60,"No Expression","control2_leaves"
"1487","UpstreamIntergenic","H3K14ac",0,-60,"No Expression","control2_leaves"
"1488","UpstreamIntergenic","H2A",0,-60,"No Expression","control2_leaves"
"1489","UpstreamIntergenic","H3",1.72413793103448,-60,"No Expression","control2_leaves"
"1490","UpstreamIntergenic","H2A-X",3.44827586206897,-60,"No Expression","control2_leaves"
"1491","UpstreamIntergenic","H3K18ac",0,-60,"No Expression","control2_leaves"
"1492","Promotor1000","H3-3",0,-40,"No Expression","control2_leaves"
"1493","Promotor1000","H3K9me2",0,-40,"No Expression","control2_leaves"
"1494","Promotor1000","H3K27me3",39.6551724137931,-40,"No Expression","control2_leaves"
"1495","Promotor1000","H2A-Z",36.2068965517241,-40,"No Expression","control2_leaves"
"1496","Promotor1000","H2AK121ub",0,-40,"No Expression","control2_leaves"
"1497","Promotor1000","H3ac",0,-40,"No Expression","control2_leaves"
"1498","Promotor1000","H3K4me3",22.4137931034483,-40,"No Expression","control2_leaves"
"1499","Promotor1000","H3K36me3",24.1379310344828,-40,"No Expression","control2_leaves"
"1500","Promotor1000","H3K27ac",0,-40,"No Expression","control2_leaves"
"1501","Promotor1000","H4K5ac",0,-40,"No Expression","control2_leaves"
"1502","Promotor1000","H4K8ac",0,-40,"No Expression","control2_leaves"
"1503","Promotor1000","H3-1",0,-40,"No Expression","control2_leaves"
"1504","Promotor1000","H3K9ac",22.4137931034483,-40,"No Expression","control2_leaves"
"1505","Promotor1000","H4K12ac",0,-40,"No Expression","control2_leaves"
"1506","Promotor1000","H3K27me1",8.62068965517241,-40,"No Expression","control2_leaves"
"1507","Promotor1000","H4K16ac",0,-40,"No Expression","control2_leaves"
"1508","Promotor1000","H3K14ac",0,-40,"No Expression","control2_leaves"
"1509","Promotor1000","H2A",15.5172413793103,-40,"No Expression","control2_leaves"
"1510","Promotor1000","H3",0,-40,"No Expression","control2_leaves"
"1511","Promotor1000","H2A-X",3.44827586206897,-40,"No Expression","control2_leaves"
"1512","Promotor1000","H3K18ac",0,-40,"No Expression","control2_leaves"
"1513","Promotor500","H3-3",0,-20,"No Expression","control2_leaves"
"1514","Promotor500","H3K9me2",0,-20,"No Expression","control2_leaves"
"1515","Promotor500","H3K27me3",50,-20,"No Expression","control2_leaves"
"1516","Promotor500","H2A-Z",58.6206896551724,-20,"No Expression","control2_leaves"
"1517","Promotor500","H2AK121ub",0,-20,"No Expression","control2_leaves"
"1518","Promotor500","H3ac",0,-20,"No Expression","control2_leaves"
"1519","Promotor500","H3K4me3",5.17241379310345,-20,"No Expression","control2_leaves"
"1520","Promotor500","H3K36me3",6.89655172413793,-20,"No Expression","control2_leaves"
"1521","Promotor500","H3K27ac",0,-20,"No Expression","control2_leaves"
"1522","Promotor500","H4K5ac",0,-20,"No Expression","control2_leaves"
"1523","Promotor500","H4K8ac",0,-20,"No Expression","control2_leaves"
"1524","Promotor500","H3-1",0,-20,"No Expression","control2_leaves"
"1525","Promotor500","H3K9ac",5.17241379310345,-20,"No Expression","control2_leaves"
"1526","Promotor500","H4K12ac",0,-20,"No Expression","control2_leaves"
"1527","Promotor500","H3K27me1",17.2413793103448,-20,"No Expression","control2_leaves"
"1528","Promotor500","H4K16ac",0,-20,"No Expression","control2_leaves"
"1529","Promotor500","H3K14ac",0,-20,"No Expression","control2_leaves"
"1530","Promotor500","H2A",3.44827586206897,-20,"No Expression","control2_leaves"
"1531","Promotor500","H3",0,-20,"No Expression","control2_leaves"
"1532","Promotor500","H2A-X",0,-20,"No Expression","control2_leaves"
"1533","Promotor500","H3K18ac",0,-20,"No Expression","control2_leaves"
"1534","Gene20","H3-3",0,20,"No Expression","control2_leaves"
"1535","Gene20","H3K9me2",0,20,"No Expression","control2_leaves"
"1536","Gene20","H3K27me3",51.7241379310345,20,"No Expression","control2_leaves"
"1537","Gene20","H2A-Z",82.7586206896552,20,"No Expression","control2_leaves"
"1538","Gene20","H2AK121ub",0,20,"No Expression","control2_leaves"
"1539","Gene20","H3ac",0,20,"No Expression","control2_leaves"
"1540","Gene20","H3K4me3",3.44827586206897,20,"No Expression","control2_leaves"
"1541","Gene20","H3K36me3",1.72413793103448,20,"No Expression","control2_leaves"
"1542","Gene20","H3K27ac",0,20,"No Expression","control2_leaves"
"1543","Gene20","H4K5ac",0,20,"No Expression","control2_leaves"
"1544","Gene20","H4K8ac",0,20,"No Expression","control2_leaves"
"1545","Gene20","H3-1",0,20,"No Expression","control2_leaves"
"1546","Gene20","H3K9ac",1.72413793103448,20,"No Expression","control2_leaves"
"1547","Gene20","H4K12ac",0,20,"No Expression","control2_leaves"
"1548","Gene20","H3K27me1",46.551724137931,20,"No Expression","control2_leaves"
"1549","Gene20","H4K16ac",0,20,"No Expression","control2_leaves"
"1550","Gene20","H3K14ac",0,20,"No Expression","control2_leaves"
"1551","Gene20","H2A",3.44827586206897,20,"No Expression","control2_leaves"
"1552","Gene20","H3",1.72413793103448,20,"No Expression","control2_leaves"
"1553","Gene20","H2A-X",1.72413793103448,20,"No Expression","control2_leaves"
"1554","Gene20","H3K18ac",0,20,"No Expression","control2_leaves"
"1555","Gene40","H3-3",0,40,"No Expression","control2_leaves"
"1556","Gene40","H3K9me2",0,40,"No Expression","control2_leaves"
"1557","Gene40","H3K27me3",51.7241379310345,40,"No Expression","control2_leaves"
"1558","Gene40","H2A-Z",82.7586206896552,40,"No Expression","control2_leaves"
"1559","Gene40","H2AK121ub",0,40,"No Expression","control2_leaves"
"1560","Gene40","H3ac",0,40,"No Expression","control2_leaves"
"1561","Gene40","H3K4me3",5.17241379310345,40,"No Expression","control2_leaves"
"1562","Gene40","H3K36me3",0,40,"No Expression","control2_leaves"
"1563","Gene40","H3K27ac",0,40,"No Expression","control2_leaves"
"1564","Gene40","H4K5ac",0,40,"No Expression","control2_leaves"
"1565","Gene40","H4K8ac",0,40,"No Expression","control2_leaves"
"1566","Gene40","H3-1",0,40,"No Expression","control2_leaves"
"1567","Gene40","H3K9ac",0,40,"No Expression","control2_leaves"
"1568","Gene40","H4K12ac",0,40,"No Expression","control2_leaves"
"1569","Gene40","H3K27me1",55.1724137931034,40,"No Expression","control2_leaves"
"1570","Gene40","H4K16ac",0,40,"No Expression","control2_leaves"
"1571","Gene40","H3K14ac",0,40,"No Expression","control2_leaves"
"1572","Gene40","H2A",6.89655172413793,40,"No Expression","control2_leaves"
"1573","Gene40","H3",1.72413793103448,40,"No Expression","control2_leaves"
"1574","Gene40","H2A-X",0,40,"No Expression","control2_leaves"
"1575","Gene40","H3K18ac",0,40,"No Expression","control2_leaves"
"1576","Gene60","H3-3",0,60,"No Expression","control2_leaves"
"1577","Gene60","H3K9me2",0,60,"No Expression","control2_leaves"
"1578","Gene60","H3K27me3",51.7241379310345,60,"No Expression","control2_leaves"
"1579","Gene60","H2A-Z",79.3103448275862,60,"No Expression","control2_leaves"
"1580","Gene60","H2AK121ub",0,60,"No Expression","control2_leaves"
"1581","Gene60","H3ac",0,60,"No Expression","control2_leaves"
"1582","Gene60","H3K4me3",5.17241379310345,60,"No Expression","control2_leaves"
"1583","Gene60","H3K36me3",0,60,"No Expression","control2_leaves"
"1584","Gene60","H3K27ac",0,60,"No Expression","control2_leaves"
"1585","Gene60","H4K5ac",0,60,"No Expression","control2_leaves"
"1586","Gene60","H4K8ac",0,60,"No Expression","control2_leaves"
"1587","Gene60","H3-1",0,60,"No Expression","control2_leaves"
"1588","Gene60","H3K9ac",0,60,"No Expression","control2_leaves"
"1589","Gene60","H4K12ac",0,60,"No Expression","control2_leaves"
"1590","Gene60","H3K27me1",50,60,"No Expression","control2_leaves"
"1591","Gene60","H4K16ac",0,60,"No Expression","control2_leaves"
"1592","Gene60","H3K14ac",0,60,"No Expression","control2_leaves"
"1593","Gene60","H2A",10.3448275862069,60,"No Expression","control2_leaves"
"1594","Gene60","H3",1.72413793103448,60,"No Expression","control2_leaves"
"1595","Gene60","H2A-X",1.72413793103448,60,"No Expression","control2_leaves"
"1596","Gene60","H3K18ac",0,60,"No Expression","control2_leaves"
"1597","Gene80","H3-3",0,80,"No Expression","control2_leaves"
"1598","Gene80","H3K9me2",0,80,"No Expression","control2_leaves"
"1599","Gene80","H3K27me3",51.7241379310345,80,"No Expression","control2_leaves"
"1600","Gene80","H2A-Z",84.4827586206897,80,"No Expression","control2_leaves"
"1601","Gene80","H2AK121ub",0,80,"No Expression","control2_leaves"
"1602","Gene80","H3ac",0,80,"No Expression","control2_leaves"
"1603","Gene80","H3K4me3",6.89655172413793,80,"No Expression","control2_leaves"
"1604","Gene80","H3K36me3",0,80,"No Expression","control2_leaves"
"1605","Gene80","H3K27ac",0,80,"No Expression","control2_leaves"
"1606","Gene80","H4K5ac",0,80,"No Expression","control2_leaves"
"1607","Gene80","H4K8ac",0,80,"No Expression","control2_leaves"
"1608","Gene80","H3-1",0,80,"No Expression","control2_leaves"
"1609","Gene80","H3K9ac",0,80,"No Expression","control2_leaves"
"1610","Gene80","H4K12ac",0,80,"No Expression","control2_leaves"
"1611","Gene80","H3K27me1",48.2758620689655,80,"No Expression","control2_leaves"
"1612","Gene80","H4K16ac",0,80,"No Expression","control2_leaves"
"1613","Gene80","H3K14ac",0,80,"No Expression","control2_leaves"
"1614","Gene80","H2A",3.44827586206897,80,"No Expression","control2_leaves"
"1615","Gene80","H3",0,80,"No Expression","control2_leaves"
"1616","Gene80","H2A-X",1.72413793103448,80,"No Expression","control2_leaves"
"1617","Gene80","H3K18ac",0,80,"No Expression","control2_leaves"
"1618","Gene100","H3-3",0,100,"No Expression","control2_leaves"
"1619","Gene100","H3K9me2",0,100,"No Expression","control2_leaves"
"1620","Gene100","H3K27me3",51.7241379310345,100,"No Expression","control2_leaves"
"1621","Gene100","H2A-Z",77.5862068965517,100,"No Expression","control2_leaves"
"1622","Gene100","H2AK121ub",0,100,"No Expression","control2_leaves"
"1623","Gene100","H3ac",0,100,"No Expression","control2_leaves"
"1624","Gene100","H3K4me3",3.44827586206897,100,"No Expression","control2_leaves"
"1625","Gene100","H3K36me3",0,100,"No Expression","control2_leaves"
"1626","Gene100","H3K27ac",0,100,"No Expression","control2_leaves"
"1627","Gene100","H4K5ac",0,100,"No Expression","control2_leaves"
"1628","Gene100","H4K8ac",0,100,"No Expression","control2_leaves"
"1629","Gene100","H3-1",0,100,"No Expression","control2_leaves"
"1630","Gene100","H3K9ac",0,100,"No Expression","control2_leaves"
"1631","Gene100","H4K12ac",0,100,"No Expression","control2_leaves"
"1632","Gene100","H3K27me1",50,100,"No Expression","control2_leaves"
"1633","Gene100","H4K16ac",0,100,"No Expression","control2_leaves"
"1634","Gene100","H3K14ac",0,100,"No Expression","control2_leaves"
"1635","Gene100","H2A",3.44827586206897,100,"No Expression","control2_leaves"
"1636","Gene100","H3",0,100,"No Expression","control2_leaves"
"1637","Gene100","H2A-X",0,100,"No Expression","control2_leaves"
"1638","Gene100","H3K18ac",0,100,"No Expression","control2_leaves"
"1639","Downstream","H3-3",0,120,"No Expression","control2_leaves"
"1640","Downstream","H3K9me2",0,120,"No Expression","control2_leaves"
"1641","Downstream","H3K27me3",39.6551724137931,120,"No Expression","control2_leaves"
"1642","Downstream","H2A-Z",58.6206896551724,120,"No Expression","control2_leaves"
"1643","Downstream","H2AK121ub",0,120,"No Expression","control2_leaves"
"1644","Downstream","H3ac",0,120,"No Expression","control2_leaves"
"1645","Downstream","H3K4me3",0,120,"No Expression","control2_leaves"
"1646","Downstream","H3K36me3",0,120,"No Expression","control2_leaves"
"1647","Downstream","H3K27ac",0,120,"No Expression","control2_leaves"
"1648","Downstream","H4K5ac",0,120,"No Expression","control2_leaves"
"1649","Downstream","H4K8ac",0,120,"No Expression","control2_leaves"
"1650","Downstream","H3-1",0,120,"No Expression","control2_leaves"
"1651","Downstream","H3K9ac",0,120,"No Expression","control2_leaves"
"1652","Downstream","H4K12ac",0,120,"No Expression","control2_leaves"
"1653","Downstream","H3K27me1",13.7931034482759,120,"No Expression","control2_leaves"
"1654","Downstream","H4K16ac",0,120,"No Expression","control2_leaves"
"1655","Downstream","H3K14ac",0,120,"No Expression","control2_leaves"
"1656","Downstream","H2A",3.44827586206897,120,"No Expression","control2_leaves"
"1657","Downstream","H3",0,120,"No Expression","control2_leaves"
"1658","Downstream","H2A-X",0,120,"No Expression","control2_leaves"
"1659","Downstream","H3K18ac",0,120,"No Expression","control2_leaves"
"1660","DownstreamIntergenic","H3-3",0,140,"No Expression","control2_leaves"
"1661","DownstreamIntergenic","H3K9me2",0,140,"No Expression","control2_leaves"
"1662","DownstreamIntergenic","H3K27me3",24.1379310344828,140,"No Expression","control2_leaves"
"1663","DownstreamIntergenic","H2A-Z",31.0344827586207,140,"No Expression","control2_leaves"
"1664","DownstreamIntergenic","H2AK121ub",0,140,"No Expression","control2_leaves"
"1665","DownstreamIntergenic","H3ac",0,140,"No Expression","control2_leaves"
"1666","DownstreamIntergenic","H3K4me3",1.72413793103448,140,"No Expression","control2_leaves"
"1667","DownstreamIntergenic","H3K36me3",1.72413793103448,140,"No Expression","control2_leaves"
"1668","DownstreamIntergenic","H3K27ac",0,140,"No Expression","control2_leaves"
"1669","DownstreamIntergenic","H4K5ac",0,140,"No Expression","control2_leaves"
"1670","DownstreamIntergenic","H4K8ac",0,140,"No Expression","control2_leaves"
"1671","DownstreamIntergenic","H3-1",0,140,"No Expression","control2_leaves"
"1672","DownstreamIntergenic","H3K9ac",0,140,"No Expression","control2_leaves"
"1673","DownstreamIntergenic","H4K12ac",0,140,"No Expression","control2_leaves"
"1674","DownstreamIntergenic","H3K27me1",8.62068965517241,140,"No Expression","control2_leaves"
"1675","DownstreamIntergenic","H4K16ac",0,140,"No Expression","control2_leaves"
"1676","DownstreamIntergenic","H3K14ac",0,140,"No Expression","control2_leaves"
"1677","DownstreamIntergenic","H2A",1.72413793103448,140,"No Expression","control2_leaves"
"1678","DownstreamIntergenic","H3",0,140,"No Expression","control2_leaves"
"1679","DownstreamIntergenic","H2A-X",1.72413793103448,140,"No Expression","control2_leaves"
"1680","DownstreamIntergenic","H3K18ac",0,140,"No Expression","control2_leaves"
"1681","UpstreamIntergenic","H3-3",0,-60,"Low Expression","control2_leaves"
"1682","UpstreamIntergenic","H3K9me2",0,-60,"Low Expression","control2_leaves"
"1683","UpstreamIntergenic","H3K27me3",13.0841121495327,-60,"Low Expression","control2_leaves"
"1684","UpstreamIntergenic","H2A-Z",19.6261682242991,-60,"Low Expression","control2_leaves"
"1685","UpstreamIntergenic","H2AK121ub",0,-60,"Low Expression","control2_leaves"
"1686","UpstreamIntergenic","H3ac",0,-60,"Low Expression","control2_leaves"
"1687","UpstreamIntergenic","H3K4me3",1.86915887850467,-60,"Low Expression","control2_leaves"
"1688","UpstreamIntergenic","H3K36me3",0.934579439252336,-60,"Low Expression","control2_leaves"
"1689","UpstreamIntergenic","H3K27ac",0,-60,"Low Expression","control2_leaves"
"1690","UpstreamIntergenic","H4K5ac",0,-60,"Low Expression","control2_leaves"
"1691","UpstreamIntergenic","H4K8ac",0,-60,"Low Expression","control2_leaves"
"1692","UpstreamIntergenic","H3-1",0,-60,"Low Expression","control2_leaves"
"1693","UpstreamIntergenic","H3K9ac",2.80373831775701,-60,"Low Expression","control2_leaves"
"1694","UpstreamIntergenic","H4K12ac",0,-60,"Low Expression","control2_leaves"
"1695","UpstreamIntergenic","H3K27me1",5.60747663551402,-60,"Low Expression","control2_leaves"
"1696","UpstreamIntergenic","H4K16ac",0,-60,"Low Expression","control2_leaves"
"1697","UpstreamIntergenic","H3K14ac",0,-60,"Low Expression","control2_leaves"
"1698","UpstreamIntergenic","H2A",0.934579439252336,-60,"Low Expression","control2_leaves"
"1699","UpstreamIntergenic","H3",0,-60,"Low Expression","control2_leaves"
"1700","UpstreamIntergenic","H2A-X",0,-60,"Low Expression","control2_leaves"
"1701","UpstreamIntergenic","H3K18ac",0,-60,"Low Expression","control2_leaves"
"1702","Promotor1000","H3-3",0,-40,"Low Expression","control2_leaves"
"1703","Promotor1000","H3K9me2",0,-40,"Low Expression","control2_leaves"
"1704","Promotor1000","H3K27me3",12.1495327102804,-40,"Low Expression","control2_leaves"
"1705","Promotor1000","H2A-Z",37.3831775700935,-40,"Low Expression","control2_leaves"
"1706","Promotor1000","H2AK121ub",0,-40,"Low Expression","control2_leaves"
"1707","Promotor1000","H3ac",0,-40,"Low Expression","control2_leaves"
"1708","Promotor1000","H3K4me3",14.018691588785,-40,"Low Expression","control2_leaves"
"1709","Promotor1000","H3K36me3",15.8878504672897,-40,"Low Expression","control2_leaves"
"1710","Promotor1000","H3K27ac",0,-40,"Low Expression","control2_leaves"
"1711","Promotor1000","H4K5ac",0,-40,"Low Expression","control2_leaves"
"1712","Promotor1000","H4K8ac",0,-40,"Low Expression","control2_leaves"
"1713","Promotor1000","H3-1",0,-40,"Low Expression","control2_leaves"
"1714","Promotor1000","H3K9ac",16.8224299065421,-40,"Low Expression","control2_leaves"
"1715","Promotor1000","H4K12ac",0,-40,"Low Expression","control2_leaves"
"1716","Promotor1000","H3K27me1",18.6915887850467,-40,"Low Expression","control2_leaves"
"1717","Promotor1000","H4K16ac",0,-40,"Low Expression","control2_leaves"
"1718","Promotor1000","H3K14ac",0,-40,"Low Expression","control2_leaves"
"1719","Promotor1000","H2A",21.4953271028037,-40,"Low Expression","control2_leaves"
"1720","Promotor1000","H3",0,-40,"Low Expression","control2_leaves"
"1721","Promotor1000","H2A-X",2.80373831775701,-40,"Low Expression","control2_leaves"
"1722","Promotor1000","H3K18ac",0,-40,"Low Expression","control2_leaves"
"1723","Promotor500","H3-3",0,-20,"Low Expression","control2_leaves"
"1724","Promotor500","H3K9me2",0,-20,"Low Expression","control2_leaves"
"1725","Promotor500","H3K27me3",9.34579439252336,-20,"Low Expression","control2_leaves"
"1726","Promotor500","H2A-Z",37.3831775700935,-20,"Low Expression","control2_leaves"
"1727","Promotor500","H2AK121ub",0,-20,"Low Expression","control2_leaves"
"1728","Promotor500","H3ac",0,-20,"Low Expression","control2_leaves"
"1729","Promotor500","H3K4me3",37.3831775700935,-20,"Low Expression","control2_leaves"
"1730","Promotor500","H3K36me3",19.6261682242991,-20,"Low Expression","control2_leaves"
"1731","Promotor500","H3K27ac",0,-20,"Low Expression","control2_leaves"
"1732","Promotor500","H4K5ac",0,-20,"Low Expression","control2_leaves"
"1733","Promotor500","H4K8ac",0,-20,"Low Expression","control2_leaves"
"1734","Promotor500","H3-1",0,-20,"Low Expression","control2_leaves"
"1735","Promotor500","H3K9ac",38.3177570093458,-20,"Low Expression","control2_leaves"
"1736","Promotor500","H4K12ac",0,-20,"Low Expression","control2_leaves"
"1737","Promotor500","H3K27me1",7.47663551401869,-20,"Low Expression","control2_leaves"
"1738","Promotor500","H4K16ac",0,-20,"Low Expression","control2_leaves"
"1739","Promotor500","H3K14ac",0,-20,"Low Expression","control2_leaves"
"1740","Promotor500","H2A",6.54205607476635,-20,"Low Expression","control2_leaves"
"1741","Promotor500","H3",0,-20,"Low Expression","control2_leaves"
"1742","Promotor500","H2A-X",0.934579439252336,-20,"Low Expression","control2_leaves"
"1743","Promotor500","H3K18ac",0,-20,"Low Expression","control2_leaves"
"1744","Gene20","H3-3",0,20,"Low Expression","control2_leaves"
"1745","Gene20","H3K9me2",0,20,"Low Expression","control2_leaves"
"1746","Gene20","H3K27me3",14.9532710280374,20,"Low Expression","control2_leaves"
"1747","Gene20","H2A-Z",78.5046728971963,20,"Low Expression","control2_leaves"
"1748","Gene20","H2AK121ub",0,20,"Low Expression","control2_leaves"
"1749","Gene20","H3ac",0,20,"Low Expression","control2_leaves"
"1750","Gene20","H3K4me3",74.7663551401869,20,"Low Expression","control2_leaves"
"1751","Gene20","H3K36me3",57.9439252336449,20,"Low Expression","control2_leaves"
"1752","Gene20","H3K27ac",0,20,"Low Expression","control2_leaves"
"1753","Gene20","H4K5ac",0,20,"Low Expression","control2_leaves"
"1754","Gene20","H4K8ac",0,20,"Low Expression","control2_leaves"
"1755","Gene20","H3-1",0,20,"Low Expression","control2_leaves"
"1756","Gene20","H3K9ac",71.9626168224299,20,"Low Expression","control2_leaves"
"1757","Gene20","H4K12ac",0,20,"Low Expression","control2_leaves"
"1758","Gene20","H3K27me1",28.0373831775701,20,"Low Expression","control2_leaves"
"1759","Gene20","H4K16ac",0,20,"Low Expression","control2_leaves"
"1760","Gene20","H3K14ac",0,20,"Low Expression","control2_leaves"
"1761","Gene20","H2A",20.5607476635514,20,"Low Expression","control2_leaves"
"1762","Gene20","H3",1.86915887850467,20,"Low Expression","control2_leaves"
"1763","Gene20","H2A-X",5.60747663551402,20,"Low Expression","control2_leaves"
"1764","Gene20","H3K18ac",0,20,"Low Expression","control2_leaves"
"1765","Gene40","H3-3",0,40,"Low Expression","control2_leaves"
"1766","Gene40","H3K9me2",0,40,"Low Expression","control2_leaves"
"1767","Gene40","H3K27me3",14.9532710280374,40,"Low Expression","control2_leaves"
"1768","Gene40","H2A-Z",57.9439252336449,40,"Low Expression","control2_leaves"
"1769","Gene40","H2AK121ub",0,40,"Low Expression","control2_leaves"
"1770","Gene40","H3ac",0,40,"Low Expression","control2_leaves"
"1771","Gene40","H3K4me3",57.9439252336449,40,"Low Expression","control2_leaves"
"1772","Gene40","H3K36me3",56.0747663551402,40,"Low Expression","control2_leaves"
"1773","Gene40","H3K27ac",0,40,"Low Expression","control2_leaves"
"1774","Gene40","H4K5ac",0,40,"Low Expression","control2_leaves"
"1775","Gene40","H4K8ac",0,40,"Low Expression","control2_leaves"
"1776","Gene40","H3-1",0,40,"Low Expression","control2_leaves"
"1777","Gene40","H3K9ac",57.9439252336449,40,"Low Expression","control2_leaves"
"1778","Gene40","H4K12ac",0,40,"Low Expression","control2_leaves"
"1779","Gene40","H3K27me1",47.6635514018692,40,"Low Expression","control2_leaves"
"1780","Gene40","H4K16ac",0,40,"Low Expression","control2_leaves"
