geneId	readCount	Coverage	FPKM	TPM
AT2G06035	1	0.244552	0.114856	0.190397
AT5G32619	0	0.0	0.0	0.0
AT5G11300	158	8.266528	4.060740	6.731505
AT5G27430	330	18.422443	8.652257	14.342882
AT2G29370	8	0.728584	0.342186	0.567243
AT2G31957	0	0.0	0.0	0.0
AT5G47310	805	49.814720	30.563059	50.664509
AT5G57930	1163	73.286011	34.419395	57.057175
AT1G06020	0	0.000000	0.000000	0.000000
ATCG00370	179	207.701157	97.548615	161.706726
AT4G27430	3289	70.487801	33.105194	54.878616
AT4G11300	139	9.107862	4.277585	7.090970
AT5G51890	193	15.530705	7.294128	12.091505
AT2G45700	733	25.611786	13.520061	22.412258
AT2G38710	435	30.973087	18.103102	30.009588
AT1G05473	0	0.0	0.0	0.0
AT4G00030	812	35.813564	24.448122	40.527756
AT1G72770	1112	37.021805	19.779799	32.789055
AT2G18370	142	15.885428	7.460726	12.367676
AT1G08820	990	37.203278	23.051840	38.213131
AT3G02470	33204	1603.728394	849.420959	1408.088623
AT1G67050	166	12.699243	5.964307	9.887056
AT4G05605	0	0.0	0.0	0.0
AT3G47210	55	2.734032	1.284061	2.128594
AT2G30720	135	7.081760	3.487533	5.781297
AT3G04620	118	9.032358	5.314485	8.809844
AT2G08835	0	0.000000	0.000000	0.000000
AT1G74110	34	2.084263	0.978892	1.622713
AT5G41660	0	0.000000	0.000000	0.000000
AT1G10440	0	0.0	0.0	0.0
AT3G11200	2356	152.573456	84.018234	139.277374
AT5G05605	0	0.000000	0.000000	0.000000
AT3G04345	1	0.204380	0.095989	0.159121
AT3G05295	0	0.0	0.0	0.0
AT1G30260	39	4.271834	2.006303	3.325857
AT5G11690	92	10.138294	4.761536	7.893218
AT2G31900	202	3.479605	1.885943	3.126336
AT2G24520	280	8.071654	4.220417	6.996202
AT3G16550	0	0.0	0.0	0.0
AT5G52550	796	46.190338	21.693684	35.961712
AT1G48050	654	18.962742	12.447570	20.634388
AT1G35515	149	8.925508	7.460221	12.366840
AT2G07355	0	0.000000	0.000000	0.000000
AT1G55947	0	0.0	0.0	0.0
AT1G43815	0	0.000000	0.000000	0.000000
AT4G11690	64	3.407408	1.684725	2.792775
AT5G60320	2	0.058185	0.027327	0.045300
AT4G33620	181	7.223978	3.392802	5.624263
AT1G70790	120	3.546610	3.447767	5.715377
AT3G27090	3761	200.276108	119.641548	198.330292
AT3G45285	0	0.0	0.0	0.0
AT4G09725	2	0.472803	0.222056	0.368103
AT3G60220	120	7.473066	3.509789	5.818192
AT2G38650	1912	71.625557	36.222328	60.045910
ATMG01280	11	1.232688	0.578942	0.959715
AT1G01225	36	3.308264	1.553754	2.575665
AT5G38970	88	4.288715	2.057786	3.411200
AT1G76680	1055	43.417919	34.362705	56.963192
AT1G08553	1	0.000869	0.000408	0.000677
AT4G05395	1	0.272518	0.127990	0.212170
AT4G38970	32273	1843.614380	907.288452	1504.015747
AT1G66330	1399	78.129967	39.312069	65.167778
AT5G04245	1	0.008186	0.003845	0.006373
AT5G64400	480	18.475136	18.114428	30.028364
AT1G72130	766	39.382774	19.660824	32.591831
AT5G05395	1	0.213836	0.100430	0.166483
AT1G09927	105	15.624922	7.338377	12.164858
AT5G64710	146	5.089864	2.487608	4.123718
AT4G26090	120	3.403771	1.598610	2.650022
AT5G19890	14	1.021137	0.479586	0.795011
AT5G62170	198	7.029402	3.709517	6.149282
AT2G15590	0	0.000000	0.000000	0.000000
AT2G07495	2	0.524848	0.246499	0.408623
AT5G26090	0	0.000000	0.000000	0.000000
AT2G35075	29	1.579146	0.741659	1.229452
AT2G41820	886	27.154570	12.753374	21.141321
AT2G06255	11	1.334135	0.626588	1.038697
AT4G19890	182	7.285203	3.421557	5.671930
AT5G59300	209	41.980042	19.716284	32.683762
AT3G59200	28	1.173822	0.674087	1.117436
AT4G33100	168	25.633917	12.039186	19.957409
AT2G03210	0	0.000000	0.000000	0.000000
AT5G14910	2244	162.717300	99.689644	165.255936
AT4G17550	747	35.462502	16.655264	27.609499
AT4G05455	0	0.0	0.0	0.0
AT1G07985	28	2.984076	1.401497	2.323267
AT1G67230	6223	153.063812	71.887718	119.168564
AT3G08745	0	0.0	0.0	0.0
AT4G28890	118	6.882763	3.232548	5.358608
AT2G47485	141	13.819513	6.490451	10.759248
AT4G00250	70	5.489046	2.577977	4.273523
AT5G17550	563	42.668167	22.043331	36.541325
AT5G05455	0	0.0	0.0	0.0
AT4G14910	401	21.632383	15.055155	24.956993
AT5G46210	3149	116.103691	54.529083	90.393082
AT3G04100	1	0.155449	0.073008	0.121026
AT1G32640	678	20.798155	9.768030	16.192503
AT5G05125	0	0.0	0.0	0.0
AT1G24200	0	0.000000	0.000000	0.000000
AT5G08575	6	2.792809	1.311666	2.174355
AT1G48230	769	38.815475	19.468493	32.272999
AT5G62730	7	0.312362	0.153576	0.254583
AT3G48201	0	0.0	0.0	0.0
AT4G31470	98	10.115583	4.750869	7.875535
AT5G18661	3	0.446316	0.209616	0.347481
AT4G05125	0	0.0	0.0	0.0
AT4G08575	1	0.038491	0.018078	0.029967
AT5G59690	804	108.979866	51.183315	84.846794
AT2G23080	492	28.204491	15.589292	25.842434
AT2G33860	497	17.439653	9.710012	16.096327
AT2G45560	633	24.725052	15.462899	25.632912
AT2G45410	0	0.000000	0.000000	0.000000
AT3G02677	6	0.781056	0.411437	0.682041
AT5G12930	46	2.658424	1.248551	2.069729
AT4G03566	2	0.251874	0.118295	0.196098
AT2G38400	295	14.549096	6.833107	11.327269
AT3G56930	522	23.521662	11.047148	18.312902
AT2G01505	162	12.317914	5.785213	9.590171
AT2G25330	2	0.074154	0.034827	0.057733
AT5G60190	87	6.472243	3.468491	5.749732
AT2G20597	0	0.0	0.0	0.0
AT2G34310	768	37.974442	28.298105	46.909885
AT2G01050	3	0.184755	0.086772	0.143842
AT1G14455	0	0.000000	0.000000	0.000000
AT2G42040	278	16.870403	8.730131	14.471974
AT3G26430	2548	81.231277	44.790703	74.249733
AT1G53090	667	21.007822	10.586350	17.549038
AT4G12930	2	0.315625	0.148236	0.245731
AT3G46310	1	0.269333	0.126495	0.209690
AT5G49860	0	0.0	0.0	0.0
AT1G09433	0	0.000000	0.000000	0.000000
AT1G05910	1041	26.150324	12.281721	20.359461
AT5G64650	113	11.042274	5.186098	8.597015
AT5G04510	773	32.423271	16.972019	28.134588
AT5G16720	870	36.718346	17.245083	28.587242
AT3G13240	159	7.897575	5.641592	9.352090
AT1G12190	0	0.0	0.0	0.0
AT5G04460	884	24.958567	12.679297	21.018526
AT4G07950	94	10.006383	4.699583	7.790517
AT3G52720	1111	22.442616	38.251377	63.409466
AT2G41342	2	0.364110	0.171007	0.283480
AT4G27740	62	9.523295	4.472696	7.414407
AT3G07895	0	0.0	0.0	0.0
AT1G60930	139	3.604483	1.694623	2.809183
AT5G20858	0	0.0	0.0	0.0
AT3G01935	0	0.000000	0.000000	0.000000
AT3G61280	23	1.105820	0.546430	0.905819
ATMG00220	49	4.164975	1.956116	3.242661
AT5G07950	80	6.375503	3.018321	5.003484
AT3G66654	498	28.835545	17.404800	28.852011
