geneId	readCount	Coverage	FPKM	TPM
AT1G29775	0	0.000000	0.000000	0.000000
AT1G53070	110	7.082890	7.192391	11.290150
AT1G01360	62	4.408821	4.476982	7.027675
AT3G02350	1178	40.486050	41.111961	64.534889
AT5G60170	1127	25.459564	27.686686	43.460766
AT2G07728	0	0.000000	0.000000	0.000000
AT1G07707	0	0.000000	0.000000	0.000000
AT3G06905	0	0.0	0.0	0.0
AT2G18450	45	1.810914	1.838911	2.886603
AT1G49740	265	11.446484	11.623446	18.245731
AT4G08595	2	0.281457	0.285808	0.448643
AT2G30330	127	8.842193	10.650290	16.718134
AT5G21160	994	25.917408	26.342356	41.350521
AT5G59670	14	0.345664	0.352652	0.553570
AT1G05353	0	0.000000	0.000000	0.000000
AT4G13420	0	0.0	0.0	0.0
ATCG00450	0	0.000000	0.000000	0.000000
AT1G07610	927	136.521667	138.632294	217.615967
AT5G02250	425	11.679521	11.860085	18.617193
AT4G31490	1326	27.781889	32.851685	51.568447
AT5G60265	0	0.000000	0.000000	0.000000
AT5G41240	109	3.495548	4.168148	6.542887
AT5G08595	0	0.0	0.0	0.0
AT4G21160	397	17.991030	23.290878	36.560509
AT2G29450	3987	266.803925	270.928711	425.286316
AT5G13420	2526	125.695847	127.639099	200.359589
AT1G79460	68	2.083424	2.229992	3.500496
AT1G79510	309	20.565186	21.403942	33.598522
AT1G64480	0	0.000000	0.000000	0.000000
AT5G65510	63	2.649871	3.387907	5.318116
AT5G65460	387	6.236071	8.875171	13.931667
AT3G09760	171	6.200773	7.112605	11.164906
AT4G02250	0	0.0	0.0	0.0
AT1G16920	634	32.450829	40.522484	63.609570
AT3G28780	0	0.0	0.0	0.0
AT5G37055	70	5.822645	7.283277	11.432816
AT5G13150	43	1.365158	1.386263	2.176066
AT1G11380	77	4.077694	4.595698	7.214028
AT1G30640	210	6.503138	7.889661	12.384678
AT2G29120	140	3.765734	3.823952	6.002592
AT5G37500	71	1.621571	1.804896	2.833208
AT5G60730	77	4.315633	4.382352	6.879133
AT1G57440	0	0.0	0.0	0.0
AT4G28870	0	0.000000	0.000000	0.000000
AT2G07806	0	0.0	0.0	0.0
AT1G07750	315	17.088179	17.352362	27.238611
AT4G13150	151	7.850742	9.446838	14.829036
AT4G37500	0	0.000000	0.000000	0.000000
AT1G63340	0	0.000000	0.000000	0.000000
AT2G44760	373	18.242487	18.524515	29.078581
ATCG00120	89	4.962598	5.039320	7.910397
AT1G27940	65	1.327333	1.349865	2.118931
AT5G10930	71	2.674667	2.716017	4.263428
AT5G09335	2	0.268750	0.272905	0.428388
AT4G19870	113	5.327722	5.541754	8.699086
AT5G62190	3124	108.137680	109.809486	172.371811
AT4G08097	0	0.0	0.0	0.0
AT1G66720	0	0.0	0.0	0.0
AT1G60989	31	5.402376	5.485897	8.611404
AT2G18120	9	0.552504	0.561046	0.880693
AT2G15570	202	16.233616	16.857676	26.462088
AT4G04665	0	0.0	0.0	0.0
AT2G07475	0	0.000000	0.000000	0.000000
AT3G19780	215	4.735881	5.435833	8.532817
AT5G26070	0	0.0	0.0	0.0
AT4G10930	258	4.989044	5.698437	8.945036
AT5G19870	6	0.373473	0.379247	0.595317
AT3G52115	55	2.058208	2.240744	3.517374
AT4G09335	0	0.0	0.0	0.0
AT5G04665	2	0.165067	0.167619	0.263117
AT2G21800	30	1.197037	1.232801	1.935171
AT1G55865	13	0.768886	0.780773	1.225607
AT4G26070	59	2.611082	3.222263	5.058099
AT4G19191	19	0.791857	0.804099	1.262223
AT4G39672	0	0.0	0.0	0.0
AT3G05160	58	1.973122	2.354843	3.696481
AT4G15830	186	13.988406	14.204667	22.297564
AT5G05375	0	0.0	0.0	0.0
AT2G19530	31	2.308108	2.343791	3.679132
AT4G38990	0	0.0	0.0	0.0
AT1G25260	1240	72.935295	74.062874	116.259094
AT1G02810	78	3.095685	3.143544	4.934532
AT5G57569	0	0.000000	0.000000	0.000000
AT5G24280	350	5.760202	6.200768	9.733563
AT4G05375	0	0.0	0.0	0.0
AT5G58160	284	5.303473	5.535129	8.688686
AT5G15830	15	1.023038	1.038854	1.630726
AT1G20515	0	0.000000	0.000000	0.000000
AT3G27070	9	0.557514	0.627636	0.985223
AT4G24280	7445	225.684372	229.173447	359.741608
AT2G18600	50	4.687638	4.760109	7.472110
AT5G38990	166	4.711745	4.784588	7.510537
AT4G02030	533	16.251259	16.961792	26.625523
AT1G70770	2878	74.332527	105.689308	165.904221
AT2G44500	412	14.234285	14.946545	23.462116
ATCG00600	1	0.149123	0.151428	0.237703
AT4G11670	297	6.547976	7.150869	11.224971
AT1G15010	218	23.815722	24.183912	37.962337
AT4G37760	932	36.064209	36.621761	57.486462
AT1G61475	0	0.0	0.0	0.0
AT2G29600	0	0.000000	0.000000	0.000000
AT2G32720	445	14.727913	20.494808	32.171421
AT5G02030	89	3.483625	3.537482	5.552909
AT1G25175	551	18.032358	22.836061	35.846569
AT3G05275	0	0.0	0.0	0.0
AT1G80740	0	0.0	0.0	0.0
AT5G37760	0	0.000000	0.000000	0.000000
AT1G12440	425	19.937534	26.313574	41.305344
AT5G11670	5923	206.826950	210.024490	329.682800
AT1G32260	128	11.520767	11.992626	18.825247
AT3G09055	1	0.019574	0.038524	0.060472
AT1G04830	197	7.031727	9.623899	15.106973
AT5G55630	273	13.791792	16.204382	25.436586
AT3G09500	5544	555.012939	563.593384	884.692383
AT4G37235	5	0.388889	0.394901	0.619890
AT3G53940	180	8.758224	9.424962	14.794693
AT5G50550	151	5.695607	7.532409	11.823887
AT1G63105	0	0.0	0.0	0.0
AT3G02490	162	5.614788	5.701592	8.949990
AT3G08630	443	24.931698	25.317142	39.741207
AT5G29613	0	0.0	0.0	0.0
AT3G15180	4357	121.127800	131.604996	206.584991
AT2G04825	0	0.0	0.0	0.0
AT1G73950	99	3.942553	4.160891	6.531496
AT1G72790	119	4.584469	4.655345	7.307658
AT2G18390	192	18.558964	18.845884	29.583048
AT2G23960	8	0.531444	0.539660	0.847123
AT3G23440	13	0.832248	0.845115	1.326606
AT5G62320	0	0.0	0.0	0.0
AT3G62220	135	6.627178	7.860139	12.338337
AT1G05493	0	0.000000	0.000000	0.000000
AT1G07567	0	0.000000	0.000000	0.000000
AT1G07417	0	0.0	0.0	0.0
AT1G24996	216	40.796326	41.427032	65.029472
AT5G07905	0	0.0	0.0	0.0
ATCG00390	5	4.863014	4.938197	7.751660
AT4G31350	189	7.202214	8.566285	13.446799
AT5G51870	0	0.0	0.0	0.0
AT2G41451	0	0.000000	0.000000	0.000000
AT2G29390	254	10.059333	18.464245	28.983974
AT3G51780	284	8.814124	15.859029	24.894474
AT2G25720	138	17.655067	17.928013	28.142235
AT1G70130	31	1.194393	1.212858	1.903866
AT4G07905	0	0.000000	0.000000	0.000000
AT5G04010	1	0.085685	0.087010	0.136582
AT3G13660	2	0.086432	0.087768	0.137773
AT4G16330	150	6.097257	6.191520	9.719048
AT5G09110	0	0.0	0.0	0.0
AT5G06875	0	0.0	0.0	0.0
AT2G42540	1729	92.702652	98.186981	154.127548
AT1G57170	0	0.0	0.0	0.0
AT5G43200	2	0.124819	0.126749	0.198962
AT1G53590	317	7.996428	8.364003	13.129271
AT2G39200	660	25.728086	27.224640	42.735474
