geneId	readCount	Coverage	FPKM	TPM
AT1G06523	0	0.0	0.0	0.0
AT3G51770	936	10.243884	6.919928	9.976091
AT4G40030	672	21.774656	20.098934	28.975561
AT2G09345	0	0.000000	0.000000	0.000000
AT2G36620	2152	95.491226	62.846268	90.602112
AT1G48820	0	0.000000	0.000000	0.000000
AT3G10460	0	0.0	0.0	0.0
AT3G10510	0	0.0	0.0	0.0
AT1G33170	775	13.937186	9.172572	13.223607
AT4G01660	584	10.385484	7.187368	10.361646
AT2G10940	41276	963.470825	871.433838	1256.299683
AT1G27110	31	0.635351	0.442128	0.637392
AT5G40030	38	0.865426	0.569569	0.821117
AT3G44620	826	25.662573	17.775692	25.626266
AT3G07210	199	3.473491	2.286031	3.295650
AT5G01660	54	0.819950	0.596388	0.859781
AT5G51880	637	25.744602	16.943464	24.426487
AT1G76300	454	24.352684	16.027391	23.105835
AT3G15170	44	1.508900	0.993062	1.431645
AT3G18520	1354	20.536913	17.821358	25.692101
AT3G03495	0	0.000000	0.000000	0.000000
AT5G07310	0	0.0	0.0	0.0
AT5G05653	0	0.000000	0.000000	0.000000
AT1G33265	188	9.145871	6.019232	8.677606
AT1G08007	0	0.000000	0.000000	0.000000
AT5G03035	0	0.0	0.0	0.0
AT5G24165	3456	124.659760	112.571205	162.287888
AT3G05285	9	0.756009	0.497557	0.717302
AT5G11680	877	12.591616	15.502398	22.348980
AT1G06850	367	9.666872	6.993186	10.081702
AT1G33730	0	0.000000	0.000000	0.000000
AT1G70780	4186	155.819916	104.265984	150.314697
AT5G63640	1226	17.607986	16.490553	23.773550
AT3G51130	1333	33.962063	22.351675	32.223217
AT4G30340	481	9.546086	6.923217	9.980832
AT2G41230	45	2.032632	1.337749	1.928562
AT2G34202	1	0.070000	0.046070	0.066416
AT4G11680	371	8.933297	6.127234	8.833305
AT1G76690	2644	35.537392	25.172096	36.289268
AT1G54520	1679	45.198498	29.746782	42.884350
AT2G35965	0	0.0	0.0	0.0
AT4G05385	0	0.0	0.0	0.0
AT3G27080	411	16.135527	11.811181	17.027550
ATMG01290	0	0.0	0.0	0.0
AT4G24270	366	4.887641	3.664095	5.282331
AT1G31400	0	0.0	0.0	0.0
