geneId	readCount	Coverage	FPKM	TPM
AT5G11570	17	1.064496	0.073494	0.104118
AT4G25800	555	24.632263	1.665504	2.359483
AT5G09290	26	1.835919	0.134850	0.191040
AT2G32160	566	32.777706	2.261481	3.203790
AT5G50710	7	0.840180	0.056809	0.080479
AT2G29500	203	19.343750	1.307923	1.852905
AT5G25800	687	33.497337	2.297887	3.255365
AT4G11570	9352	507.497620	34.665279	49.109528
ATCG00500	105321	7251.108398	490.281921	694.571411
AT3G03960	4097	185.957245	12.573453	17.812531
AT1G01790	10348	236.481903	16.877140	23.909468
AT2G03440	4784	440.435730	29.779955	42.188595
AT2G28630	1109	45.613441	3.967707	5.620962
AT2G22490	1050	58.022865	4.104799	5.815177
AT3G49380	9	0.620071	0.041926	0.059396
AT2G44600	520	32.948494	2.227804	3.156081
AT4G37120	2323	116.973564	7.909139	11.204700
AT2G18500	56	4.268034	0.288582	0.408828
AT1G22980	46	2.817171	0.200765	0.284420
AT5G58720	2226	82.287575	7.056531	9.996830
AT2G13810	0	0.000000	0.000000	0.000000
AT5G49280	112	8.037169	0.543431	0.769867
AT1G34000	6650	814.991760	55.105465	78.066681
AT4G10850	0	0.0	0.0	0.0
AT3G05720	0	0.000000	0.000000	0.000000
AT3G52941	0	0.0	0.0	0.0
AT2G19630	0	0.0	0.0	0.0
AT3G25011	0	0.000000	0.000000	0.000000
AT3G09390	20137	2111.848145	142.839081	202.356918
AT1G75420	1331	64.381660	5.121451	7.255446
AT2G33280	272	12.431754	0.909978	1.289145
AT2G32275	0	0.0	0.0	0.0
AT5G04705	0	0.0	0.0	0.0
AT1G71810	2220	88.884506	6.180140	8.755266
AT5G56975	1	0.810811	0.054823	0.077666
AT3G13980	723	53.351864	3.607373	5.110485
AT2G25160	192	9.194100	0.688168	0.974912
AT4G32800	57	4.070453	0.275223	0.389902
AT1G75150	248	8.672930	0.598582	0.847998
AT3G61940	0	0.000000	0.000000	0.000000
AT2G35490	3599	225.687576	16.990759	24.070427
AT4G24204	0	0.0	0.0	0.0
AT1G19340	539	24.045435	1.916781	2.715460
AT2G45240	1542	86.912621	6.227287	8.822059
AT2G44390	0	0.0	0.0	0.0
AT4G08140	8	0.412649	0.027959	0.039609
AT1G07667	0	0.000000	0.000000	0.000000
AT3G55140	1417	90.299873	6.843284	9.694727
AT5G54190	613	27.943336	2.579101	3.653755
AT4G36290	1100	46.919621	3.172458	4.494351
AT2G20470	9	0.410803	0.029194	0.041359
AT4G19006	344	21.088665	1.512124	2.142192
AT4G37450	268	20.198652	1.553897	2.201371
AT3G08530	24425	431.121643	29.150183	41.296413
AT5G50650	434	18.931475	1.643870	2.328833
AT5G36290	3018	216.542282	15.323461	21.708405
AT5G63870	2147	108.154190	8.781324	12.440306
AT4G34960	1253	80.426529	6.109743	8.655536
AT1G28340	3025	112.778069	8.364222	11.849405
AT2G04380	12	1.633072	0.110420	0.156429
AT3G09600	6287	257.556427	26.192570	37.106426
AT5G55530	1592	70.309982	4.984148	7.060930
AT5G37450	19	0.539195	0.037626	0.053304
AT1G10682	3152	453.441589	30.659342	43.434406
AT3G11740	0	0.0	0.0	0.0
AT5G46440	26	4.890385	0.330662	0.468442
AT1G29220	872	62.816376	4.365366	6.184316
AT5G42920	1945	65.249344	4.762661	6.747154
AT4G21720	179	15.702318	1.204449	1.706316
AT1G10210	1194	59.771099	4.581566	6.490602
AT5G65610	171	11.328319	0.765961	1.085121
AT1G04950	1986	84.840439	6.109440	8.655107
AT2G08780	1	0.115535	0.007812	0.011067
AT2G47960	1741	96.836914	6.547604	9.275845
AT1G79610	1029	53.133472	3.592607	5.089566
AT3G47440	0	0.000000	0.000000	0.000000
AT5G02435	0	0.0	0.0	0.0
AT5G08695	0	0.000000	0.000000	0.000000
AT1G05087	526	49.751408	3.678730	5.211574
AT3G09120	0	0.0	0.0	0.0
AT1G61070	0	0.0	0.0	0.0
AT1G07510	1475	22.172100	1.499161	2.123828
AT1G15415	10	0.835800	0.100624	0.142552
AT2G35350	54	1.693813	0.123339	0.174731
AT1G07460	0	0.0	0.0	0.0
AT5G59570	80	2.184679	0.223681	0.316884
AT1G73830	1342	121.587074	8.473057	12.003590
AT2G44450	295	14.034025	0.985567	1.396230
AT1G30880	3769	370.504791	30.820616	43.662880
AT1G20060	104	2.993756	0.219926	0.311565
AT3G27475	20	0.728695	0.208358	0.295176
AT3G22142	45	0.992536	0.067110	0.095073
AT2G16676	0	0.0	0.0	0.0
AT4G37390	197	9.151152	0.618753	0.876573
AT1G18220	0	0.0	0.0	0.0
AT3G01800	438	30.680555	2.196485	3.111712
AT5G04415	0	0.000000	0.000000	0.000000
AT4G15950	546	46.146385	3.984807	5.645186
AT1G17480	119	5.860050	0.455450	0.645226
AT1G04907	608	383.450012	25.926880	36.730030
AT5G08305	124	6.760196	0.457089	0.647548
AT1G51340	523	18.728958	1.748099	2.476492
AT5G15950	5320	248.016617	20.338192	28.812662
AT2G15670	0	0.0	0.0	0.0
AT4G04565	57540	11350.583984	767.466919	1087.253296
AT5G54320	0	0.0	0.0	0.0
AT4G04415	24	5.353880	0.362001	0.512839
AT2G18760	998	19.761791	1.530641	2.168425
AT1G66160	129	9.128097	0.620648	0.879258
AT4G08305	0	0.000000	0.000000	0.000000
AT1G72360	195	15.338387	1.144422	1.621277
AT3G59740	13	0.603764	0.040823	0.057834
AT5G20900	3591	234.643967	21.613529	30.619404
AT5G39024	0	0.000000	0.000000	0.000000
AT3G54220	1320	47.962204	3.242953	4.594219
AT3G02095	1	0.370724	0.025066	0.035511
AT2G43139	13	16.050632	1.085260	1.537463
AT2G44120	7544	405.234680	34.235931	48.501278
ATCG00760	12814	11352.140625	767.572205	1087.402344
AT1G79750	6951	240.624161	18.052961	25.575224
AT3G08205	0	0.0	0.0	0.0
AT5G50400	795	32.977383	2.342344	3.318347
AT2G29760	472	17.378378	1.175035	1.664645
AT4G20900	3	0.166646	0.011268	0.015963
AT2G17990	1690	85.233902	7.636362	10.818263
AT5G37600	1453	92.358940	6.244827	8.846908
AT3G09450	358	14.391720	0.973093	1.378559
AT5G65750	205	5.839458	0.394834	0.559352
AT1G30540	448	19.543318	1.883575	2.668419
AT5G11090	3909	337.396576	22.812986	32.318649
AT3G44850	1037	38.287075	2.912263	4.125738
AT4G26145	384	17.440807	1.279592	1.812769
AT5G08470	2888	63.166096	5.527872	7.831213
AT5G52605	0	0.0	0.0	0.0
AT3G25970	88	3.964701	0.268072	0.379772
AT2G03730	5955	298.600037	21.435616	30.367359
AT2G47840	13	1.609146	0.108802	0.154137
AT4G11090	940	52.224792	3.858176	5.465792
AT1G67710	299	12.225938	0.980341	1.388827
AT2G36850	8130	128.083374	8.799209	12.465643
AT1G48650	6707	153.421692	10.550415	14.946537
AT4G08470	2050	41.168804	3.754575	5.319022
AT1G78880	3842	130.517166	11.142919	15.785923
AT4G33020	5	0.327345	0.022133	0.031356
AT3G49551	0	0.000000	0.000000	0.000000
AT3G55470	502	51.398060	3.928671	5.565661
AT2G33815	23	2.360889	0.162652	0.230426
AT5G64230	505	33.605282	2.272213	3.218993
AT2G38050	708	64.896545	4.387964	6.216331
AT2G20140	1801	102.442818	6.926646	9.812824
AT3G27690	50898	3508.931396	259.976257	368.302551
AT1G22700	2949	223.356323	16.198168	22.947582
AT2G01400	452	13.574944	1.653745	2.342824
AT1G76080	12391	878.821289	59.421288	84.180809
AT1G14550	0	0.0	0.0	0.0
AT4G04985	0	0.0	0.0	0.0
AT3G50160	0	0.0	0.0	0.0
AT5G50375	692	40.488968	3.132408	4.437612
AT2G40260	764	40.499474	2.892967	4.098402
AT1G08387	0	0.000000	0.000000	0.000000
AT2G25297	7	1.175973	0.084367	0.119520
AT5G04985	0	0.0	0.0	0.0
AT1G17910	0	0.0	0.0	0.0
AT5G46170	2005	108.263634	7.320220	10.370391
AT3G13700	47	2.059890	0.144074	0.204106
AT2G06635	2	0.714286	0.048296	0.068420
AT1G06620	332	21.176172	1.501028	2.126473
AT3G62310	3658	123.166954	9.684077	13.719215
AT2G03170	0	0.0	0.0	0.0
AT5G27200	0	0.000000	0.000000	0.000000
AT1G35617	0	0.0	0.0	0.0
AT5G46730	6	0.425361	0.028761	0.040745
AT3G27300	2176	92.604164	7.080202	10.030363
AT4G16295	0	0.0	0.0	0.0
AT3G11430	128	6.451500	0.436217	0.617978
AT4G00630	6872	106.893600	8.063577	11.423490
AT4G05005	0	0.0	0.0	0.0
AT3G58550	531	67.765602	4.581954	6.491152
AT5G62210	28	2.231955	0.150913	0.213795
AT1G67650	367	16.185907	1.114715	1.579191
AT5G41060	781	32.946026	2.766701	3.919524
AT2G47580	1709	168.865463	11.417797	16.175337
AT3G04020	226	16.073154	1.216431	1.723290
AT1G78540	773	27.890722	2.023245	2.866286
AT5G05005	0	0.0	0.0	0.0
AT5G05550	1176	41.525127	4.822215	6.831524
AT4G14965	1558	116.036530	9.719049	13.768759
